Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,992258319836.271240,54705304090038.375000,98.000000,89.000000,5.000000
1,0.000000,41385836.881999,1300634228.312064,350.000000,83.000000,4.000000
2,0.000000,41380352.196769,1300443909.973041,575.000000,72.000000,3.000000
3,0.000000,41373693.726004,1300200022.764780,822.000000,97.000000,3.000000
4,0.000000,41365880.925857,1299903968.668891,1038.000000,73.000000,2.000000
5,0.000000,41356927.393451,1299556629.577368,1219.000000,74.000000,3.000000
6,0.000000,41346843.348536,1299158629.215751,1471.000000,75.000000,2.000000
7,0.000000,41335636.885951,1298710443.713618,1646.000000,70.000000,2.000000
8,0.000000,41323314.682174,1298212457.308787,1821.000000,70.000000,2.000000
9,0.000000,41309882.426330,1297664993.744588,1995.000000,69.000000,2.000000
10,0.000000,41295345.099015,1297068335.414852,2198.000000,70.000000,2.000000
11,0.000000,41279707.161076,1296422735.741485,2387.000000,69.000000,2.000000
12,0.000000,41262972.686219,1295728427.548836,2563.000000,70.000000,3.000000
13,0.000000,41245145.456965,1294985628.939040,2734.000000,69.000000,2.000000
14,0.000000,41226229.035864,1294194547.538180,2959.000000,72.000000,2.000000
15,0.000000,41206226.819495,1293355383.641845,3164.000000,70.000000,2.000000
16,0.000000,41185142.080141,1292468332.594064,3403.000000,82.000000,3.000000
17,0.000000,41162977.998494,1291533586.618674,3606.000000,71.000000,2.000000
18,0.000000,41139737.689662,1290551336.250517,3810.000000,69.000000,2.000000
19,0.000000,41115424.224111,1289521771.468490,3984.000000,69.000000,2.000000
20,0.000000,41090040.644703,1288445082.602596,4157.000000,70.000000,2.000000
21,0.000000,41063589.980709,1287321461.067049,4367.000000,69.000000,2.000000
22,0.000000,41036075.259411,1286151099.957528,4559.000000,69.000000,2.000000
23,0.000000,41007499.515795,1284934194.541125,4784.000000,69.000000,2.000000
24,0.000000,40977865.800705,1283670942.660427,5010.000000,69.000000,2.000000
25,0.000000,40947177.187737,1282361545.068287,5254.000000,73.000000,3.000000
26,0.000000,40915436.779100,1281006205.705980,5500.000000,87.000000,3.000000
27,0.000000,40882647.710632,1279605131.934798,5793.000000,77.000000,2.000000
28,0.000000,40848813.156101,1278158534.728951,6023.000000,69.000000,2.000000
29,0.000000,40813936.330907,1276666628.836161,6217.000000,71.000000,2.000000
30,0.000000,40778020.495284,1275129632.910929,6463.000000,75.000000,3.000000
31,0.000000,40741068.957074,1273547769.624675,6667.000000,69.000000,2.000000
32,0.000000,40703085.074138,1271921265.756132,6911.000000,74.000000,2.000000
33,0.000000,40664072.256439,1270250352.264688,7120.000000,70.000000,2.000000
34,0.000000,40624033.967877,1268535264.349032,7343.000000,73.000000,2.000000
35,0.000000,40582973.727867,1266776241.493054,7553.000000,69.000000,2.000000
36,0.000000,40540895.112721,1264973527.500472,7803.000000,74.000000,2.000000
37,0.000000,40497801.756853,1263127370.519722,8012.000000,69.000000,2.000000
38,0.000000,40453697.353820,1261238023.060057,8238.000000,69.000000,3.000000
39,0.000000,40408585.657231,1259305742.000004,8411.000000,69.000000,2.000000
40,0.000000,40362470.481520,1257330788.588930,8614.000000,70.000000,2.000000
41,0.000000,40315355.702625,1255313428.442406,8823.000000,69.000000,2.000000
42,0.000000,40267245.258555,1253253931.532029,9073.000000,73.000000,2.000000
43,0.000000,40218143.149878,1251152572.170288,9322.000000,74.000000,2.000000
44,0.000000,40168053.440126,1249009628.990846,9580.000000,91.000000,2.000000
45,0.000000,40116980.256131,1246825384.924625,9824.000000,74.000000,2.000000
46,0.000000,40064927.788291,1244600127.172280,10038.000000,73.000000,2.000000
47,0.000000,40011900.290788,1242334147.173013,10262.000000,74.000000,2.000000
48,0.000000,39957902.081742,1240027740.570345,10470.000000,71.000000,2.000000
49,0.000000,39902937.543320,1237681207.174891,10715.000000,75.000000,2.000000
50,0.000000,39847011.121806,1235294850.924432,10985.000000,73.000000,3.000000
51,0.000000,39790127.327620,1232868979.841450,11174.000000,72.000000,2.000000
52,0.000000,39732290.735310,1230403905.988356,11410.000000,76.000000,2.000000
53,0.000000,39673505.983497,1227899945.420511,11593.000000,72.000000,2.000000
54,0.000000,39613777.774802,1225357418.137193,11788.000000,71.000000,2.000000
55,0.000000,39553110.875732,1222776648.030690,12033.000000,71.000000,3.000000
56,0.000000,39491510.116541,1220157962.833593,12280.000000,72.000000,2.000000
57,0.000000,39428980.391072,1217501694.064365,12494.000000,74.000000,2.000000
58,0.000000,39365526.656558,1214808176.971418,12668.000000,69.000000,2.000000
59,0.000000,39301153.933426,1212077750.475593,12918.000000,73.000000,2.000000
60,0.000000,39235867.305050,1209310757.111316,13158.000000,69.000000,3.000000
