Iteration,gradnorm,objective,time,two_loop_time,grad_time
1474,29.404744,12257.699147,0.029593,0.000001,0.000006
1475,34.761627,12257.699023,0.029609,0.000000,0.000007
1476,68.783350,12257.698537,0.029624,0.000000,0.000007
1477,86.782802,12257.697927,0.029639,0.000000,0.000007
1478,212.560118,12257.699271,0.029654,0.000000,0.000006
1479,394.471351,12257.697437,0.029669,0.000001,0.000006
1480,58.490632,12257.696287,0.029685,0.000001,0.000006
1481,62.826839,12257.695959,0.029701,0.000000,0.000007
1482,192.683448,12257.693996,0.029716,0.000000,0.000007
1483,296.439418,12257.691556,0.029731,0.000000,0.000006
1484,583.364695,12257.680246,0.029748,0.000000,0.000007
1485,693.800413,12257.662690,0.029763,0.000000,0.000007
1486,5041.979077,12257.779809,0.029778,0.000001,0.000006
1487,799.134106,12257.638864,0.029794,0.000001,0.000006
1488,468.843965,12257.632017,0.029810,0.000000,0.000007
1489,209.483845,12257.623693,0.029832,0.000000,0.000006
1490,249.397916,12257.619531,0.029847,0.000000,0.000006
1491,359.825119,12257.588388,0.029861,0.000001,0.000005
1492,534.242222,12257.554450,0.029876,0.000000,0.000005
1493,2992.455493,12257.602460,0.029892,0.000000,0.000006
1494,116.402295,12257.540219,0.029908,0.000000,0.000007
1495,60.917932,12257.539660,0.029924,0.000000,0.000007
1496,49.096368,12257.539218,0.029940,0.000001,0.000007
1497,60.995509,12257.538862,0.029957,0.000001,0.000007
1498,121.440057,12257.537593,0.029972,0.000001,0.000006
1499,155.355657,12257.535449,0.029987,0.000001,0.000006
1500,231.040452,12257.530734,0.030002,0.000001,0.000006
1501,4185.289605,12257.641054,0.030017,0.000000,0.000006
1502,128.146740,12257.521488,0.030032,0.000001,0.000006
1503,77.395931,12257.518622,0.030048,0.000001,0.000006
1504,108.265837,12257.511475,0.030073,0.000001,0.000007
1505,256.204531,12257.509473,0.030090,0.000000,0.000007
1506,38.752013,12257.508852,0.030107,0.000000,0.000007
1507,53.712271,12257.508787,0.030156,0.000000,0.000006
1508,75.958281,12257.508717,0.030186,0.000001,0.000005
1509,98.395712,12257.508481,0.030202,0.000000,0.000006
1510,153.567677,12257.508036,0.030220,0.000001,0.000006
1511,67.784841,12257.507275,0.030239,0.000001,0.000007
1512,72.780156,12257.506633,0.030260,0.000000,0.000007
1513,3468.356559,12257.578114,0.030277,0.000001,0.000007
1514,160.500026,12257.505550,0.030295,0.000000,0.000006
1515,144.013954,12257.505178,0.030313,0.000001,0.000007
1516,143.598188,12257.500427,0.030331,0.000000,0.000008
1517,273.069596,12257.493186,0.030348,0.000001,0.000007
1518,509.237605,12257.470841,0.030365,0.000001,0.000007
1519,648.587359,12257.434122,0.030382,0.000000,0.000006
1520,3420.028134,12257.451390,0.030398,0.000000,0.000007
1521,757.931995,12257.384418,0.030415,0.000000,0.000007
1522,201.982252,12257.373363,0.030433,0.000000,0.000008
1523,131.913034,12257.368347,0.030450,0.000001,0.000007
1524,130.167280,12257.365203,0.030467,0.000000,0.000007
1525,896.610669,12257.355325,0.030485,0.000001,0.000007
1526,352.198343,12257.345004,0.030503,0.000000,0.000007
1527,294.518209,12257.339026,0.030519,0.000000,0.000007
1528,486.837889,12257.335140,0.030537,0.000001,0.000007
1529,584.337622,12257.326600,0.030555,0.000001,0.000007
1530,4396.737077,12257.554259,0.030571,0.000000,0.000007
1531,701.032518,12257.301346,0.030589,0.000000,0.000008
1532,344.389937,12257.292519,0.030605,0.000000,0.000006
1533,592.537033,12257.272974,0.030620,0.000000,0.000007
1534,559.596745,12257.265774,0.030635,0.000000,0.000006
1535,650.922807,12257.251643,0.030653,0.000000,0.000006
1536,795.184594,12257.226586,0.030668,0.000001,0.000006
1537,689.581704,12257.211149,0.030684,0.000000,0.000007
1538,1083.339512,12257.197017,0.030699,0.000000,0.000007
1539,410.575673,12257.181081,0.030715,0.000000,0.000007
1540,353.284423,12257.176141,0.030730,0.000001,0.000006
1541,224.607829,12257.160920,0.030745,0.000001,0.000006
1542,137.604228,12257.158692,0.030762,0.000000,0.000007
1543,1939.932631,12257.192668,0.030777,0.000001,0.000006
1544,190.445494,12257.157051,0.030793,0.000000,0.000007
1545,134.781842,12257.156330,0.030809,0.000000,0.000007
1546,97.132627,12257.154424,0.030824,0.000000,0.000007
1547,83.223798,12257.153554,0.030839,0.000001,0.000006
1548,287.739968,12257.148982,0.030855,0.000001,0.000006
1549,518.207066,12257.141955,0.030871,0.000001,0.000006
1550,504.853836,12257.128815,0.030887,0.000001,0.000006
1551,3736.219018,12257.200881,0.030903,0.000000,0.000007
1552,623.236090,12257.111382,0.030918,0.000000,0.000007
1553,334.981181,12257.106287,0.030933,0.000001,0.000006
1554,139.900716,12257.102046,0.030949,0.000001,0.000007
1555,130.019082,12257.101182,0.030965,0.000000,0.000007
1556,724.789822,12257.098487,0.030982,0.000000,0.000007
1557,377.670376,12257.083970,0.031014,0.000001,0.000008
1558,982.384192,12257.076943,0.031034,0.000000,0.000008
1559,416.645106,12257.064870,0.031054,0.000001,0.000008
1560,232.977237,12257.057878,0.031073,0.000000,0.000008
1561,256.242729,12257.053760,0.031094,0.000000,0.000008
1562,401.288765,12257.041056,0.031112,0.000000,0.000007
1563,256.716936,12257.035855,0.031148,0.000000,0.000006
1564,1052.373931,12257.042127,0.031164,0.000000,0.000006
1565,242.497817,12257.032214,0.031179,0.000000,0.000006
1566,180.824885,12257.030344,0.031194,0.000001,0.000006
1567,198.823121,12257.025174,0.031212,0.000000,0.000007
1568,178.338387,12257.019221,0.031229,0.000001,0.000007
1569,10536.986386,12259.901201,0.031248,0.000001,0.000007
1570,221.555943,12256.992035,0.031266,0.000001,0.000008
1571,242.579267,12256.985383,0.031284,0.000000,0.000006
1572,430.583337,12256.957838,0.031305,0.000000,0.000008
1573,4568.979041,12257.062975,0.031326,0.000000,0.000008
1574,921.786239,12256.922226,0.031345,0.000000,0.000008
1575,557.502903,12256.909850,0.031369,0.000000,0.000008
1576,333.354917,12256.887996,0.031394,0.000000,0.000012
1577,338.128834,12256.882805,0.031413,0.000000,0.000007
1578,827.975739,12256.777284,0.031439,0.000001,0.000009
1579,1780.985238,12256.656238,0.031461,0.000000,0.000009
1580,5320.684890,12256.519284,0.031482,0.000001,0.000007
1581,3549.795537,12256.219367,0.031504,0.000001,0.000009
1582,777.635765,12255.579579,0.031525,0.000001,0.000008
1583,449.497292,12255.552456,0.031546,0.000001,0.000007
1584,259.152582,12255.535607,0.031566,0.000000,0.000006
1585,920.691938,12255.493367,0.031588,0.000000,0.000009
1586,730.641402,12255.453934,0.031606,0.000000,0.000006
1587,10700.252704,12256.287731,0.031627,0.000000,0.000009
1588,896.400586,12255.411195,0.031651,0.000001,0.000009
1589,525.096013,12255.402370,0.031673,0.000000,0.000008
1590,136.852875,12255.395594,0.031693,0.000001,0.000009
1591,137.972548,12255.394671,0.031711,0.000000,0.000007
1592,346.762482,12255.357335,0.031730,0.000000,0.000009
1593,444.707897,12255.305726,0.031747,0.000001,0.000007
1594,32141.547337,12261.939194,0.031764,0.000000,0.000007
1595,1308.301470,12255.205111,0.031781,0.000000,0.000006
1596,1014.150140,12255.170570,0.031797,0.000001,0.000006
1597,152.133121,12255.101124,0.031813,0.000001,0.000007
1598,155.249739,12255.097899,0.031845,0.000001,0.000006
1599,237.482257,12255.075770,0.031867,0.000000,0.000007
1600,696.245754,12255.101425,0.031887,0.000001,0.000006
1601,1054.974902,12255.065580,0.031906,0.000000,0.000008
1602,2888.648756,12255.124862,0.031925,0.000001,0.000008
1603,128.117449,12255.052917,0.031944,0.000001,0.000008
1604,138.926107,12255.049560,0.031962,0.000000,0.000008
1605,2444.158823,12254.884352,0.031981,0.000000,0.000008
1606,3587.569360,12254.714981,0.032003,0.000000,0.000007
1607,2933.960486,12254.510198,0.032020,0.000001,0.000007
1608,3446.569895,12254.562454,0.032135,0.000000,0.000008
1609,4615.304580,12254.546119,0.032154,0.000000,0.000006
1610,249.965824,12254.407266,0.032170,0.000001,0.000006
1611,216.742505,12254.406496,0.032187,0.000000,0.000007
1612,265.038140,12254.399042,0.032204,0.000001,0.000007
1613,596.577872,12254.385589,0.032223,0.000001,0.000007
1614,849.639937,12254.365581,0.032241,0.000000,0.000007
1615,820.195883,12254.340155,0.032258,0.000001,0.000007
1616,12836.221545,12255.777039,0.032273,0.000001,0.000006
1617,274.784510,12254.325005,0.032289,0.000000,0.000006
1618,151.558189,12254.322758,0.032304,0.000000,0.000007
1619,107.990910,12254.320770,0.032320,0.000000,0.000007
1620,117.387744,12254.319425,0.032336,0.000000,0.000007
1621,478.715336,12254.306465,0.032352,0.000000,0.000006
1622,901.352594,12254.275327,0.032368,0.000000,0.000007
1623,360.806477,12254.247908,0.032384,0.000001,0.000006
1624,1106.706961,12254.229071,0.032400,0.000001,0.000006
1625,291.233025,12254.215818,0.032415,0.000000,0.000007
1626,235.493581,12254.212691,0.032430,0.000001,0.000006
1627,288.761814,12254.210751,0.032446,0.000000,0.000007
1628,816.882569,12254.190003,0.032461,0.000000,0.000006
1629,926.464731,12254.168963,0.032477,0.000000,0.000007
1630,1031.243002,12254.163703,0.032492,0.000000,0.000006
1631,132.215644,12254.120280,0.032509,0.000001,0.000006
1632,374.346040,12254.089437,0.032524,0.000000,0.000006
1633,1615.853280,12254.019803,0.032539,0.000000,0.000006
1634,898.655136,12253.967292,0.032555,0.000000,0.000006
1635,839.739470,12253.935891,0.032570,0.000000,0.000007
1636,2196.889320,12253.959838,0.032586,0.000000,0.000007
1637,424.614919,12253.919651,0.032602,0.000000,0.000007
1638,355.736397,12253.915070,0.032617,0.000001,0.000006
1639,1063.413911,12253.839686,0.032633,0.000001,0.000006
1640,1696.599161,12253.736581,0.032649,0.000000,0.000006
1641,1833.599134,12253.634788,0.032665,0.000000,0.000007
1642,30838.780253,12268.241540,0.032681,0.000000,0.000006
1643,457.253908,12253.591625,0.032697,0.000000,0.000007
1644,249.949412,12253.586454,0.032712,0.000000,0.000006
1645,228.070881,12253.579883,0.032728,0.000001,0.000006
1646,182.218980,12253.576309,0.032745,0.000001,0.000006
1647,247.464030,12253.571009,0.032761,0.000000,0.000007
1648,453.878924,12253.545515,0.032776,0.000000,0.000006
1649,1174.575343,12253.496968,0.032793,0.000001,0.000007
1650,1161.483720,12253.434162,0.032810,0.000000,0.000007
1651,629.294790,12253.361014,0.032826,0.000000,0.000007
1652,159.204871,12253.316205,0.032843,0.000001,0.000007
1653,304.492595,12253.305595,0.032862,0.000000,0.000007
1654,475.556061,12253.279023,0.032877,0.000001,0.000006
1655,1761.601704,12253.276929,0.032894,0.000001,0.000007
1656,501.901350,12253.253360,0.032909,0.000001,0.000006
1657,145.811410,12253.246688,0.032924,0.000000,0.000006
1658,243.522243,12253.242056,0.032939,0.000001,0.000006
1659,138.026214,12253.240342,0.032954,0.000000,0.000007
1660,115.122968,12253.238672,0.032970,0.000001,0.000007
1661,315.999457,12253.236205,0.032987,0.000001,0.000007
1662,514.353327,12253.231521,0.033005,0.000000,0.000008
1663,402.216933,12253.222917,0.033022,0.000001,0.000007
1664,9928.219000,12254.086931,0.033041,0.000001,0.000007
1665,480.939799,12253.213490,0.033059,0.000000,0.000008
1666,306.666543,12253.210742,0.033077,0.000000,0.000007
1667,167.888304,12253.207331,0.033095,0.000000,0.000006
1668,175.791498,12253.206204,0.033120,0.000001,0.000015
1669,109.751782,12253.203507,0.033138,0.000001,0.000005
1670,100.121520,12253.201977,0.033153,0.000000,0.000006
1671,394.741987,12253.190552,0.033167,0.000001,0.000005
1672,2301.341084,12253.205922,0.033181,0.000001,0.000005
1673,655.220845,12253.161174,0.033197,0.000000,0.000006
1674,429.722332,12253.133947,0.033213,0.000000,0.000006
1675,1655.376150,12253.047290,0.033228,0.000000,0.000006
1676,1898.878361,12252.988215,0.033243,0.000000,0.000007
1677,1006.874057,12253.119940,0.033258,0.000001,0.000006
1678,824.967452,12252.948670,0.033310,0.000000,0.000005
1679,234.781008,12252.935339,0.033358,0.000001,0.000006
1680,343.460664,12252.930847,0.033372,0.000001,0.000005
1681,336.883174,12252.920845,0.033390,0.000000,0.000005
1682,679.078252,12252.899630,0.033406,0.000000,0.000007
1683,1007.559915,12252.838314,0.033422,0.000000,0.000007
1684,1341.109498,12252.672759,0.033438,0.000000,0.000007
1685,2640.945116,12252.421181,0.033454,0.000001,0.000006
1686,4666.130159,12252.413702,0.033500,0.000000,0.000037
1687,334.938472,12252.170207,0.033527,0.000000,0.000007
1688,521.596269,12252.142849,0.033543,0.000000,0.000006
1689,387.249988,12252.120306,0.033558,0.000000,0.000005
1690,435.153566,12252.082730,0.033595,0.000000,0.000027
1691,45425.171263,12297.626343,0.033623,0.000000,0.000006
1692,998.198481,12251.981055,0.033641,0.000001,0.000007
1693,539.743365,12251.933920,0.033657,0.000000,0.000006
1694,1483.345441,12251.806845,0.033675,0.000000,0.000007
1695,1908.696563,12251.576457,0.033698,0.000006,0.000007
1696,5275.190445,12251.083201,0.033717,0.000001,0.000008
1697,1385.930429,12250.871181,0.033852,0.000002,0.000121
1698,253.525630,12250.846714,0.033971,0.000002,0.000014
1699,271.751814,12250.844708,0.034023,0.000001,0.000015
1700,324.085234,12250.834056,0.034094,0.000001,0.000041
1701,990.344338,12250.793132,0.034138,0.000001,0.000010
1702,841.733412,12250.741725,0.034157,0.000001,0.000006
1703,1849.861887,12250.675699,0.034174,0.000001,0.000006
1704,1059.045894,12250.580422,0.034193,0.000000,0.000006
1705,267.180148,12250.503319,0.034210,0.000001,0.000007
1706,362.245874,12250.487023,0.034231,0.000000,0.000008
1707,390.278684,12250.447323,0.034248,0.000000,0.000006
1708,3783.588566,12250.492879,0.034270,0.000000,0.000008
1709,213.909234,12250.330323,0.034290,0.000001,0.000008
1710,361.435666,12250.289214,0.034310,0.000000,0.000009
1711,10063.019841,12251.527999,0.034330,0.000001,0.000009
1712,962.149280,12250.074140,0.034349,0.000000,0.000008
1713,646.686454,12250.038343,0.034370,0.000000,0.000009
1714,583.212090,12249.990120,0.034387,0.000000,0.000007
1715,1069.529341,12249.997274,0.034405,0.000000,0.000007
1716,275.108571,12249.978646,0.034425,0.000000,0.000007
1717,222.530637,12249.974186,0.034442,0.000001,0.000007
1718,785.155995,12249.952723,0.034459,0.000001,0.000007
1719,1225.331255,12249.926476,0.034477,0.000001,0.000008
1720,1038.062462,12249.892560,0.034493,0.000000,0.000007
1721,2349.160205,12249.915414,0.034510,0.000001,0.000007
1722,793.526734,12249.866378,0.034527,0.000001,0.000007
1723,223.182045,12249.859989,0.034543,0.000001,0.000006
1724,186.750466,12249.858872,0.034561,0.000000,0.000007
1725,335.023256,12249.844629,0.034578,0.000000,0.000006
1726,529.951464,12249.826692,0.034596,0.000000,0.000007
1727,436.565846,12249.802706,0.034612,0.000001,0.000007
1728,20235.417277,12253.837060,0.034628,0.000000,0.000007
1729,403.446501,12249.786280,0.034645,0.000001,0.000007
1730,205.012675,12249.783485,0.034662,0.000000,0.000007
1731,133.982721,12249.781670,0.034678,0.000001,0.000006
1732,142.864113,12249.780668,0.034694,0.000000,0.000007
1733,124.479223,12249.777692,0.034711,0.000000,0.000008
1734,154.651596,12249.772817,0.034726,0.000001,0.000006
1735,1362.404221,12249.767183,0.034743,0.000000,0.000006
1736,356.594219,12249.745349,0.034759,0.000000,0.000007
1737,434.583648,12249.727587,0.034775,0.000000,0.000007
1738,643.116454,12249.710473,0.034792,0.000001,0.000007
1739,453.249169,12249.704073,0.034809,0.000001,0.000007
1740,198.589554,12249.691825,0.034826,0.000000,0.000008
1741,271.041666,12249.683462,0.034844,0.000000,0.000007
1742,253.020674,12249.675338,0.034861,0.000001,0.000006
1743,549.643191,12249.670874,0.034879,0.000001,0.000007
1744,695.978205,12249.662251,0.034896,0.000000,0.000008
1745,1462.034338,12249.576709,0.034914,0.000001,0.000008
1746,890.039595,12249.525041,0.034932,0.000001,0.000007
1747,335.739708,12249.486473,0.034951,0.000001,0.000008
1748,613.062028,12249.472445,0.034971,0.000001,0.000008
1749,603.055556,12249.462441,0.034991,0.000000,0.000008
1750,472.054334,12249.439820,0.035010,0.000000,0.000008
1751,1010.133273,12249.377485,0.035029,0.000001,0.000008
1752,2781.700787,12249.312643,0.035049,0.000000,0.000009
1753,1723.942196,12249.221542,0.035082,0.000001,0.000008
1754,302.025213,12249.094038,0.035104,0.000001,0.000009
1755,261.495326,12249.085124,0.035136,0.000000,0.000007
1756,444.038997,12249.064178,0.035157,0.000001,0.000007
1757,868.736362,12248.984753,0.035180,0.000000,0.000009
1758,1458.619684,12248.777751,0.035197,0.000000,0.000007
1759,6226.726277,12248.567600,0.035214,0.000000,0.000006
1760,2217.621435,12248.149464,0.035233,0.000001,0.000007
1761,1194.467005,12247.851088,0.035250,0.000000,0.000006
1762,531.692206,12247.791807,0.035267,0.000000,0.000008
1763,292.418757,12247.777335,0.035284,0.000000,0.000007
1764,508.021446,12247.769317,0.035302,0.000001,0.000007
1765,481.589834,12247.760555,0.035319,0.000001,0.000007
1766,455.566311,12247.737618,0.035336,0.000000,0.000008
1767,16216.234381,12249.766277,0.035353,0.000000,0.000007
1768,235.986594,12247.702191,0.035371,0.000000,0.000007
1769,191.414027,12247.693412,0.035388,0.000000,0.000007
1770,796.324952,12247.681758,0.035501,0.000000,0.000006
1771,363.455496,12247.666185,0.035549,0.000001,0.000012
1772,293.295157,12247.656519,0.035570,0.000000,0.000007
1773,389.140939,12247.630673,0.035591,0.000000,0.000007
1774,1236.257902,12247.620462,0.035613,0.000000,0.000008
1775,252.803046,12247.606480,0.035633,0.000001,0.000008
1776,258.871881,12247.600965,0.035652,0.000001,0.000008
1777,488.851856,12247.586172,0.035671,0.000000,0.000008
1778,964.537491,12247.546350,0.035692,0.000000,0.000006
1779,1585.274746,12247.452196,0.035712,0.000000,0.000008
1780,1902.939797,12247.250989,0.035736,0.000001,0.000007
1781,39507.723017,12257.092894,0.035754,0.000001,0.000007
1782,2704.954790,12246.948765,0.035773,0.000000,0.000008
1783,1847.821779,12246.829567,0.035792,0.000000,0.000007
1784,295.646522,12246.665523,0.035815,0.000000,0.000012
1785,281.223407,12246.657551,0.035841,0.000000,0.000007
1786,961.324289,12246.515605,0.035905,0.000001,0.000052
1787,927.515471,12246.434485,0.035941,0.000000,0.000007
1788,77851.730459,12293.470696,0.035960,0.000001,0.000006
1789,301.361442,12246.391226,0.035986,0.000000,0.000009
1790,174.262134,12246.385099,0.036070,0.000000,0.000011
1791,130.230784,12246.380373,0.036172,0.000000,0.000010
1792,210.213253,12246.376957,0.036204,0.000000,0.000011
1793,315.118334,12246.369783,0.036232,0.000000,0.000010
1794,771.064670,12246.322054,0.036264,0.000001,0.000011
1795,866.474133,12246.251980,0.036291,0.000000,0.000010
1796,17783.975508,12248.156514,0.036319,0.000000,0.000011
1797,1279.553522,12246.131753,0.036345,0.000001,0.000010
1798,834.561132,12246.091057,0.036370,0.000001,0.000010
1799,230.674354,12246.034725,0.036396,0.000001,0.000011
1800,219.611366,12246.027509,0.036425,0.000001,0.000011
1801,871.802312,12245.837298,0.036452,0.000001,0.000011
1802,499.437772,12245.783719,0.036480,0.000000,0.000012
1803,2523.451405,12245.794393,0.036510,0.000001,0.000013
1804,450.165125,12245.757822,0.036541,0.000001,0.000013
1805,359.588758,12245.754299,0.036569,0.000000,0.000011
1806,366.164970,12245.735386,0.036597,0.000000,0.000011
1807,463.526271,12245.717646,0.036626,0.000000,0.000012
1808,649.003341,12245.693288,0.036661,0.000000,0.000017
1809,331.080781,12245.654433,0.036692,0.000000,0.000013
1810,6525.885162,12245.868256,0.036720,0.000000,0.000011
1811,751.222112,12245.587986,0.036746,0.000000,0.000010
1812,300.929891,12245.567444,0.036773,0.000000,0.000009
1813,884.557402,12245.527198,0.036796,0.000001,0.000010
1814,947.983452,12245.509267,0.036821,0.000001,0.000011
1815,588.944275,12245.457370,0.036846,0.000000,0.000009
1816,355.295086,12245.432176,0.036871,0.000001,0.000010
1817,2665.055831,12245.431887,0.036895,0.000001,0.000010
1818,745.862154,12245.385291,0.036921,0.000001,0.000010
1819,306.681943,12245.373082,0.036946,0.000001,0.000011
1820,350.890172,12245.363131,0.036974,0.000000,0.000011
1821,243.038888,12245.343620,0.037004,0.000000,0.000010
1822,280.805543,12245.338751,0.037028,0.000000,0.000010
1823,620.555079,12245.331129,0.037045,0.000000,0.000007
1824,185.126952,12245.327213,0.037061,0.000001,0.000006
1825,122.589873,12245.326832,0.037077,0.000001,0.000007
1826,120.386319,12245.326123,0.037096,0.000001,0.000007
1827,289.856177,12245.322813,0.037112,0.000000,0.000006
1828,482.796907,12245.316373,0.037136,0.000001,0.000005
1829,675.840018,12245.301326,0.037152,0.000001,0.000005
1830,3141.923673,12245.308490,0.037173,0.000000,0.000012
1831,1238.014308,12245.258773,0.037189,0.000000,0.000006
1832,347.490559,12245.237059,0.037205,0.000000,0.000006
1833,355.510912,12245.221555,0.037220,0.000000,0.000006
1834,372.583445,12245.218538,0.037235,0.000000,0.000006
1835,13208.729974,12246.424314,0.037250,0.000000,0.000006
1836,990.493148,12245.203466,0.037265,0.000000,0.000006
1837,821.167636,12245.195584,0.037279,0.000000,0.000006
1838,286.946238,12245.167292,0.037294,0.000001,0.000006
1839,233.518949,12245.162952,0.037310,0.000000,0.000006
1840,75.677481,12245.158151,0.037324,0.000000,0.000005
1841,97.787564,12245.156695,0.037340,0.000000,0.000006
1842,434.454829,12245.150352,0.037354,0.000000,0.000006
1843,850.523757,12245.142139,0.037370,0.000000,0.000007
1844,531.261850,12245.129358,0.037386,0.000000,0.000006
1845,367.883329,12245.096319,0.037400,0.000001,0.000006
1846,168.484444,12245.093875,0.037416,0.000001,0.000006
1847,131.159706,12245.092705,0.037431,0.000000,0.000007
1848,233.572876,12245.091924,0.037446,0.000001,0.000006
1849,420.343963,12245.089535,0.037461,0.000001,0.000006
1850,585.331067,12245.084338,0.037476,0.000000,0.000006
1851,1071.611042,12245.073727,0.037492,0.000000,0.000006
1852,833.097517,12245.055754,0.037506,0.000000,0.000006
1853,1065.316757,12245.032350,0.037521,0.000001,0.000006
1854,2902.825841,12245.070717,0.037536,0.000001,0.000006
1855,195.916937,12245.015190,0.037552,0.000000,0.000006
1856,174.933105,12245.013245,0.037572,0.000001,0.000005
1857,300.456645,12244.997323,0.037587,0.000001,0.000005
1858,708.704289,12244.946907,0.037602,0.000000,0.000005
1859,758.031102,12244.891004,0.037617,0.000000,0.000006
1860,3634.043038,12244.951732,0.037632,0.000001,0.000006
1861,1218.457495,12244.828365,0.037649,0.000001,0.000006
1862,522.902131,12244.785639,0.037663,0.000000,0.000006
1863,976.132444,12244.724819,0.037678,0.000000,0.000006
1864,846.314950,12244.682000,0.037693,0.000000,0.000007
1865,1015.927956,12244.646363,0.037708,0.000000,0.000006
1866,882.320122,12244.561641,0.037723,0.000000,0.000007
1867,10461.028318,12245.009739,0.037738,0.000000,0.000007
1868,2107.014404,12244.306396,0.037753,0.000000,0.000006
1869,1134.824981,12244.161376,0.037768,0.000000,0.000006
1870,1070.739146,12243.663216,0.037783,0.000000,0.000006
1871,1851.804868,12243.408260,0.037798,0.000001,0.000006
1872,1319.689641,12243.602771,0.037813,0.000000,0.000007
1873,1677.157445,12243.184810,0.037829,0.000000,0.000006
1874,7214.279945,12243.557663,0.037843,0.000001,0.000005
1875,569.206051,12243.137366,0.037857,0.000000,0.000006
1876,546.796209,12243.121874,0.037872,0.000001,0.000006
1877,1940.371324,12242.732708,0.037888,0.000001,0.000005
1878,3013.602095,12242.451373,0.037903,0.000000,0.000006
1879,1075.290203,12242.121238,0.037918,0.000000,0.000007
1880,1173.602913,12242.042532,0.037933,0.000000,0.000006
1881,5148.650471,12242.208043,0.037947,0.000001,0.000006
1882,296.581355,12242.026083,0.037962,0.000001,0.000006
1883,274.595092,12242.024576,0.037977,0.000000,0.000007
1884,242.433673,12241.992040,0.037992,0.000000,0.000006
1885,1970.229939,12241.937997,0.038007,0.000000,0.000007
1886,718.506399,12241.905146,0.038022,0.000001,0.000006
1887,579.067915,12241.880419,0.038038,0.000000,0.000006
1888,1122.749976,12241.860221,0.038053,0.000000,0.000006
1889,1926.492037,12241.810509,0.038068,0.000000,0.000006
1890,2049.699178,12241.752618,0.038084,0.000001,0.000006
1891,4663.819574,12243.393495,0.038099,0.000000,0.000007
1892,526.095410,12241.698093,0.038190,0.000000,0.000083
1893,205.469533,12241.690875,0.038228,0.000001,0.000007
1894,492.306154,12241.678003,0.038252,0.000000,0.000010
1895,227.910788,12241.670233,0.038271,0.000000,0.000006
1896,138.376219,12241.667055,0.038291,0.000000,0.000007
1897,214.411104,12241.663248,0.038309,0.000000,0.000007
1898,343.326488,12241.658449,0.038328,0.000001,0.000007
1899,260.255401,12241.650013,0.038350,0.000001,0.000008
1900,1677.764628,12241.657733,0.038372,0.000000,0.000008
1901,330.165099,12241.633976,0.038390,0.000001,0.000006
1902,270.325373,12241.629394,0.038408,0.000000,0.000007
1903,311.475574,12241.624363,0.038425,0.000000,0.000007
1904,165.780845,12241.622024,0.038442,0.000001,0.000007
1905,246.722341,12241.621714,0.038460,0.000001,0.000008
1906,195.286769,12241.607810,0.038477,0.000001,0.000007
1907,5537.018921,12241.770474,0.038493,0.000000,0.000007
1908,526.589414,12241.560052,0.038512,0.000001,0.000006
1909,279.068689,12241.536220,0.038527,0.000001,0.000006
1910,593.260939,12241.450141,0.038543,0.000001,0.000006
1911,677.077192,12241.415260,0.038559,0.000001,0.000007
1912,307.443849,12241.422103,0.038575,0.000000,0.000006
1913,80.417722,12241.405922,0.038594,0.000000,0.000010
1914,695.092197,12241.405665,0.038612,0.000001,0.000007
1915,353.723416,12241.402851,0.038633,0.000001,0.000007
1916,77.668955,12241.398922,0.038651,0.000000,0.000007
1917,343.574902,12241.392457,0.038670,0.000000,0.000008
1918,386.763631,12241.387321,0.038691,0.000000,0.000007
1919,1169.118724,12241.395652,0.038707,0.000000,0.000007
1920,518.729640,12241.372251,0.038725,0.000000,0.000008
1921,274.854892,12241.366131,0.038740,0.000000,0.000006
1922,553.990490,12241.361599,0.038756,0.000001,0.000007
1923,1427.806919,12241.340641,0.038773,0.000001,0.000007
1924,2500.659277,12241.297218,0.038790,0.000000,0.000007
1925,3796.343097,12241.197351,0.038808,0.000001,0.000007
1926,4226.338768,12241.038757,0.038825,0.000000,0.000007
1927,403.280290,12240.923663,0.038842,0.000001,0.000008
1928,1131.344926,12240.899809,0.038858,0.000001,0.000006
1929,1675.603611,12240.867840,0.038874,0.000000,0.000006
1930,1321.932202,12240.811207,0.038889,0.000000,0.000007
1931,1526.376233,12240.775149,0.038904,0.000000,0.000005
1932,15657.231113,12242.662658,0.038919,0.000000,0.000006
1933,639.401329,12240.727985,0.038934,0.000000,0.000006
1934,661.078361,12240.715822,0.038949,0.000001,0.000006
1935,8499.871225,12241.580936,0.038964,0.000000,0.000006
1936,832.901718,12240.513987,0.038979,0.000001,0.000006
1937,703.311675,12240.494141,0.038995,0.000000,0.000007
1938,279.314564,12240.397225,0.039010,0.000000,0.000006
1939,278.440418,12240.390355,0.039025,0.000000,0.000006
1940,317176.706007,13078.171713,0.039041,0.000000,0.000006
1941,693.974876,12240.353507,0.039057,0.000000,0.000006
1942,774.532540,12240.339205,0.039072,0.000000,0.000006
1943,1708.031860,12240.248633,0.039087,0.000000,0.000006
1944,281.768916,12240.165240,0.039102,0.000001,0.000006
1945,241.591083,12240.160614,0.039124,0.000000,0.000013
1946,201.465636,12240.136304,0.039139,0.000000,0.000005
1947,1082.423624,12240.110215,0.039153,0.000001,0.000005
1948,1269.594150,12240.106386,0.039168,0.000000,0.000005
1949,220.361249,12240.086648,0.039182,0.000000,0.000006
1950,216.302996,12240.083069,0.039196,0.000000,0.000005
