Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,8943379.217452,13891165.049897,26.000000,23.000000,0.000000
1,0.000000,185990.952393,252389.903466,91.000000,18.000000,1.000000
2,0.000000,180263.801281,240736.612073,145.000000,18.000000,0.000000
3,0.000000,173529.836399,226556.912523,205.000000,19.000000,0.000000
4,0.000000,165890.476249,210394.538417,251.000000,18.000000,0.000000
5,0.000000,157462.406667,192789.512550,311.000000,19.000000,0.000000
6,0.000000,148366.582634,174273.567280,367.000000,17.000000,0.000000
7,0.000000,138726.176427,155357.949355,419.000000,17.000000,0.000000
8,0.000000,128665.600213,136519.455040,465.000000,19.000000,0.000000
9,0.000000,118309.262017,118187.369542,515.000000,19.000000,0.000000
10,0.000000,107780.228142,100732.613552,565.000000,19.000000,0.000000
11,0.000000,97198.903029,84459.791681,625.000000,19.000000,0.000000
12,0.000000,86681.816797,69602.472578,687.000000,18.000000,1.000000
13,0.000000,76340.615874,56321.764026,748.000000,19.000000,0.000000
14,0.000000,66281.386748,44708.034125,812.000000,18.000000,0.000000
15,0.000000,56604.530088,34785.459368,874.000000,18.000000,1.000000
16,0.000000,47405.606557,26518.949428,935.000000,19.000000,0.000000
17,0.000000,38778.067706,19822.907177,989.000000,18.000000,1.000000
18,0.000000,30820.047246,14571.230826,1050.000000,19.000000,0.000000
19,0.000000,23650.842244,10607.954364,1094.000000,16.000000,0.000000
20,0.000000,17452.309622,7757.932215,1138.000000,17.000000,0.000000
21,0.000000,12570.957170,5837.049558,1183.000000,18.000000,0.000000
22,0.000000,9668.998270,4661.509410,1236.000000,19.000000,0.000000
23,0.000000,9328.045974,4055.824024,1290.000000,18.000000,0.000000
24,0.000000,10844.928865,3859.257666,1343.000000,19.000000,0.000000
25,0.000000,12950.861754,3930.621455,1394.000000,18.000000,0.000000
26,0.000000,14947.001289,4151.342389,1447.000000,18.000000,0.000000
27,0.000000,16563.610954,4426.901166,1505.000000,19.000000,0.000000
28,0.000000,17709.613447,4686.777325,1566.000000,19.000000,0.000000
29,0.000000,18367.911027,4883.121861,1624.000000,19.000000,0.000000
30,0.000000,18555.975242,4988.416858,1682.000000,19.000000,0.000000
31,0.000000,18309.568118,4992.407470,1734.000000,17.000000,0.000000
32,0.000000,17675.074329,4898.596113,1786.000000,19.000000,0.000000
33,0.000000,16705.388911,4720.575203,1835.000000,17.000000,0.000000
34,0.000000,15457.484413,4478.445987,1880.000000,18.000000,0.000000
35,0.000000,13990.958531,4195.530524,1937.000000,18.000000,1.000000
36,0.000000,12367.398294,3895.535610,1990.000000,19.000000,0.000000
37,0.000000,10650.791727,3600.275413,2051.000000,19.000000,0.000000
38,0.000000,8909.791105,3328.007573,2102.000000,18.000000,0.000000
39,0.000000,7223.826587,3092.388933,2164.000000,21.000000,0.000000
40,0.000000,5697.424682,2902.015764,2218.000000,18.000000,1.000000
41,0.000000,4487.445367,2760.474995,2278.000000,18.000000,0.000000
42,0.000000,3814.650410,2666.810862,2339.000000,19.000000,0.000000
43,0.000000,3821.780914,2616.310089,2401.000000,18.000000,0.000000
44,0.000000,4350.478087,2601.472595,2454.000000,19.000000,0.000000
45,0.000000,5101.129799,2613.067741,2508.000000,18.000000,0.000000
46,0.000000,5867.177160,2641.174325,2569.000000,18.000000,1.000000
47,0.000000,6543.004387,2676.121578,2622.000000,19.000000,0.000000
48,0.000000,7077.704376,2709.268926,2675.000000,19.000000,0.000000
49,0.000000,7448.041137,2733.584422,2737.000000,18.000000,0.000000
50,0.000000,7646.101368,2744.003767,2796.000000,17.000000,0.000000
51,0.000000,7673.533135,2737.572113,2858.000000,18.000000,1.000000
52,0.000000,7538.582609,2713.388016,2919.000000,18.000000,0.000000
53,0.000000,7254.376620,2672.382222,2963.000000,17.000000,0.000000
54,0.000000,6837.817235,2616.972812,3016.000000,18.000000,0.000000
55,0.000000,6308.839594,2550.642554,3077.000000,18.000000,1.000000
56,0.000000,5689.974629,2477.484438,3138.000000,19.000000,0.000000
57,0.000000,5006.303203,2401.757699,3199.000000,19.000000,0.000000
58,0.000000,4286.092492,2327.490104,3256.000000,18.000000,0.000000
59,0.000000,3562.816748,2258.153685,3306.000000,19.000000,0.000000
60,0.000000,2880.093464,2196.431402,3362.000000,18.000000,0.000000
61,0.000000,2301.766493,2144.082389,3418.000000,21.000000,0.000000
62,0.000000,1922.163277,2101.904214,3479.000000,18.000000,0.000000
63,0.000000,1833.383112,2069.782689,3540.000000,19.000000,0.000000
64,0.000000,2021.080765,2046.813662,3592.000000,16.000000,0.000000
65,0.000000,2364.756252,2031.477169,3644.000000,18.000000,0.000000
66,0.000000,2753.428350,2021.843125,3694.000000,17.000000,0.000000
67,0.000000,3122.795882,2015.783414,3740.000000,18.000000,1.000000
68,0.000000,3439.427368,2011.178570,3796.000000,19.000000,0.000000
69,0.000000,3686.212731,2006.095233,3854.000000,19.000000,0.000000
70,0.000000,3855.078526,1998.925882,3912.000000,18.000000,0.000000
71,0.000000,3943.579956,1988.483233,3965.000000,19.000000,0.000000
72,0.000000,3953.211188,1974.046759,4026.000000,18.000000,0.000000
73,0.000000,3888.481550,1955.363292,4088.000000,18.000000,1.000000
74,0.000000,3756.359191,1932.607357,4144.000000,17.000000,0.000000
75,0.000000,3565.919710,1906.309671,4197.000000,19.000000,0.000000
76,0.000000,3328.143839,1877.263925,4255.000000,19.000000,0.000000
77,0.000000,3055.862814,1846.422638,4307.000000,16.000000,0.000000
78,0.000000,2763.877794,1814.792491,4368.000000,19.000000,0.000000
79,0.000000,2469.267464,1783.338340,4430.000000,18.000000,0.000000
80,0.000000,2191.768316,1752.903883,4491.000000,19.000000,0.000000
81,0.000000,1953.656823,1724.150833,4543.000000,17.000000,0.000000
