Iteration,t_k,gradnorm,objective,time,two_loop_time,grad_time
57,0.000000,450336.598058,318704.335602,10331.000000,1.000000,108.000000
58,0.000000,120364440.608310,1454598.290629,10596.000000,1.000000,107.000000
59,0.000000,589361.796025,318642.595129,10845.000000,1.000000,100.000000
60,0.000000,442758.690758,318611.675643,11084.000000,1.000000,101.000000
61,0.000000,64276.903541,318561.678681,11337.000000,1.000000,104.000000
62,0.000000,80702.474715,318560.011092,11588.000000,0.000000,105.000000
63,0.000000,317917.467802,318525.191366,11841.000000,0.000000,107.000000
64,0.000000,551809.166408,318466.975682,12090.000000,1.000000,100.000000
65,0.000000,752799.619124,318313.297986,12342.000000,1.000000,104.000000
66,0.000000,4798033.135500,318985.907877,12599.000000,1.000000,108.000000
67,0.000000,1312721.250712,317992.874395,12852.000000,0.000000,105.000000
68,0.000000,725303.797564,317822.335532,13108.000000,0.000000,103.000000
69,0.000000,193525.834998,317555.785692,13362.000000,1.000000,106.000000
70,0.000000,33965.567477,317546.322683,13613.000000,1.000000,102.000000
71,0.000000,39394.023891,317545.680988,13860.000000,1.000000,102.000000
72,0.000000,124178.662823,317541.165514,14109.000000,1.000000,106.000000
73,0.000000,194064.417728,317534.191411,14358.000000,0.000000,106.000000
74,0.000000,257851.850342,317519.289641,14612.000000,1.000000,106.000000
75,0.000000,49690.128774,317502.489396,14860.000000,1.000000,102.000000
76,0.000000,210869.111079,317488.868798,15113.000000,1.000000,104.000000
77,0.000000,134106.948668,317481.036187,15365.000000,0.000000,106.000000
78,0.000000,65361.363078,317479.295997,15615.000000,1.000000,102.000000
79,0.000000,34908.518396,317477.299931,15916.000000,1.000000,124.000000
80,0.000000,102888.150602,317468.420960,16170.000000,0.000000,105.000000
81,0.000000,236233.176535,317450.038130,16419.000000,1.000000,105.000000
82,0.000000,456000.523262,317403.152357,16671.000000,0.000000,103.000000
83,0.000000,900185.747302,317285.797849,16923.000000,1.000000,104.000000
84,0.000000,1016662.204803,317020.633330,17176.000000,1.000000,103.000000
85,0.000000,40446808.949919,412656.934896,17430.000000,1.000000,103.000000
86,0.000000,1636735.450850,316536.582633,17684.000000,0.000000,103.000000
87,0.000000,1378157.487892,316271.214103,17938.000000,0.000000,104.000000
88,0.000000,34860.093421,315388.046135,18136.000000,0.000000,80.000000
89,0.000000,36357.742416,315386.857709,18355.000000,0.000000,102.000000
90,0.000000,896988.854248,315154.248030,18607.000000,1.000000,104.000000
91,0.000000,1524566.088353,314842.585446,18791.000000,1.000000,68.000000
92,0.000000,1566523.651188,314167.485695,18965.000000,0.000000,68.000000
93,0.000000,74648714.231203,671844.631666,19163.000000,0.000000,93.000000
94,0.000000,989107.733249,313796.478840,19358.000000,0.000000,85.000000
95,0.000000,855080.303256,313685.808192,19588.000000,0.000000,97.000000
96,0.000000,214216.751636,313366.591233,19850.000000,1.000000,95.000000
97,0.000000,33383.708699,313271.466269,20051.000000,0.000000,73.000000
98,0.000000,204045.851924,313128.887805,20276.000000,1.000000,93.000000
99,0.000000,144191.593493,313061.836188,20448.000000,0.000000,86.000000
100,0.000000,4121029.113030,314148.915236,20692.000000,0.000000,98.000000
101,0.000000,55261.375205,313052.299963,20892.000000,0.000000,69.000000
102,0.000000,64829.206522,313051.314056,21113.000000,0.000000,92.000000
103,0.000000,96301.699924,313033.879678,21325.000000,1.000000,101.000000
104,0.000000,144140.572047,312931.478978,21517.000000,0.000000,69.000000
105,0.000000,433638.363968,312734.737138,21713.000000,0.000000,69.000000
106,0.000000,90173.937605,312676.566756,21904.000000,1.000000,68.000000
107,0.000000,44440.152270,312671.959591,22099.000000,1.000000,68.000000
108,0.000000,385939.869948,312678.466495,22294.000000,1.000000,68.000000
109,0.000000,47068.590396,312670.953095,22514.000000,0.000000,92.000000
110,0.000000,39392.114827,312670.599530,22708.000000,1.000000,68.000000
111,0.000000,178313.662865,312658.417662,22905.000000,1.000000,68.000000
112,0.000000,203457.386901,312650.022229,23099.000000,1.000000,68.000000
113,0.000000,208403.653503,312655.825225,23326.000000,1.000000,92.000000
114,0.000000,22129557.182658,496440.777340,23535.000000,0.000000,83.000000
115,0.000000,22002.945126,312641.142311,23765.000000,1.000000,68.000000
116,0.000000,20909.784546,312640.775793,23959.000000,0.000000,68.000000
117,0.000000,158748.666740,312639.898225,24158.000000,0.000000,93.000000
118,0.000000,23596.445542,312637.977632,24356.000000,0.000000,92.000000
119,0.000000,23605.621103,312637.410358,24524.000000,0.000000,76.000000
120,0.000000,43770.530277,312656.588601,24725.000000,0.000000,92.000000
121,0.000000,133821720.264904,6939017.984039,24924.000000,0.000000,93.000000
122,0.000000,32640.243542,312176.432786,25084.000000,0.000000,69.000000
123,0.000000,32625.412422,312175.644155,25244.000000,0.000000,68.000000
124,0.000000,552289.571687,310930.124518,25405.000000,0.000000,69.000000
125,0.000000,25218167.496243,353437.157232,25604.000000,1.000000,93.000000
126,0.000000,26840.450982,310758.487213,25782.000000,0.000000,72.000000
127,0.000000,22947.503343,310667.574921,25942.000000,1.000000,68.000000
128,0.000000,102780.790599,309483.632837,26157.000000,1.000000,104.000000
129,0.000000,31793408.544256,672666.611491,26469.000000,1.000000,115.000000
130,0.000000,41791.279675,309476.057837,26658.000000,1.000000,68.000000
131,0.000000,41183.540372,309474.802917,26817.000000,0.000000,68.000000
132,0.000000,3879809.899469,310433.365164,27017.000000,0.000000,92.000000
133,0.000000,35456.392775,309402.096680,27197.000000,0.000000,74.000000
134,0.000000,36395.131419,309401.902537,27396.000000,0.000000,93.000000
135,0.000000,78004.610600,309395.248009,27574.000000,1.000000,73.000000
136,0.000000,145775.992464,309375.214969,27772.000000,1.000000,92.000000
137,0.000000,249481.697480,309339.490259,27963.000000,0.000000,77.000000
138,0.000000,209853.465758,309254.623339,28137.000000,0.000000,68.000000
139,0.000000,90522609.760111,782336.367552,28320.000000,0.000000,78.000000
140,0.000000,453197.052551,309115.058307,28518.000000,0.000000,93.000000
141,0.000000,422018.488428,309012.452802,28697.000000,0.000000,73.000000
142,0.000000,33208.097105,307989.383871,28895.000000,1.000000,92.000000
143,0.000000,33045.627315,307977.299647,29092.000000,1.000000,92.000000
144,0.000000,264661.840241,307420.173086,29272.000000,1.000000,73.000000
145,0.000000,184913.303867,307065.455837,29450.000000,1.000000,73.000000
146,0.000000,56703120.162488,491835.490452,29609.000000,1.000000,68.000000
147,0.000000,27019.512633,307003.438187,29788.000000,1.000000,73.000000
148,0.000000,20186.446538,307000.487090,29967.000000,1.000000,73.000000
149,0.000000,20945.482339,306995.942319,30146.000000,0.000000,73.000000
150,0.000000,326138.301384,307038.266446,30344.000000,0.000000,93.000000
151,0.000000,114985.389438,306930.943101,30543.000000,0.000000,93.000000
152,0.000000,50261.138607,306878.603551,30726.000000,1.000000,77.000000
153,0.000000,582038.781753,306677.267719,30905.000000,1.000000,73.000000
154,0.000000,1346238.087988,306717.107810,31103.000000,0.000000,93.000000
155,0.000000,105761.720578,306484.370074,31282.000000,1.000000,73.000000
156,0.000000,202034.348110,306444.797568,31465.000000,0.000000,78.000000
157,0.000000,100429.809137,306433.379252,31624.000000,0.000000,69.000000
158,0.000000,41902.952929,306432.756109,31826.000000,0.000000,96.000000
159,0.000000,7712.493396,306432.353080,32020.000000,1.000000,92.000000
160,0.000000,7443.990785,306432.316948,32204.000000,1.000000,77.000000
161,0.000000,609418.233858,306450.688346,32402.000000,1.000000,92.000000
162,0.000000,52869.404480,306431.239130,32586.000000,1.000000,77.000000
163,0.000000,42614.027786,306430.532986,32765.000000,0.000000,74.000000
164,0.000000,356557.055828,306389.862305,32924.000000,0.000000,68.000000
165,0.000000,439281.662117,306360.247292,33164.000000,1.000000,109.000000
166,0.000000,260651.768745,306338.975533,33371.000000,0.000000,69.000000
167,0.000000,80758.138241,306335.522593,33554.000000,0.000000,72.000000
168,0.000000,8212.685869,306335.132117,33724.000000,0.000000,71.000000
169,0.000000,4961.776441,306335.105323,33884.000000,0.000000,68.000000
170,0.000000,6844.374288,306335.061584,34073.000000,1.000000,73.000000
171,0.000000,10894.441503,306335.001328,34253.000000,0.000000,74.000000
172,0.000000,5504.509196,306334.911019,34427.000000,0.000000,69.000000
173,0.000000,8764.693265,306334.799022,34625.000000,0.000000,92.000000
174,0.000000,7969.775769,306334.656437,34823.000000,0.000000,93.000000
175,0.000000,94037.652899,306334.895905,34983.000000,0.000000,69.000000
176,0.000000,21770.217397,306334.503574,35181.000000,1.000000,92.000000
177,0.000000,14293.284747,306334.446117,35381.000000,1.000000,94.000000
178,0.000000,4939.702994,306334.216514,35564.000000,1.000000,76.000000
179,0.000000,13062.017204,306333.905463,35729.000000,0.000000,71.000000
180,0.000000,27787.130051,306333.517854,35950.000000,0.000000,105.000000
181,0.000000,29991.803652,306333.008252,36187.000000,1.000000,89.000000
182,0.000000,7348885.045409,309351.489250,36406.000000,1.000000,102.000000
183,0.000000,10789.175726,306332.407422,36623.000000,1.000000,97.000000
184,0.000000,11524.920843,306332.306414,36829.000000,0.000000,87.000000
185,0.000000,16893.196246,306326.302133,37001.000000,1.000000,78.000000
186,0.000000,10747.637627,306308.297155,37191.000000,0.000000,79.000000
187,0.000000,21207.499840,306304.202098,37379.000000,1.000000,79.000000
188,0.000000,14514.175999,306298.065859,37549.000000,1.000000,73.000000
189,0.000000,11573081.185807,313812.665857,37754.000000,1.000000,95.000000
190,0.000000,3264.321913,306296.265990,37955.000000,1.000000,92.000000
191,0.000000,3447.625869,306295.763628,38122.000000,1.000000,76.000000
192,0.000000,3508.137060,306289.759998,38320.000000,0.000000,92.000000
193,0.000000,42222.172855,306285.421528,38499.000000,0.000000,73.000000
194,0.000000,18924.439000,306282.103344,38678.000000,0.000000,73.000000
195,0.000000,56128.439414,306265.244233,38856.000000,1.000000,73.000000
196,0.000000,1185474.504448,306349.211361,39054.000000,1.000000,92.000000
197,0.000000,7634.892794,306262.657262,39233.000000,1.000000,73.000000
198,0.000000,8197.085722,306262.540169,39412.000000,1.000000,73.000000
199,0.000000,186737.192092,306377.785512,39595.000000,0.000000,77.000000
200,0.000000,6154.746060,306262.139138,39774.000000,0.000000,73.000000
201,0.000000,4593.513723,306262.042326,39989.000000,0.000000,98.000000
202,0.000000,9616.308558,306260.855182,40211.000000,1.000000,84.000000
203,0.000000,300153.586189,306266.008806,40394.000000,1.000000,77.000000
204,0.000000,4259.547796,306260.726482,40592.000000,1.000000,92.000000
205,0.000000,5968.117045,306260.650049,40790.000000,1.000000,92.000000
206,0.000000,156910.942726,306252.574529,40969.000000,1.000000,73.000000
207,0.000000,132184.944472,306249.379395,41152.000000,0.000000,92.000000
208,0.000000,36020.836219,306248.062168,41350.000000,0.000000,93.000000
209,0.000000,8628.404593,306247.990521,41541.000000,1.000000,92.000000
210,0.000000,4737.374500,306247.979801,41724.000000,1.000000,77.000000
211,0.000000,7232.116993,306247.967183,41922.000000,0.000000,92.000000
212,0.000000,12576.388041,306247.941201,42102.000000,0.000000,75.000000
213,0.000000,14230.371196,306247.907289,42292.000000,1.000000,83.000000
214,0.000000,13426.891437,306247.662980,42470.000000,1.000000,73.000000
215,0.000000,14487606.677152,320977.211272,42649.000000,0.000000,73.000000
216,0.000000,78284.760003,306246.459523,42829.000000,0.000000,73.000000
217,0.000000,72181.810546,306245.613310,43009.000000,0.000000,74.000000
218,0.000000,65269.262294,306238.153313,43192.000000,0.000000,77.000000
219,0.000000,23459643.995122,458091.832073,43351.000000,1.000000,68.000000
220,0.000000,4951.638184,306235.977671,43534.000000,1.000000,77.000000
221,0.000000,4948.976637,306235.964288,43720.000000,1.000000,92.000000
222,0.000000,10640989.473459,314099.920900,43904.000000,1.000000,70.000000
223,0.000000,5549.403785,306214.119986,44106.000000,1.000000,92.000000
224,0.000000,5546.714031,306214.115696,44285.000000,0.000000,74.000000
225,0.000000,16422.208896,306182.316063,44444.000000,0.000000,68.000000
226,0.000000,3954818.468327,310681.681279,44622.000000,1.000000,73.000000
227,0.000000,5108.591678,306182.237510,44790.000000,0.000000,68.000000
228,0.000000,5110.201939,306182.222166,44989.000000,0.000000,93.000000
229,0.000000,38781336.845313,408816.614552,45157.000000,1.000000,73.000000
230,0.000000,24914.321926,305960.546640,45347.000000,1.000000,92.000000
231,0.000000,15958.902775,305960.480903,45527.000000,0.000000,73.000000
232,0.000000,10888.073094,305960.308262,45705.000000,1.000000,73.000000
233,0.000000,33602.119290,305958.778669,45885.000000,1.000000,74.000000
234,0.000000,63919.990008,305956.727375,46097.000000,1.000000,101.000000
235,0.000000,83142.046239,305953.342464,46277.000000,1.000000,68.000000
236,0.000000,323723.923626,305960.661147,46456.000000,0.000000,74.000000
237,0.000000,24926.406039,305950.904368,46654.000000,0.000000,92.000000
238,0.000000,25935.526938,305950.418937,46833.000000,1.000000,73.000000
239,0.000000,1397027.077097,306650.227054,47012.000000,1.000000,73.000000
240,0.000000,23745.600301,305949.272431,47171.000000,1.000000,68.000000
241,0.000000,7770.003200,305948.995010,47354.000000,0.000000,78.000000
242,0.000000,97427.571039,305947.534755,47536.000000,0.000000,73.000000
243,0.000000,160902.361896,305945.590103,47714.000000,1.000000,73.000000
244,0.000000,337405.480968,305936.734217,47928.000000,0.000000,102.000000
245,0.000000,492017.276519,305921.302350,48156.000000,0.000000,93.000000
246,0.000000,516375.672064,305895.237298,48315.000000,0.000000,69.000000
247,0.000000,1438935.699204,306354.058165,48498.000000,0.000000,77.000000
248,0.000000,306197.034537,305877.598358,48680.000000,1.000000,77.000000
249,0.000000,170365.142893,305870.907369,48878.000000,0.000000,93.000000
250,0.000000,6158.489583,305868.294907,49077.000000,1.000000,93.000000
251,0.000000,6172.953095,305868.288028,49268.000000,0.000000,85.000000
252,0.000000,36455.980527,305867.492138,49466.000000,0.000000,93.000000
253,0.000000,22886.049729,305867.154971,49647.000000,0.000000,76.000000
254,0.000000,9188.462152,305866.898477,49806.000000,1.000000,68.000000
255,0.000000,27561.930963,305866.719713,50004.000000,1.000000,92.000000
256,0.000000,68287.877989,305866.111745,50202.000000,0.000000,92.000000
257,0.000000,123845.333263,305864.538264,50386.000000,0.000000,78.000000
258,0.000000,202798.126338,305860.670165,50569.000000,0.000000,78.000000
259,0.000000,306447.760131,305851.822634,50767.000000,0.000000,93.000000
260,0.000000,336330.275114,305834.159369,50964.000000,1.000000,92.000000
261,0.000000,2542291.546756,306153.793346,51123.000000,0.000000,68.000000
262,0.000000,374752.534537,305808.254194,51297.000000,0.000000,76.000000
263,0.000000,247947.725950,305796.207317,51495.000000,0.000000,93.000000
264,0.000000,9350.247147,305779.424008,51669.000000,1.000000,68.000000
265,0.000000,5303.289649,305779.398788,51856.000000,0.000000,81.000000
266,0.000000,8171.891935,305779.378903,52048.000000,1.000000,93.000000
267,0.000000,13365.292758,305779.330285,52246.000000,0.000000,92.000000
268,0.000000,13459.399875,305779.239179,52444.000000,0.000000,92.000000
269,0.000000,15794848.757531,319694.834983,52623.000000,0.000000,74.000000
270,0.000000,40133.526128,305779.009520,52797.000000,0.000000,69.000000
271,0.000000,39383.184793,305778.861182,52975.000000,0.000000,73.000000
272,0.000000,8092.081677,305762.903403,53154.000000,0.000000,73.000000
273,0.000000,2724.106410,305760.005580,53313.000000,0.000000,68.000000
274,0.000000,2665.431854,305759.489888,53495.000000,1.000000,77.000000
275,0.000000,8290.323112,305745.095418,53678.000000,1.000000,77.000000
276,0.000000,26375535.779452,344850.278683,53857.000000,1.000000,73.000000
277,0.000000,8565.128646,305736.466920,54039.000000,1.000000,76.000000
278,0.000000,6830.560504,305733.993504,54237.000000,1.000000,92.000000
279,0.000000,61407.418275,305744.910016,54420.000000,0.000000,77.000000
280,0.000000,6941.171321,305730.188701,54599.000000,0.000000,74.000000
281,0.000000,6130.416720,305729.760641,54757.000000,0.000000,68.000000
282,0.000000,11291.775119,305721.161986,54939.000000,1.000000,76.000000
283,0.000000,270973.730321,305723.787013,55122.000000,0.000000,73.000000
284,0.000000,32544.098969,305720.165486,55281.000000,0.000000,69.000000
285,0.000000,23448.741928,305720.000391,55479.000000,0.000000,93.000000
286,0.000000,32409.372791,305719.374052,55677.000000,0.000000,93.000000
287,0.000000,63396.104015,305718.036183,55856.000000,0.000000,70.000000
288,0.000000,51479.096756,305716.769831,56039.000000,0.000000,77.000000
289,0.000000,69872.718970,305713.052372,56223.000000,0.000000,78.000000
290,0.000000,55671.554619,305709.275466,56414.000000,1.000000,83.000000
291,0.000000,908076.166914,305752.256194,56595.000000,1.000000,74.000000
292,0.000000,59297.314730,305706.572403,56769.000000,0.000000,69.000000
293,0.000000,34568.851958,305706.066575,56952.000000,0.000000,77.000000
294,0.000000,16029.904330,305705.734173,57111.000000,1.000000,68.000000
295,0.000000,27654.794916,305705.447987,57290.000000,0.000000,73.000000
296,0.000000,10777.287307,305705.210860,57473.000000,0.000000,78.000000
297,0.000000,6293.917512,305705.152279,57653.000000,1.000000,73.000000
298,0.000000,10362.934492,305705.105153,57852.000000,1.000000,92.000000
299,0.000000,14178.593795,305704.940427,58030.000000,1.000000,73.000000
300,0.000000,278623.919130,305708.372476,58236.000000,1.000000,100.000000
301,0.000000,34558.139026,305704.606485,58402.000000,1.000000,68.000000
302,0.000000,24469.494623,305704.435540,58565.000000,1.000000,68.000000
303,0.000000,3566.954511,305703.922955,58747.000000,1.000000,75.000000
304,0.000000,10693.515258,305703.880076,58945.000000,0.000000,92.000000
305,0.000000,23589.025380,305703.802864,59103.000000,1.000000,68.000000
306,0.000000,29311.629622,305703.706433,59302.000000,1.000000,92.000000
307,0.000000,39673.689571,305703.594336,59480.000000,1.000000,73.000000
308,0.000000,9276.232583,305703.480609,59678.000000,1.000000,92.000000
309,0.000000,7221.131302,305703.466920,59861.000000,0.000000,74.000000
310,0.000000,4346.037364,305703.397859,60058.000000,1.000000,78.000000
311,0.000000,9156.582509,305703.338211,60256.000000,0.000000,93.000000
312,0.000000,3581.640178,305703.275090,60415.000000,0.000000,68.000000
313,0.000000,12033.522804,305703.238865,60613.000000,0.000000,92.000000
314,0.000000,21583.734090,305703.097291,60792.000000,0.000000,74.000000
315,0.000000,18690.417842,305702.649714,60971.000000,0.000000,73.000000
316,0.000000,227443.021266,305705.367070,61155.000000,1.000000,79.000000
317,0.000000,25572.977710,305701.535772,61334.000000,0.000000,74.000000
318,0.000000,3430.264105,305701.236865,61493.000000,0.000000,68.000000
319,0.000000,65385.275562,305700.078205,61671.000000,1.000000,73.000000
320,0.000000,99475.828255,305699.028212,61870.000000,1.000000,93.000000
321,0.000000,81210.661697,305698.124049,62051.000000,0.000000,75.000000
322,0.000000,20193.797223,305697.805002,62234.000000,1.000000,77.000000
323,0.000000,16286.680169,305697.679576,62417.000000,0.000000,78.000000
324,0.000000,11665.396119,305697.515663,62585.000000,1.000000,73.000000
325,0.000000,216066.301715,305700.516138,62774.000000,0.000000,92.000000
326,0.000000,16585.079831,305697.329354,62953.000000,0.000000,73.000000
327,0.000000,14087.677137,305697.225308,63112.000000,0.000000,68.000000
328,0.000000,70990.402997,305694.174831,63291.000000,0.000000,73.000000
329,0.000000,31916.659581,305693.391913,63473.000000,1.000000,77.000000
330,0.000000,11547.647116,305693.210645,63656.000000,1.000000,76.000000
331,0.000000,4239.789835,305693.188460,63859.000000,0.000000,105.000000
332,0.000000,11618.294587,305693.160328,64036.000000,1.000000,69.000000
333,0.000000,22376.048600,305693.110797,64195.000000,1.000000,68.000000
334,0.000000,32029.296017,305693.014575,64375.000000,1.000000,73.000000
335,0.000000,29180.227144,305692.841473,64573.000000,1.000000,93.000000
336,0.000000,71883.098294,305695.133243,64732.000000,0.000000,68.000000
337,0.000000,20577.817416,305692.375502,64891.000000,0.000000,69.000000
338,0.000000,19413.500177,305692.234969,65090.000000,0.000000,93.000000
339,0.000000,1473642.191709,305823.559664,65268.000000,0.000000,73.000000
340,0.000000,24298.569608,305691.545388,65432.000000,0.000000,69.000000
341,0.000000,15630.897622,305691.396148,65630.000000,1.000000,92.000000
342,0.000000,4141.459444,305691.264197,65789.000000,1.000000,68.000000
343,0.000000,3939.099065,305691.239614,65987.000000,0.000000,93.000000
344,0.000000,9521.141049,305691.065309,66166.000000,0.000000,74.000000
345,0.000000,14845.708684,305690.860891,66349.000000,0.000000,77.000000
346,0.000000,147778.717941,305692.090033,66507.000000,1.000000,68.000000
347,0.000000,4573.743480,305690.522291,66686.000000,0.000000,73.000000
348,0.000000,4811.719773,305690.410837,66867.000000,0.000000,76.000000
349,0.000000,41372.645382,305690.286508,67065.000000,0.000000,93.000000
350,0.000000,5052.597659,305689.555394,67224.000000,0.000000,68.000000
351,0.000000,18673.154139,305689.314057,67432.000000,1.000000,92.000000
352,0.000000,31762.942101,305688.972060,67630.000000,0.000000,92.000000
353,0.000000,90385.856635,305689.652173,67827.000000,1.000000,91.000000
354,0.000000,10037.929069,305688.718019,68019.000000,1.000000,85.000000
355,0.000000,9186.779104,305688.691369,68202.000000,0.000000,77.000000
356,0.000000,16631.610761,305688.358547,68383.000000,0.000000,76.000000
357,0.000000,35736.346261,305687.064420,68542.000000,0.000000,69.000000
358,0.000000,49959.728816,305685.386470,68721.000000,0.000000,73.000000
359,0.000000,162952.688901,305680.060273,68919.000000,0.000000,93.000000
360,0.000000,117071.870470,305667.762891,69100.000000,0.000000,76.000000
361,0.000000,1240702.894181,305697.925625,69298.000000,0.000000,93.000000
362,0.000000,354664.905035,305624.315690,69477.000000,1.000000,73.000000
363,0.000000,66913.671470,305589.309769,69656.000000,0.000000,73.000000
364,0.000000,541014.292644,305488.984232,69854.000000,0.000000,92.000000
365,0.000000,555148.001303,305446.575161,70033.000000,0.000000,73.000000
366,0.000000,20630364.938118,732634.416613,70192.000000,0.000000,68.000000
367,0.000000,351031.000813,305408.634099,70390.000000,0.000000,93.000000
368,0.000000,655443.621413,305409.926959,70564.000000,0.000000,67.000000
369,0.000000,137500.862271,305391.355727,70737.000000,1.000000,68.000000
370,0.000000,92972.980323,305388.852909,70935.000000,0.000000,92.000000
371,0.000000,191056.135787,305366.112253,71133.000000,0.000000,93.000000
372,0.000000,167877.944597,305356.999595,71314.000000,0.000000,76.000000
373,0.000000,29639.316613,305366.854990,71513.000000,0.000000,92.000000
374,0.000000,62264.068986,305354.370682,71702.000000,1.000000,89.000000
375,0.000000,192071.186556,305355.891867,71901.000000,0.000000,71.000000
376,0.000000,14379.981817,305353.998124,72085.000000,0.000000,76.000000
377,0.000000,13434.408595,305353.973663,72284.000000,0.000000,92.000000
378,0.000000,144065.316083,305348.887905,72458.000000,0.000000,68.000000
379,0.000000,214777.920643,305343.600374,72655.000000,1.000000,92.000000
380,0.000000,185388.601745,305337.014246,72814.000000,0.000000,68.000000
381,0.000000,91034.957111,305334.579308,73012.000000,1.000000,92.000000
382,0.000000,35420.593859,305334.147113,73191.000000,1.000000,73.000000
383,0.000000,7263.764780,305334.038055,73389.000000,1.000000,92.000000
384,0.000000,6344.292999,305334.019536,73572.000000,1.000000,77.000000
385,0.000000,6358.153382,305333.965626,73731.000000,0.000000,69.000000
386,0.000000,41272.323626,305326.027419,73929.000000,0.000000,93.000000
387,0.000000,282953.305261,305273.164313,74108.000000,0.000000,74.000000
388,0.000000,201632.602335,305267.935168,74290.000000,0.000000,77.000000
389,0.000000,35737.899012,305261.783050,74488.000000,0.000000,92.000000
390,0.000000,24139.370449,305261.573376,74687.000000,0.000000,92.000000
391,0.000000,3418.725506,305261.464753,74885.000000,0.000000,93.000000
392,0.000000,5315.887768,305261.449714,75068.000000,0.000000,77.000000
393,0.000000,5247.838212,305261.436268,75266.000000,0.000000,92.000000
394,0.000000,1631683.459072,305455.890444,75464.000000,0.000000,93.000000
395,0.000000,34569.860157,305261.168360,75662.000000,0.000000,92.000000
