Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000400,23660.357748,224248.015193,26.000000,20.000000,2.000000
1,0.000400,45.821390,112.824545,95.000000,19.000000,1.000000
2,0.000400,45.397978,111.151174,154.000000,25.000000,1.000000
3,0.000400,44.988732,109.508211,202.000000,18.000000,0.000000
4,0.000400,44.583797,107.894692,252.000000,18.000000,0.000000
5,0.000400,44.183126,106.310046,300.000000,18.000000,1.000000
6,0.000400,43.786674,104.753712,348.000000,17.000000,0.000000
7,0.000400,43.394395,103.225140,395.000000,17.000000,0.000000
8,0.000400,43.006243,101.723792,443.000000,19.000000,0.000000
9,0.000400,42.622175,100.249141,492.000000,19.000000,0.000000
10,0.000400,42.242146,98.800671,541.000000,19.000000,1.000000
11,0.000400,41.866113,97.377875,590.000000,19.000000,1.000000
12,0.000400,41.494032,95.980258,640.000000,19.000000,0.000000
13,0.000400,41.125861,94.607333,689.000000,19.000000,0.000000
14,0.000400,40.761558,93.258624,738.000000,19.000000,0.000000
15,0.000400,40.401080,91.933665,787.000000,19.000000,1.000000
16,0.000400,40.044387,90.631998,844.000000,25.000000,1.000000
17,0.000400,39.691437,89.353177,907.000000,18.000000,0.000000
18,0.000400,39.342191,88.096762,955.000000,18.000000,0.000000
19,0.000400,38.996608,86.862322,1002.000000,18.000000,0.000000
20,0.000400,38.654648,85.649438,1049.000000,18.000000,0.000000
21,0.000400,38.316273,84.457694,1096.000000,19.000000,1.000000
22,0.000400,37.981444,83.286688,1144.000000,19.000000,1.000000
23,0.000400,37.650123,82.136023,1192.000000,19.000000,0.000000
24,0.000400,37.322271,81.005310,1239.000000,19.000000,1.000000
25,0.000400,36.997851,79.894168,1286.000000,18.000000,0.000000
26,0.000400,36.676826,78.802225,1335.000000,21.000000,1.000000
27,0.000400,36.359160,77.729114,1382.000000,18.000000,1.000000
28,0.000400,36.044816,76.674478,1429.000000,19.000000,0.000000
29,0.000400,35.733758,75.637965,1477.000000,19.000000,1.000000
30,0.000400,35.425951,74.619231,1525.000000,19.000000,0.000000
31,0.000400,35.121359,73.617939,1573.000000,19.000000,1.000000
32,0.000400,34.819949,72.633759,1642.000000,26.000000,1.000000
