Iteration,t_k,gradnorm,objective,time,two_loop_time,grad_time
31,0.000000,2.068420,0.098301,836.000000,2.000000,9.000000
32,0.000000,1.080014,0.091296,861.000000,2.000000,9.000000
33,0.000000,0.699197,0.089435,888.000000,2.000000,9.000000
34,0.000000,0.455737,0.087074,917.000000,1.000000,9.000000
35,0.000000,0.942030,0.084728,947.000000,2.000000,9.000000
36,0.000000,1.360605,0.081135,977.000000,1.000000,9.000000
37,0.000000,0.546710,0.076909,1006.000000,1.000000,9.000000
38,0.000000,3.852999,0.082608,1034.000000,1.000000,10.000000
39,0.000000,0.550648,0.074837,1060.000000,2.000000,9.000000
40,0.000000,0.358154,0.074503,1088.000000,2.000000,9.000000
41,0.000000,0.541092,0.073803,1117.000000,1.000000,9.000000
42,0.000000,0.814770,0.073015,1144.000000,1.000000,9.000000
43,0.000000,1.152975,0.070464,1169.000000,1.000000,8.000000
44,0.000000,1.053052,0.066833,1197.000000,2.000000,9.000000
45,0.000000,20.946577,0.263538,1227.000000,2.000000,9.000000
46,0.000000,1.214490,0.061774,1258.000000,1.000000,9.000000
47,0.000000,0.756786,0.060460,1288.000000,1.000000,9.000000
48,0.000000,0.351092,0.059035,1317.000000,1.000000,8.000000
49,0.000000,0.400631,0.058522,1346.000000,1.000000,9.000000
50,0.000000,0.873444,0.054593,1375.000000,1.000000,9.000000
51,0.000000,0.941078,0.051170,1403.000000,2.000000,9.000000
52,0.000000,7.334061,0.077763,1429.000000,2.000000,9.000000
53,0.000000,0.303484,0.048149,1455.000000,2.000000,9.000000
54,0.000000,0.303681,0.047573,1481.000000,2.000000,9.000000
55,0.000000,9.664605,0.185649,1509.000000,2.000000,9.000000
56,0.000000,0.281960,0.042964,1535.000000,2.000000,9.000000
57,0.000000,0.179112,0.042817,1564.000000,2.000000,9.000000
58,0.000000,0.534584,0.042435,1593.000000,1.000000,9.000000
59,0.000000,0.816461,0.041905,1623.000000,1.000000,9.000000
60,0.000000,0.900474,0.040668,1647.000000,2.000000,9.000000
61,0.000000,1.572867,0.038513,1677.000000,2.000000,9.000000
62,0.000000,0.656538,0.036839,1707.000000,1.000000,9.000000
63,0.000000,0.169241,0.035913,1735.000000,1.000000,9.000000
64,0.000000,0.473366,0.035205,1763.000000,1.000000,9.000000
65,0.000000,0.459779,0.034689,1791.000000,2.000000,9.000000
66,0.000000,0.510603,0.032953,1818.000000,2.000000,9.000000
67,0.000000,0.189745,0.031515,1848.000000,1.000000,9.000000
68,0.000000,0.179929,0.030923,1874.000000,1.000000,9.000000
69,0.000000,5.880990,0.046381,1904.000000,2.000000,9.000000
70,0.000000,0.393463,0.028953,1931.000000,2.000000,9.000000
71,0.000000,0.217768,0.028740,1960.000000,1.000000,9.000000
72,0.000000,0.323273,0.028374,1988.000000,1.000000,9.000000
73,0.000000,0.457644,0.028135,2014.000000,2.000000,9.000000
74,0.000000,0.564333,0.027619,2044.000000,2.000000,9.000000
75,0.000000,0.503478,0.026878,2071.000000,2.000000,9.000000
76,0.000000,4.821762,0.038496,2098.000000,2.000000,8.000000
77,0.000000,0.494043,0.025804,2127.000000,1.000000,9.000000
78,0.000000,0.149614,0.025361,2156.000000,1.000000,9.000000
79,0.000000,0.527226,0.024786,2185.000000,2.000000,9.000000
80,0.000000,0.695732,0.024378,2213.000000,1.000000,9.000000
81,0.000000,0.705197,0.023218,2240.000000,2.000000,9.000000
82,0.000000,1.137616,0.020462,2267.000000,1.000000,9.000000
83,0.000000,2.710401,0.024670,2296.000000,2.000000,9.000000
84,0.000000,0.250773,0.018829,2323.000000,2.000000,9.000000
85,0.000000,0.217802,0.018750,2349.000000,2.000000,9.000000
86,0.000000,0.371898,0.018152,2376.000000,1.000000,9.000000
87,0.000000,0.157010,0.017151,2402.000000,1.000000,10.000000
88,0.000000,0.195486,0.016310,2430.000000,2.000000,9.000000
89,0.000000,0.162699,0.014661,2454.000000,2.000000,9.000000
90,0.000000,8.353540,0.041435,2483.000000,2.000000,9.000000
91,0.000000,0.400194,0.013072,2512.000000,2.000000,9.000000
92,0.000000,0.321284,0.012893,2537.000000,2.000000,9.000000
93,0.000000,0.159230,0.012362,2563.000000,2.000000,9.000000
94,0.000000,0.158245,0.012097,2591.000000,2.000000,9.000000
95,0.000000,0.125609,0.011236,2617.000000,2.000000,9.000000
96,0.000000,0.197397,0.010783,2644.000000,2.000000,9.000000
97,0.000000,19.150172,0.170394,2670.000000,2.000000,9.000000
98,0.000000,0.182679,0.009318,2697.000000,1.000000,9.000000
99,0.000000,0.152806,0.009272,2726.000000,2.000000,9.000000
100,0.000000,0.112246,0.009051,2752.000000,2.000000,9.000000
101,0.000000,0.190289,0.008678,2780.000000,1.000000,8.000000
102,0.000000,0.292863,0.007975,2809.000000,2.000000,9.000000
103,0.000000,0.202385,0.007215,2836.000000,2.000000,9.000000
104,0.000000,5.938460,0.021928,2865.000000,2.000000,9.000000
105,0.000000,0.294571,0.006950,2894.000000,2.000000,9.000000
106,0.000000,0.220628,0.006880,2923.000000,2.000000,9.000000
107,0.000000,0.093174,0.006728,2951.000000,2.000000,9.000000
108,0.000000,0.092974,0.006667,2980.000000,2.000000,9.000000
109,0.000000,0.125985,0.006275,3008.000000,2.000000,9.000000
110,0.000000,0.102871,0.005950,3038.000000,1.000000,9.000000
111,0.000000,0.171591,0.005534,3066.000000,1.000000,9.000000
112,0.000000,7.876199,0.032380,3095.000000,1.000000,9.000000
113,0.000000,0.055812,0.005265,3123.000000,1.000000,9.000000
114,0.000000,0.051061,0.005230,3152.000000,1.000000,9.000000
115,0.000000,0.295941,0.005386,3179.000000,1.000000,9.000000
116,0.000000,0.062732,0.005126,3205.000000,2.000000,9.000000
117,0.000000,0.043442,0.005099,3234.000000,2.000000,9.000000
118,0.000000,0.036431,0.005033,3263.000000,1.000000,8.000000
119,0.000000,0.075795,0.004978,3289.000000,2.000000,9.000000
120,0.000000,0.849169,0.005240,3317.000000,2.000000,9.000000
121,0.000000,0.029341,0.004823,3346.000000,2.000000,9.000000
122,0.000000,0.028414,0.004817,3375.000000,2.000000,9.000000
123,0.000000,0.105474,0.004817,3403.000000,2.000000,9.000000
124,0.000000,0.033210,0.004794,3430.000000,2.000000,9.000000
125,0.000000,0.034077,0.004779,3460.000000,2.000000,9.000000
126,0.000000,0.059001,0.004749,3487.000000,2.000000,9.000000
127,0.000000,0.199330,0.004723,3517.000000,1.000000,9.000000
128,0.000000,0.061574,0.004705,3545.000000,2.000000,9.000000
129,0.000000,0.031302,0.004690,3574.000000,2.000000,9.000000
130,0.000000,0.029101,0.004676,3601.000000,2.000000,9.000000
131,0.000000,0.308413,0.004694,3632.000000,1.000000,9.000000
132,0.000000,0.071595,0.004635,3661.000000,2.000000,9.000000
133,0.000000,0.025506,0.004630,3691.000000,1.000000,8.000000
134,0.000000,0.047208,0.004628,3721.000000,1.000000,9.000000
135,0.000000,0.068595,0.004625,3750.000000,1.000000,9.000000
136,0.000000,0.111947,0.004613,3778.000000,2.000000,9.000000
137,0.000000,0.111791,0.004597,3809.000000,2.000000,9.000000
138,0.000000,0.509617,0.004585,3837.000000,2.000000,9.000000
139,0.000000,0.115504,0.004482,3867.000000,2.000000,9.000000
140,0.000000,0.033782,0.004474,3897.000000,2.000000,9.000000
141,0.000000,0.029778,0.004472,3926.000000,2.000000,9.000000
142,0.000000,0.038398,0.004469,3955.000000,2.000000,9.000000
143,0.000000,0.101328,0.004446,3985.000000,1.000000,9.000000
144,0.000000,0.152228,0.004415,4014.000000,2.000000,9.000000
145,0.000000,0.160721,0.004367,4043.000000,2.000000,9.000000
146,0.000000,2.229016,0.007733,4073.000000,2.000000,9.000000
147,0.000000,0.059772,0.004338,4103.000000,2.000000,9.000000
148,0.000000,0.036839,0.004332,4132.000000,2.000000,9.000000
149,0.000000,0.050713,0.004318,4162.000000,1.000000,9.000000
150,0.000000,0.084883,0.004301,4192.000000,1.000000,9.000000
151,0.000000,0.112919,0.004261,4222.000000,2.000000,9.000000
152,0.000000,0.047386,0.004210,4252.000000,2.000000,9.000000
153,0.000000,0.248835,0.004213,4281.000000,2.000000,9.000000
154,0.000000,0.093328,0.004174,4311.000000,2.000000,9.000000
155,0.000000,0.064431,0.004167,4342.000000,1.000000,9.000000
156,0.000000,0.037199,0.004152,4371.000000,2.000000,9.000000
157,0.000000,0.039159,0.004112,4401.000000,2.000000,9.000000
158,0.000000,0.067502,0.004058,4430.000000,1.000000,9.000000
159,0.000000,0.045658,0.003997,4459.000000,1.000000,9.000000
160,0.000000,1.079680,0.004464,4488.000000,1.000000,9.000000
161,0.000000,0.060448,0.003974,4517.000000,2.000000,9.000000
162,0.000000,0.046718,0.003971,4547.000000,1.000000,9.000000
163,0.000000,0.033700,0.003962,4576.000000,1.000000,9.000000
164,0.000000,0.044000,0.003949,4605.000000,1.000000,9.000000
165,0.000000,0.067312,0.003919,4634.000000,1.000000,9.000000
166,0.000000,0.063860,0.003879,4662.000000,1.000000,9.000000
167,0.000000,0.620945,0.003953,4690.000000,1.000000,8.000000
168,0.000000,0.122925,0.003825,4720.000000,1.000000,9.000000
169,0.000000,0.059707,0.003810,4753.000000,2.000000,9.000000
170,0.000000,0.040899,0.003787,4781.000000,2.000000,9.000000
171,0.000000,0.034614,0.003780,4819.000000,2.000000,13.000000
172,0.000000,0.066469,0.003761,4861.000000,3.000000,13.000000
173,0.000000,0.021259,0.003749,4906.000000,3.000000,17.000000
174,0.000000,0.118659,0.003728,4954.000000,3.000000,17.000000
175,0.000000,0.144668,0.003703,5004.000000,2.000000,16.000000
176,0.000000,0.126451,0.003666,5053.000000,2.000000,17.000000
177,0.000000,0.037373,0.003658,5098.000000,3.000000,14.000000
178,0.000000,0.030874,0.003657,5139.000000,2.000000,14.000000
179,0.000000,0.029233,0.003648,5178.000000,2.000000,14.000000
180,0.000000,0.028989,0.003611,5219.000000,2.000000,14.000000
181,0.000000,0.281451,0.003703,5262.000000,2.000000,14.000000
182,0.000000,0.110504,0.003539,5304.000000,2.000000,14.000000
183,0.000000,0.053739,0.003520,5341.000000,3.000000,11.000000
184,0.000000,0.025314,0.003510,5371.000000,1.000000,9.000000
185,0.000000,0.040168,0.003505,5402.000000,2.000000,9.000000
186,0.000000,0.049938,0.003493,5432.000000,2.000000,9.000000
187,0.000000,0.201151,0.003499,5460.000000,2.000000,9.000000
188,0.000000,0.059559,0.003459,5490.000000,2.000000,9.000000
189,0.000000,0.077305,0.003436,5519.000000,2.000000,9.000000
190,0.000000,0.097795,0.003414,5549.000000,1.000000,9.000000
191,0.000000,0.073468,0.003402,5577.000000,2.000000,9.000000
192,0.000000,0.033854,0.003391,5605.000000,2.000000,9.000000
193,0.000000,0.026687,0.003384,5635.000000,2.000000,9.000000
194,0.000000,0.244218,0.003389,5665.000000,2.000000,9.000000
195,0.000000,0.057037,0.003365,5693.000000,1.000000,9.000000
196,0.000000,0.030377,0.003361,5723.000000,1.000000,9.000000
197,0.000000,0.031753,0.003351,5752.000000,1.000000,9.000000
198,0.000000,0.028556,0.003347,5781.000000,2.000000,9.000000
199,0.000000,0.082333,0.003392,5810.000000,2.000000,9.000000
200,0.000000,0.028464,0.003331,5838.000000,2.000000,9.000000
201,0.000000,0.053462,0.003329,5866.000000,1.000000,9.000000
202,0.000000,0.047242,0.003326,5895.000000,2.000000,9.000000
203,0.000000,0.017819,0.003292,5924.000000,1.000000,9.000000
204,0.000000,0.052080,0.003285,5963.000000,1.000000,10.000000
205,0.000000,0.043962,0.003270,5992.000000,1.000000,9.000000
206,0.000000,0.032533,0.003212,6022.000000,1.000000,9.000000
207,0.000000,0.995472,0.003609,6052.000000,2.000000,9.000000
208,0.000000,0.044717,0.003130,6081.000000,2.000000,9.000000
209,0.000000,0.029962,0.003112,6111.000000,1.000000,9.000000
210,0.000000,0.176493,0.003130,6140.000000,2.000000,9.000000
211,0.000000,0.028585,0.003076,6169.000000,2.000000,8.000000
212,0.000000,0.025919,0.003073,6197.000000,2.000000,9.000000
213,0.000000,0.060872,0.003050,6227.000000,2.000000,9.000000
214,0.000000,0.017542,0.003035,6256.000000,1.000000,8.000000
215,0.000000,0.244240,0.003061,6286.000000,1.000000,9.000000
216,0.000000,0.024096,0.003021,6314.000000,2.000000,9.000000
217,0.000000,0.024644,0.003019,6344.000000,2.000000,9.000000
218,0.000000,0.035871,0.003013,6372.000000,2.000000,9.000000
219,0.000000,0.019860,0.003008,6401.000000,1.000000,9.000000
220,0.000000,0.054624,0.003007,6429.000000,1.000000,8.000000
221,0.000000,0.020055,0.002996,6458.000000,2.000000,9.000000
222,0.000000,0.027267,0.002991,6487.000000,2.000000,9.000000
223,0.000000,0.084212,0.002978,6514.000000,2.000000,9.000000
224,0.000000,0.050574,0.002955,6542.000000,2.000000,9.000000
225,0.000000,0.843395,0.003257,6571.000000,1.000000,9.000000
226,0.000000,0.087791,0.002928,6600.000000,1.000000,8.000000
227,0.000000,0.045253,0.002918,6629.000000,2.000000,9.000000
228,0.000000,0.049968,0.002903,6658.000000,2.000000,9.000000
229,0.000000,0.060965,0.002898,6688.000000,2.000000,9.000000
230,0.000000,0.039906,0.002879,6718.000000,2.000000,9.000000
231,0.000000,0.026381,0.002865,6747.000000,2.000000,9.000000
232,0.000000,0.026285,0.002829,6776.000000,1.000000,9.000000
233,0.000000,9.205318,0.047116,6804.000000,1.000000,9.000000
234,0.000000,0.033592,0.002822,6834.000000,2.000000,9.000000
235,0.000000,0.026586,0.002820,6864.000000,1.000000,9.000000
236,0.000000,0.018346,0.002817,6893.000000,2.000000,9.000000
237,0.000000,0.030690,0.002813,6922.000000,1.000000,9.000000
238,0.000000,0.058001,0.002802,6951.000000,1.000000,9.000000
239,0.000000,0.084382,0.002781,6980.000000,2.000000,9.000000
240,0.000000,0.100854,0.002747,7010.000000,1.000000,9.000000
241,0.000000,0.927997,0.003153,7038.000000,2.000000,9.000000
242,0.000000,0.046342,0.002705,7068.000000,2.000000,9.000000
243,0.000000,0.043794,0.002690,7097.000000,1.000000,9.000000
244,0.000000,1.241125,0.004277,7126.000000,1.000000,9.000000
245,0.000000,0.079833,0.002549,7155.000000,2.000000,9.000000
246,0.000000,0.035104,0.002542,7184.000000,2.000000,9.000000
247,0.000000,0.065078,0.002536,7213.000000,1.000000,9.000000
248,0.000000,0.091355,0.002529,7243.000000,2.000000,9.000000
249,0.000000,0.088994,0.002512,7272.000000,1.000000,9.000000
250,0.000000,0.165327,0.002488,7301.000000,1.000000,9.000000
251,0.000000,0.173999,0.002450,7330.000000,1.000000,9.000000
252,0.000000,5.028396,0.012430,7359.000000,1.000000,9.000000
253,0.000000,0.047211,0.002363,7389.000000,1.000000,8.000000
254,0.000000,0.045835,0.002358,7417.000000,2.000000,9.000000
255,0.000000,0.044298,0.002294,7446.000000,2.000000,9.000000
256,0.000000,0.026190,0.002218,7474.000000,2.000000,9.000000
257,0.000000,0.030582,0.002126,7504.000000,1.000000,9.000000
258,0.000000,0.034139,0.002017,7533.000000,1.000000,9.000000
259,0.000000,2.256228,0.003900,7563.000000,2.000000,9.000000
260,0.000000,0.097437,0.001922,7590.000000,2.000000,9.000000
261,0.000000,0.063742,0.001903,7620.000000,2.000000,9.000000
262,0.000000,0.041606,0.001878,7650.000000,2.000000,9.000000
263,0.000000,0.035711,0.001854,7679.000000,1.000000,9.000000
264,0.000000,0.117138,0.001802,7707.000000,1.000000,9.000000
265,0.000000,0.041976,0.001765,7736.000000,2.000000,9.000000
266,0.000000,0.028511,0.001755,7764.000000,2.000000,9.000000
267,0.000000,0.064288,0.001754,7793.000000,2.000000,9.000000
268,0.000000,0.020596,0.001750,7821.000000,2.000000,9.000000
269,0.000000,0.024582,0.001748,7849.000000,2.000000,9.000000
270,0.000000,0.032371,0.001744,7878.000000,2.000000,9.000000
271,0.000000,0.027477,0.001737,7910.000000,1.000000,8.000000
272,0.000000,1.187890,0.003197,7937.000000,2.000000,9.000000
273,0.000000,0.032087,0.001726,7965.000000,2.000000,9.000000
274,0.000000,0.012374,0.001722,7992.000000,2.000000,9.000000
275,0.000000,0.015792,0.001719,8020.000000,1.000000,9.000000
276,0.000000,0.478051,0.001850,8048.000000,1.000000,9.000000
277,0.000000,0.040507,0.001716,8078.000000,1.000000,9.000000
278,0.000000,0.036270,0.001714,8107.000000,1.000000,9.000000
279,0.000000,0.022832,0.001689,8136.000000,1.000000,8.000000
280,0.000000,0.026608,0.001686,8165.000000,1.000000,9.000000
281,0.000000,0.051345,0.001679,8193.000000,2.000000,9.000000
282,0.000000,0.132764,0.001645,8220.000000,2.000000,9.000000
283,0.000000,0.029882,0.001624,8249.000000,2.000000,9.000000
284,0.000000,0.049549,0.001612,8278.000000,2.000000,9.000000
285,0.000000,0.024830,0.001604,8307.000000,1.000000,9.000000
286,0.000000,0.070712,0.001587,8336.000000,1.000000,9.000000
287,0.000000,0.095851,0.001565,8365.000000,1.000000,9.000000
288,0.000000,0.128645,0.001546,8394.000000,1.000000,9.000000
289,0.000000,0.023693,0.001533,8423.000000,2.000000,9.000000
290,0.000000,0.022365,0.001531,8452.000000,1.000000,9.000000
291,0.000000,0.028596,0.001513,8481.000000,1.000000,8.000000
292,0.000000,1.447240,0.002927,8510.000000,2.000000,9.000000
293,0.000000,0.145958,0.001432,8539.000000,2.000000,9.000000
294,0.000000,0.078423,0.001412,8565.000000,2.000000,9.000000
295,0.000000,0.034500,0.001394,8593.000000,2.000000,9.000000
296,0.000000,0.030349,0.001390,8620.000000,1.000000,9.000000
297,0.000000,0.037903,0.001362,8648.000000,2.000000,9.000000
298,0.000000,0.054699,0.001329,8677.000000,2.000000,9.000000
299,0.000000,0.269512,0.001349,8706.000000,2.000000,9.000000
300,0.000000,0.016429,0.001310,8735.000000,2.000000,9.000000
301,0.000000,0.017408,0.001308,8763.000000,1.000000,9.000000
302,0.000000,0.033182,0.001301,8789.000000,1.000000,8.000000
303,0.000000,0.014866,0.001290,8818.000000,2.000000,9.000000
304,0.000000,0.012842,0.001284,8845.000000,1.000000,9.000000
305,0.000000,0.032824,0.001277,8874.000000,1.000000,9.000000
306,0.000000,0.082979,0.001272,8902.000000,2.000000,9.000000
307,0.000000,0.021972,0.001263,8938.000000,2.000000,16.000000
308,0.000000,0.036916,0.001261,8968.000000,2.000000,9.000000
309,0.000000,0.019804,0.001258,8998.000000,2.000000,9.000000
310,0.000000,0.014349,0.001255,9026.000000,2.000000,9.000000
311,0.000000,0.102893,0.001253,9054.000000,2.000000,9.000000
312,0.000000,0.061159,0.001247,9083.000000,2.000000,9.000000
313,0.000000,0.014381,0.001239,9113.000000,1.000000,9.000000
314,0.000000,0.034497,0.001232,9141.000000,2.000000,9.000000
315,0.000000,0.034990,0.001229,9171.000000,1.000000,8.000000
316,0.000000,0.571662,0.002062,9200.000000,1.000000,9.000000
317,0.000000,0.020326,0.001219,9229.000000,2.000000,9.000000
318,0.000000,0.017204,0.001214,9258.000000,2.000000,9.000000
319,0.000000,0.105453,0.001184,9288.000000,1.000000,9.000000
320,0.000000,0.147980,0.001184,9316.000000,2.000000,9.000000
321,0.000000,0.027692,0.001176,9345.000000,2.000000,9.000000
322,0.000000,0.024157,0.001175,9371.000000,1.000000,9.000000
323,0.000000,0.039828,0.001161,9398.000000,2.000000,9.000000
324,0.000000,0.031571,0.001150,9425.000000,1.000000,9.000000
325,0.000000,0.047052,0.001128,9457.000000,1.000000,8.000000
326,0.000000,0.635188,0.001359,9484.000000,2.000000,9.000000
327,0.000000,0.053797,0.001113,9512.000000,2.000000,9.000000
328,0.000000,0.023269,0.001111,9541.000000,2.000000,9.000000
329,0.000000,0.025295,0.001109,9570.000000,2.000000,9.000000
330,0.000000,0.038506,0.001108,9599.000000,1.000000,9.000000
331,0.000000,0.074723,0.001101,9628.000000,2.000000,9.000000
332,0.000000,0.097670,0.001092,9658.000000,2.000000,9.000000
333,0.000000,0.040111,0.001081,9688.000000,2.000000,9.000000
334,0.000000,0.064118,0.001076,9716.000000,2.000000,9.000000
335,0.000000,0.145603,0.001080,9746.000000,1.000000,9.000000
336,0.000000,0.020916,0.001073,9775.000000,2.000000,9.000000
337,0.000000,0.018056,0.001072,9804.000000,2.000000,9.000000
338,0.000000,0.031039,0.001066,9835.000000,1.000000,8.000000
339,0.000000,0.036283,0.001061,9864.000000,2.000000,9.000000
340,0.000000,0.044489,0.001054,9894.000000,1.000000,9.000000
341,0.000000,0.048698,0.001038,9920.000000,2.000000,9.000000
342,0.000000,3.804832,0.007808,9948.000000,2.000000,9.000000
343,0.000000,0.015107,0.001028,9977.000000,2.000000,9.000000
344,0.000000,0.017307,0.001025,10006.000000,2.000000,9.000000
345,0.000000,0.077488,0.001027,10034.000000,1.000000,9.000000
346,0.000000,0.019131,0.001013,10063.000000,1.000000,9.000000
347,0.000000,0.014915,0.001010,10091.000000,1.000000,9.000000
348,0.000000,0.024025,0.001002,10118.000000,1.000000,9.000000
349,0.000000,0.017987,0.000996,10146.000000,1.000000,9.000000
350,0.000000,0.423037,0.001072,10174.000000,2.000000,9.000000
351,0.000000,0.019749,0.000990,10202.000000,2.000000,9.000000
352,0.000000,0.013727,0.000988,10231.000000,1.000000,8.000000
353,0.000000,0.028504,0.000985,10259.000000,2.000000,9.000000
354,0.000000,0.035871,0.000983,10289.000000,1.000000,8.000000
355,0.000000,0.026724,0.000976,10316.000000,1.000000,9.000000
356,0.000000,0.015972,0.000968,10345.000000,2.000000,9.000000
357,0.000000,0.051049,0.000959,10375.000000,1.000000,9.000000
358,0.000000,0.027924,0.000953,10404.000000,1.000000,9.000000
359,0.000000,0.028335,0.000948,10433.000000,2.000000,9.000000
360,0.000000,0.033108,0.000943,10461.000000,1.000000,9.000000
361,0.000000,0.018245,0.000933,10490.000000,2.000000,9.000000
362,0.000000,0.017347,0.000920,10520.000000,1.000000,9.000000
363,0.000000,0.085119,0.000902,10549.000000,2.000000,9.000000
364,0.000000,0.032863,0.000887,10579.000000,2.000000,9.000000
365,0.000000,0.020873,0.000882,10607.000000,1.000000,9.000000
366,0.000000,0.017633,0.000880,10634.000000,2.000000,9.000000
367,0.000000,0.034746,0.000865,10664.000000,1.000000,9.000000
368,0.000000,0.057224,0.000838,10693.000000,1.000000,9.000000
369,0.000000,0.321267,0.000895,10722.000000,2.000000,9.000000
370,0.000000,0.018934,0.000830,10752.000000,2.000000,9.000000
371,0.000000,0.016511,0.000829,10782.000000,2.000000,9.000000
372,0.000000,0.026647,0.000826,10811.000000,1.000000,9.000000
373,0.000000,0.053341,0.000820,10841.000000,1.000000,9.000000
374,0.000000,0.017265,0.000811,10870.000000,1.000000,9.000000
375,0.000000,0.035010,0.000795,10900.000000,1.000000,10.000000
376,0.000000,0.025927,0.000791,10930.000000,2.000000,9.000000
377,0.000000,0.027125,0.000789,10959.000000,1.000000,10.000000
378,0.000000,0.017112,0.000787,10988.000000,2.000000,9.000000
379,0.000000,0.040444,0.000784,11018.000000,2.000000,11.000000
380,0.000000,0.052127,0.000781,11056.000000,2.000000,11.000000
381,0.000000,0.025933,0.000777,11085.000000,1.000000,9.000000
382,0.000000,0.105823,0.000781,11114.000000,2.000000,9.000000
383,0.000000,0.016483,0.000774,11144.000000,2.000000,9.000000
384,0.000000,0.011675,0.000773,11173.000000,1.000000,9.000000
385,0.000000,0.025228,0.000773,11202.000000,2.000000,9.000000
386,0.000000,0.039125,0.000771,11232.000000,1.000000,9.000000
387,0.000000,0.046437,0.000768,11261.000000,1.000000,8.000000
388,0.000000,0.041220,0.000764,11290.000000,2.000000,9.000000
389,0.000000,0.040500,0.000753,11318.000000,2.000000,9.000000
390,0.000000,0.018661,0.000745,11348.000000,1.000000,9.000000
391,0.000000,0.035390,0.000740,11375.000000,2.000000,9.000000
392,0.000000,0.115800,0.000740,11403.000000,2.000000,9.000000
393,0.000000,0.039949,0.000734,11433.000000,1.000000,9.000000
394,0.000000,0.014972,0.000731,11462.000000,2.000000,9.000000
395,0.000000,0.027803,0.000724,11492.000000,2.000000,9.000000
396,0.000000,0.022272,0.000720,11520.000000,1.000000,9.000000
397,0.000000,0.071339,0.000726,11546.000000,2.000000,9.000000
398,0.000000,0.020827,0.000711,11574.000000,1.000000,9.000000
399,0.000000,0.062347,0.000708,11604.000000,1.000000,9.000000
400,0.000000,0.036768,0.000704,11633.000000,2.000000,9.000000
401,0.000000,0.016813,0.000702,11663.000000,1.000000,9.000000
402,0.000000,0.020823,0.000700,11692.000000,2.000000,9.000000
403,0.000000,0.040681,0.000696,11721.000000,1.000000,9.000000
404,0.000000,0.058314,0.000689,11751.000000,2.000000,9.000000
405,0.000000,0.024029,0.000679,11783.000000,1.000000,11.000000
406,0.000000,0.233035,0.000694,11817.000000,2.000000,11.000000
407,0.000000,0.030142,0.000668,11851.000000,2.000000,12.000000
408,0.000000,0.019765,0.000666,11885.000000,1.000000,11.000000
409,0.000000,0.027497,0.000664,11924.000000,2.000000,16.000000
410,0.000000,0.035887,0.000660,11965.000000,2.000000,15.000000
411,0.000000,0.083002,0.000655,11999.000000,1.000000,9.000000
412,0.000000,0.028775,0.000641,12028.000000,1.000000,8.000000
413,0.000000,0.049715,0.000634,12056.000000,1.000000,9.000000
414,0.000000,0.466214,0.000710,12086.000000,2.000000,9.000000
415,0.000000,0.041586,0.000625,12114.000000,2.000000,9.000000
416,0.000000,0.035497,0.000624,12143.000000,2.000000,9.000000
417,0.000000,0.032892,0.000610,12171.000000,2.000000,9.000000
418,0.000000,0.035771,0.000603,12200.000000,2.000000,9.000000
419,0.000000,0.069336,0.000770,12230.000000,1.000000,9.000000
420,0.000000,0.129061,0.000914,12257.000000,2.000000,9.000000
421,0.000000,10.303027,0.048685,12286.000000,2.000000,8.000000
422,0.000000,0.021668,0.000581,12313.000000,2.000000,8.000000
423,0.000000,0.023111,0.000576,12342.000000,2.000000,8.000000
