Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,32416351142.912155,58387300453.100296,265.000000,258.000000,1.000000
1,0.000000,1664656.474641,2759571.206622,944.000000,206.000000,0.000000
2,0.000000,1664480.113391,2759263.295134,1418.000000,190.000000,1.000000
3,0.000000,1664303.779741,2758955.448885,1997.000000,187.000000,1.000000
4,0.000000,1664127.473453,2758647.667858,2414.000000,202.000000,1.000000
5,0.000000,1663951.194525,2758339.952035,3167.000000,267.000000,1.000000
6,0.000000,1663774.942951,2758032.301400,3763.000000,218.000000,1.000000
7,0.000000,1663598.718727,2757724.715935,4610.000000,312.000000,0.000000
8,0.000000,1663422.521850,2757417.195624,4991.000000,78.000000,0.000000
9,0.000000,1663246.352315,2757109.740450,5190.000000,77.000000,0.000000
10,0.000000,1663070.210117,2756802.350395,5370.000000,77.000000,0.000000
11,0.000000,1662894.095253,2756495.025443,5549.000000,77.000000,0.000000
12,0.000000,1662718.007718,2756187.765576,5732.000000,80.000000,0.000000
13,0.000000,1662541.947508,2755880.570778,5947.000000,76.000000,0.000000
14,0.000000,1662365.914618,2755573.441032,6157.000000,77.000000,0.000000
15,0.000000,1662189.909044,2755266.376320,6416.000000,77.000000,0.000000
16,0.000000,1662013.930783,2754959.376626,6654.000000,77.000000,0.000000
17,0.000000,1661837.979829,2754652.441933,6866.000000,95.000000,1.000000
18,0.000000,1661662.056178,2754345.572223,7128.000000,91.000000,1.000000
19,0.000000,1661486.159827,2754038.767480,7417.000000,74.000000,1.000000
20,0.000000,1661310.290771,2753732.027687,7698.000000,105.000000,0.000000
21,0.000000,1661134.449006,2753425.352827,7992.000000,106.000000,0.000000
22,0.000000,1660958.634527,2753118.742882,8293.000000,104.000000,0.000000
23,0.000000,1660782.847330,2752812.197837,8578.000000,104.000000,1.000000
24,0.000000,1660607.087412,2752505.717673,8848.000000,71.000000,1.000000
25,0.000000,1660431.354766,2752199.302375,9057.000000,79.000000,0.000000
26,0.000000,1660255.649391,2751892.951925,9345.000000,114.000000,0.000000
27,0.000000,1660079.971280,2751586.666306,9636.000000,72.000000,0.000000
28,0.000000,1659904.320430,2751280.445501,9894.000000,81.000000,0.000000
29,0.000000,1659728.696837,2750974.289494,10077.000000,79.000000,1.000000
30,0.000000,1659553.100497,2750668.198267,10280.000000,80.000000,0.000000
31,0.000000,1659377.531404,2750362.171804,10476.000000,69.000000,1.000000
32,0.000000,1659201.989555,2750056.210088,10756.000000,94.000000,0.000000
33,0.000000,1659026.474946,2749750.313101,11039.000000,104.000000,0.000000
34,0.000000,1658850.987572,2749444.480827,11312.000000,105.000000,0.000000
35,0.000000,1658675.527430,2749138.713249,11580.000000,103.000000,0.000000
36,0.000000,1658500.094514,2748833.010351,11854.000000,107.000000,0.000000
37,0.000000,1658324.688820,2748527.372114,12130.000000,106.000000,1.000000
38,0.000000,1658149.310345,2748221.798523,12406.000000,104.000000,0.000000
39,0.000000,1657973.959085,2747916.289561,12597.000000,78.000000,1.000000
40,0.000000,1657798.635034,2747610.845210,12812.000000,78.000000,0.000000
41,0.000000,1657623.338188,2747305.465454,13028.000000,78.000000,0.000000
42,0.000000,1657448.068544,2747000.150276,13226.000000,79.000000,0.000000
43,0.000000,1657272.826097,2746694.899659,13407.000000,78.000000,1.000000
44,0.000000,1657097.610843,2746389.713586,13587.000000,77.000000,0.000000
45,0.000000,1656922.422777,2746084.592041,13795.000000,71.000000,0.000000
46,0.000000,1656747.261896,2745779.535006,14034.000000,77.000000,1.000000
47,0.000000,1656572.128195,2745474.542465,14447.000000,231.000000,0.000000
48,0.000000,1656397.021669,2745169.614401,14895.000000,145.000000,0.000000
49,0.000000,1656221.942316,2744864.750797,15110.000000,77.000000,0.000000
50,0.000000,1656046.890129,2744559.951636,15325.000000,77.000000,0.000000
51,0.000000,1655871.865106,2744255.216902,15485.000000,77.000000,0.000000
52,0.000000,1655696.867242,2743950.546577,15700.000000,77.000000,0.000000
53,0.000000,1655521.896532,2743645.940646,15915.000000,77.000000,0.000000
54,0.000000,1655346.952973,2743341.399090,16110.000000,77.000000,0.000000
55,0.000000,1655172.036560,2743036.921894,16292.000000,77.000000,0.000000
56,0.000000,1654997.147288,2742732.509040,16453.000000,77.000000,0.000000
57,0.000000,1654822.285155,2742428.160512,16663.000000,77.000000,0.000000
58,0.000000,1654647.450154,2742123.876293,16978.000000,127.000000,1.000000
59,0.000000,1654472.642283,2741819.656366,17312.000000,107.000000,1.000000
60,0.000000,1654297.861537,2741515.500714,17937.000000,276.000000,1.000000
61,0.000000,1654123.107912,2741211.409322,18609.000000,193.000000,1.000000
62,0.000000,1653948.381403,2740907.382171,19085.000000,185.000000,0.000000
63,0.000000,1653773.682006,2740603.419245,19541.000000,215.000000,0.000000
64,0.000000,1653599.009717,2740299.520527,20099.000000,170.000000,0.000000
65,0.000000,1653424.364532,2739995.686001,20661.000000,184.000000,1.000000
66,0.000000,1653249.746447,2739691.915650,21111.000000,183.000000,0.000000
67,0.000000,1653075.155456,2739388.209457,21672.000000,194.000000,1.000000
68,0.000000,1652900.591557,2739084.567406,22106.000000,178.000000,1.000000
69,0.000000,1652726.054745,2738780.989479,22586.000000,219.000000,0.000000
