Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,992258319836.271240,54705304090068.375000,103.000000,91.000000,8.000000
1,0.000000,41385836.881999,1300634250.715325,335.000000,71.000000,3.000000
2,0.000000,41380352.196769,1300443932.376062,559.000000,76.000000,2.000000
3,0.000000,41373693.726004,1300200045.167493,799.000000,76.000000,2.000000
4,0.000000,41365880.925857,1299903991.071232,1069.000000,76.000000,2.000000
5,0.000000,41356927.393451,1299556651.979270,1293.000000,78.000000,3.000000
6,0.000000,41346843.348536,1299158651.617151,1545.000000,77.000000,2.000000
7,0.000000,41335636.885951,1298710466.114452,1742.000000,70.000000,3.000000
8,0.000000,41323314.682174,1298212479.708992,1976.000000,78.000000,2.000000
9,0.000000,41309882.426330,1297665016.144101,2203.000000,69.000000,2.000000
10,0.000000,41295345.099015,1297068357.813612,2398.000000,71.000000,2.000000
11,0.000000,41279707.161076,1296422758.139429,2592.000000,71.000000,2.000000
12,0.000000,41262972.686219,1295728449.945902,2785.000000,71.000000,2.000000
13,0.000000,41245145.456965,1294985651.335166,2996.000000,71.000000,3.000000
14,0.000000,41226229.035864,1294194569.933304,3250.000000,78.000000,2.000000
15,0.000000,41206226.819495,1293355406.035906,3521.000000,78.000000,2.000000
16,0.000000,41185142.080141,1292468354.987000,3732.000000,70.000000,2.000000
17,0.000000,41162977.998494,1291533609.010425,4001.000000,73.000000,3.000000
18,0.000000,41139737.689662,1290551358.641021,4229.000000,71.000000,2.000000
19,0.000000,41115424.224111,1289521793.857686,4440.000000,71.000000,2.000000
20,0.000000,41090040.644703,1288445104.990423,4692.000000,77.000000,2.000000
21,0.000000,41063589.980709,1287321483.453447,4945.000000,76.000000,2.000000
22,0.000000,41036075.259411,1286151122.342436,5120.000000,71.000000,2.000000
23,0.000000,41007499.515795,1284934216.924483,5331.000000,71.000000,3.000000
24,0.000000,40977865.800705,1283670965.042174,5524.000000,71.000000,2.000000
25,0.000000,40947177.187737,1282361567.448362,5794.000000,78.000000,2.000000
26,0.000000,40915436.779100,1281006228.084323,6058.000000,73.000000,2.000000
27,0.000000,40882647.710632,1279605154.311349,6235.000000,73.000000,2.000000
28,0.000000,40848813.156101,1278158557.103651,6447.000000,71.000000,2.000000
29,0.000000,40813936.330907,1276666651.208949,6730.000000,107.000000,2.000000
30,0.000000,40778020.495284,1275129655.281746,6915.000000,74.000000,2.000000
31,0.000000,40741068.957074,1273547791.993460,7091.000000,71.000000,3.000000
32,0.000000,40703085.074138,1271921288.122827,7301.000000,74.000000,2.000000
33,0.000000,40664072.256439,1270250374.629232,7526.000000,84.000000,2.000000
34,0.000000,40624033.967877,1268535286.711366,7744.000000,74.000000,2.000000
35,0.000000,40582973.727867,1266776263.853118,7999.000000,71.000000,2.000000
36,0.000000,40540895.112721,1264973549.858207,8199.000000,71.000000,3.000000
37,0.000000,40497801.756853,1263127392.875069,8369.000000,71.000000,2.000000
38,0.000000,40453697.353820,1261238045.412957,8527.000000,71.000000,3.000000
39,0.000000,40408585.657231,1259305764.350398,8710.000000,71.000000,2.000000
40,0.000000,40362470.481520,1257330810.936758,8885.000000,71.000000,2.000000
41,0.000000,40315355.702625,1255313450.787610,9096.000000,71.000000,2.000000
42,0.000000,40267245.258555,1253253953.874551,9271.000000,71.000000,2.000000
43,0.000000,40218143.149878,1251152594.510068,9482.000000,72.000000,2.000000
44,0.000000,40168053.440126,1249009651.327826,9655.000000,71.000000,3.000000
45,0.000000,40116980.256131,1246825407.258748,9829.000000,69.000000,2.000000
46,0.000000,40064927.788291,1244600149.503485,10050.000000,82.000000,3.000000
47,0.000000,40011900.290788,1242334169.501244,10265.000000,72.000000,2.000000
48,0.000000,39957902.081742,1240027762.895544,10442.000000,72.000000,3.000000
49,0.000000,39902937.543320,1237681229.496999,10801.000000,119.000000,3.000000
50,0.000000,39847011.121806,1235294873.243391,11004.000000,74.000000,2.000000
51,0.000000,39790127.327620,1232869002.157203,11258.000000,103.000000,3.000000
52,0.000000,39732290.735310,1230403928.300845,11540.000000,107.000000,3.000000
53,0.000000,39673505.983497,1227899967.729678,11838.000000,107.000000,3.000000
54,0.000000,39613777.774802,1225357440.442981,12112.000000,103.000000,4.000000
55,0.000000,39553110.875732,1222776670.333043,12394.000000,106.000000,3.000000
56,0.000000,39491510.116541,1220157985.132452,12658.000000,101.000000,3.000000
57,0.000000,39428980.391072,1217501716.359674,12943.000000,104.000000,3.000000
58,0.000000,39365526.656558,1214808199.263119,13216.000000,90.000000,2.000000
59,0.000000,39301153.933426,1212077772.763630,13475.000000,79.000000,2.000000
60,0.000000,39235867.305050,1209310779.395633,13704.000000,71.000000,3.000000
61,0.000000,39169671.917509,1206507565.246948,13944.000000,72.000000,2.000000
62,0.000000,39102572.979314,1203668479.897290,14189.000000,71.000000,2.000000
63,0.000000,39034575.761114,1200793876.355685,14424.000000,78.000000,2.000000
64,0.000000,38965685.595395,1197884110.996670,14671.000000,72.000000,2.000000
65,0.000000,38895907.876159,1194939543.495484,14918.000000,71.000000,2.000000
66,0.000000,38825248.058580,1191960536.762210,15129.000000,71.000000,2.000000
67,0.000000,38753711.658660,1188947456.875010,15314.000000,72.000000,2.000000
68,0.000000,38681304.252857,1185900673.012436,15561.000000,72.000000,2.000000
69,0.000000,38608031.477714,1182820557.384867,15813.000000,77.000000,2.000000
70,0.000000,38533899.029454,1179707485.165160,16048.000000,71.000000,2.000000
71,0.000000,38458912.663590,1176561834.418530,16246.000000,71.000000,2.000000
72,0.000000,38383078.194501,1173383986.031692,16505.000000,71.000000,2.000000
73,0.000000,38306401.495010,1170174323.641337,16779.000000,80.000000,2.000000
74,0.000000,38228888.495942,1166933233.561933,17034.000000,77.000000,2.000000
75,0.000000,38150545.185678,1163661104.712985,17299.000000,71.000000,3.000000
76,0.000000,38071377.609699,1160358328.545600,17564.000000,71.000000,3.000000
77,0.000000,37991391.870113,1157025298.968647,17812.000000,71.000000,2.000000
78,0.000000,37910594.125186,1153662412.274333,18073.000000,84.000000,3.000000
79,0.000000,37828990.588844,1150270067.063288,18366.000000,73.000000,2.000000
80,0.000000,37746587.530188,1146848664.169321,18631.000000,72.000000,2.000000
81,0.000000,37663391.272989,1143398606.583633,18842.000000,71.000000,2.000000
82,0.000000,37579408.195167,1139920299.378736,19073.000000,75.000000,2.000000
83,0.000000,37494644.728283,1136414149.632000,19357.000000,90.000000,2.000000
84,0.000000,37409107.357004,1132880566.348890,19606.000000,69.000000,2.000000
85,0.000000,37322802.618565,1129319960.385864,19826.000000,70.000000,3.000000
86,0.000000,37235737.102232,1125732744.373120,20108.000000,71.000000,2.000000
87,0.000000,37147917.448750,1122119332.636948,20337.000000,71.000000,3.000000
88,0.000000,37059350.349780,1118480141.122045,20566.000000,72.000000,3.000000
89,0.000000,36970042.547344,1114815587.313497,20958.000000,84.000000,3.000000
90,0.000000,36880000.833242,1111126090.158727,21172.000000,73.000000,2.000000
91,0.000000,36789232.048483,1107412069.989226,21386.000000,73.000000,2.000000
92,0.000000,36697743.082699,1103673948.442237,21641.000000,93.000000,2.000000
93,0.000000,36605540.873550,1099912148.382320,21881.000000,77.000000,3.000000
94,0.000000,36512632.406129,1096127093.822887,22140.000000,118.000000,3.000000
95,0.000000,36419024.712362,1092319209.847731,22448.000000,106.000000,3.000000
96,0.000000,36324724.870393,1088488922.532458,22705.000000,73.000000,2.000000
97,0.000000,36229740.003973,1084636658.866078,22941.000000,94.000000,3.000000
98,0.000000,36134077.281839,1080762846.672484,23166.000000,73.000000,2.000000
99,0.000000,36037743.917085,1076867914.532129,23379.000000,72.000000,2.000000
100,0.000000,35940747.166531,1072952291.703700,23650.000000,78.000000,2.000000
101,0.000000,35843094.330090,1069016408.045963,23856.000000,70.000000,2.000000
102,0.000000,35744792.750113,1065060693.939686,24078.000000,71.000000,2.000000
103,0.000000,35645849.810757,1061085580.209780,24325.000000,71.000000,2.000000
104,0.000000,35546272.937318,1057091498.047560,24561.000000,76.000000,3.000000
105,0.000000,35446069.595582,1053078878.933244,24803.000000,77.000000,2.000000
106,0.000000,35345247.291157,1049048154.558641,24997.000000,72.000000,2.000000
107,0.000000,35243813.568802,1044999756.750119,25188.000000,71.000000,2.000000
108,0.000000,35141776.011763,1040934117.391810,25364.000000,71.000000,2.000000
109,0.000000,35039142.241082,1036851668.349096,25541.000000,75.000000,3.000000
110,0.000000,34935919.914930,1032752841.392411,25752.000000,70.000000,2.000000
111,0.000000,34832116.727904,1028638068.121351,25957.000000,71.000000,2.000000
112,0.000000,34727740.410347,1024507779.889170,26132.000000,71.000000,2.000000
113,0.000000,34622798.727646,1020362407.727576,26363.000000,90.000000,2.000000
114,0.000000,34517299.479534,1016202382.271966,26557.000000,71.000000,3.000000
115,0.000000,34411250.499377,1012028133.687025,26732.000000,71.000000,3.000000
116,0.000000,34304659.653479,1007840091.592767,26926.000000,71.000000,2.000000
117,0.000000,34197534.840357,1003638684.991034,27178.000000,76.000000,2.000000
118,0.000000,34089883.990025,999424342.192390,27383.000000,70.000000,2.000000
119,0.000000,33981715.063275,995197490.743574,27630.000000,71.000000,3.000000
120,0.000000,33873036.050946,990958557.355371,27843.000000,71.000000,2.000000
121,0.000000,33763854.973202,986707967.831073,28080.000000,78.000000,2.000000
122,0.000000,33654179.878790,982446146.995380,28291.000000,71.000000,2.000000
123,0.000000,33544018.844304,978173518.623944,28544.000000,76.000000,2.000000
124,0.000000,33433379.973448,973890505.373393,28795.000000,76.000000,2.000000
125,0.000000,33322271.396280,969597528.712000,29006.000000,71.000000,2.000000
126,0.000000,33210701.268476,965295008.850894,29223.000000,76.000000,3.000000
127,0.000000,33098677.770564,960983364.675945,29434.000000,71.000000,2.000000
128,0.000000,32986209.107175,956663013.680223,29645.000000,71.000000,2.000000
129,0.000000,32873303.506280,952334371.897130,29820.000000,71.000000,2.000000
130,0.000000,32759969.218424,947997853.834177,30031.000000,71.000000,2.000000
131,0.000000,32646214.515960,943653872.407464,30220.000000,71.000000,2.000000
132,0.000000,32532047.692278,939302838.876807,30389.000000,71.000000,3.000000
133,0.000000,32417477.061030,934945162.781632,30600.000000,71.000000,2.000000
