Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,7105614.638668,8540162.540000,0.000010,0.000004,0.000001
1,0.000000,158358.132664,159576.693168,0.000035,0.000002,0.000001
2,0.000000,154178.093969,151363.822044,0.000045,0.000002,0.000000
3,0.000000,150120.539509,143578.188423,0.000054,0.000002,0.000000
4,0.000000,146170.000392,136196.950809,0.000063,0.000002,0.000001
5,0.000000,142323.657431,129199.081967,0.000072,0.000002,0.000001
6,0.000000,138578.765755,122564.648284,0.000081,0.000002,0.000001
7,0.000000,134932.652848,116274.752895,0.000089,0.000003,0.000000
8,0.000000,131382.716641,110311.481751,0.000098,0.000002,0.000000
9,0.000000,127926.423658,104657.852503,0.000107,0.000002,0.000001
10,0.000000,124561.307207,99297.766042,0.000116,0.000002,0.000000
11,0.000000,121284.965621,94215.960557,0.000125,0.000003,0.000000
12,0.000000,118095.060544,89397.967986,0.000133,0.000002,0.000000
13,0.000000,114989.315261,84830.072732,0.000142,0.000002,0.000001
14,0.000000,111965.513078,80499.272520,0.000151,0.000002,0.000000
15,0.000000,109021.495736,76393.241301,0.000159,0.000002,0.000001
16,0.000000,106155.161873,72500.294079,0.000168,0.000002,0.000001
17,0.000000,103364.465525,68809.353564,0.000176,0.000002,0.000000
18,0.000000,100647.414665,65309.918567,0.000184,0.000002,0.000000
19,0.000000,98002.069783,61992.034033,0.000193,0.000002,0.000000
20,0.000000,95426.542502,58846.262641,0.000202,0.000003,0.000000
21,0.000000,92918.994229,55863.657866,0.000211,0.000003,0.000000
22,0.000000,90477.634846,53035.738460,0.000219,0.000003,0.000000
23,0.000000,88100.721428,50354.464249,0.000228,0.000002,0.000000
24,0.000000,85786.557006,47812.213190,0.000237,0.000003,0.000000
25,0.000000,83533.489349,45401.759624,0.000245,0.000002,0.000000
26,0.000000,81339.909792,43116.253663,0.000254,0.000002,0.000001
27,0.000000,79204.252080,40949.201638,0.000263,0.000002,0.000001
28,0.000000,77124.991259,38894.447579,0.000271,0.000003,0.000000
29,0.000000,75100.642582,36946.155647,0.000280,0.000002,0.000001
30,0.000000,73129.760451,35098.793482,0.000289,0.000002,0.000001
31,0.000000,71210.937385,33347.116422,0.000298,0.000002,0.000000
32,0.000000,69342.803017,31686.152538,0.000306,0.000002,0.000000
33,0.000000,67524.023115,30111.188447,0.000315,0.000002,0.000001
34,0.000000,65753.298629,28617.755869,0.000324,0.000002,0.000001
35,0.000000,64029.364767,27201.618875,0.000332,0.000002,0.000000
36,0.000000,62350.990086,25858.761803,0.000341,0.000002,0.000001
37,0.000000,60716.975622,24585.377803,0.000350,0.000003,0.000000
38,0.000000,59126.154026,23377.857976,0.000358,0.000002,0.000000
39,0.000000,57577.388735,22232.781078,0.000367,0.000002,0.000001
40,0.000000,56069.573160,21146.903761,0.000375,0.000003,0.000000
41,0.000000,54601.629897,20117.151319,0.000384,0.000002,0.000000
42,0.000000,53172.509956,19140.608920,0.000393,0.000002,0.000000
43,0.000000,51781.192012,18214.513285,0.000423,0.000003,0.000000
44,0.000000,50426.681679,17336.244814,0.000434,0.000003,0.000000
45,0.000000,49108.010796,16503.320107,0.000443,0.000002,0.000000
46,0.000000,47824.236741,15713.384882,0.000452,0.000002,0.000000
47,0.000000,46574.441751,14964.207260,0.000460,0.000002,0.000000
48,0.000000,45357.732273,14253.671401,0.000469,0.000002,0.000000
49,0.000000,44173.238322,13579.771465,0.000477,0.000002,0.000000
50,0.000000,43020.112863,12940.605894,0.000486,0.000002,0.000000
51,0.000000,41897.531202,12334.371987,0.000494,0.000002,0.000000
52,0.000000,40804.690401,11759.360759,0.000503,0.000002,0.000001
53,0.000000,39740.808701,11213.952070,0.000512,0.000002,0.000000
54,0.000000,38705.124968,10696.609998,0.000520,0.000003,0.000000
55,0.000000,37696.898144,10205.878465,0.000529,0.000003,0.000000
56,0.000000,36715.406722,9740.377081,0.000538,0.000003,0.000000
57,0.000000,35759.948228,9298.797212,0.000547,0.000002,0.000000
58,0.000000,34829.838720,8879.898242,0.000555,0.000002,0.000000
59,0.000000,33924.412298,8482.504041,0.000563,0.000003,0.000000
60,0.000000,33043.020632,8105.499608,0.000572,0.000002,0.000000
61,0.000000,32185.032491,7747.827896,0.000580,0.000003,0.000000
62,0.000000,31349.833302,7408.486792,0.000593,0.000002,0.000000
63,0.000000,30536.824701,7086.526267,0.000602,0.000002,0.000000
64,0.000000,29745.424112,6781.045663,0.000611,0.000002,0.000000
65,0.000000,28975.064324,6491.191125,0.000619,0.000002,0.000000
