Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,8943379.217452,13891165.049897,53.000000,47.000000,0.000000
1,0.000000,185990.952393,252389.903466,175.000000,44.000000,0.000000
2,0.000000,181516.841185,240736.612073,300.000000,44.000000,1.000000
3,0.000000,177171.240889,229635.981653,426.000000,44.000000,1.000000
4,0.000000,172931.140932,219060.453309,541.000000,44.000000,0.000000
5,0.000000,168793.981546,208985.015984,680.000000,46.000000,0.000000
6,0.000000,164757.265067,199385.853854,811.000000,44.000000,0.000000
7,0.000000,160818.554430,190240.289116,919.000000,45.000000,0.000000
8,0.000000,156975.471694,181526.727521,1044.000000,44.000000,1.000000
9,0.000000,153225.696611,173224.606512,1149.000000,41.000000,0.000000
10,0.000000,149566.965225,165314.345849,1259.000000,46.000000,0.000000
11,0.000000,145997.068506,157777.300597,1383.000000,44.000000,1.000000
12,0.000000,142513.851014,150595.716370,1507.000000,44.000000,1.000000
13,0.000000,139115.209605,143752.686714,1636.000000,44.000000,0.000000
14,0.000000,135799.092158,137232.112531,1782.000000,43.000000,0.000000
15,0.000000,132563.496336,131018.663450,1902.000000,45.000000,1.000000
16,0.000000,129406.468380,125097.741049,1999.000000,45.000000,0.000000
17,0.000000,126326.101930,119455.443829,2126.000000,44.000000,0.000000
18,0.000000,123320.536874,114078.533881,2260.000000,44.000000,0.000000
19,0.000000,120387.958225,108954.405133,2395.000000,44.000000,1.000000
20,0.000000,117526.595030,104071.053129,2504.000000,44.000000,1.000000
21,0.000000,114734.719294,99417.046251,2601.000000,44.000000,1.000000
22,0.000000,112010.644946,94981.498320,2698.000000,44.000000,1.000000
23,0.000000,109352.726816,90754.042506,2852.000000,44.000000,0.000000
24,0.000000,106759.359642,86724.806494,2968.000000,45.000000,1.000000
25,0.000000,104228.977107,82884.388831,3095.000000,44.000000,1.000000
26,0.000000,101760.050888,79223.836414,3210.000000,44.000000,0.000000
27,0.000000,99351.089737,75734.623045,3354.000000,44.000000,0.000000
28,0.000000,97000.638580,72408.629026,3489.000000,47.000000,0.000000
29,0.000000,94707.277641,69238.121720,3640.000000,53.000000,1.000000
30,0.000000,92469.621582,66215.737049,3824.000000,59.000000,1.000000
31,0.000000,90286.318670,63334.461873,3967.000000,44.000000,0.000000
32,0.000000,88156.049961,60587.617217,4107.000000,45.000000,0.000000
33,0.000000,86077.528503,57968.842299,4243.000000,44.000000,0.000000
34,0.000000,84049.498561,55472.079323,4381.000000,44.000000,0.000000
35,0.000000,82070.734858,53091.558997,4492.000000,43.000000,0.000000
36,0.000000,80140.041836,50821.786750,4618.000000,44.000000,0.000000
37,0.000000,78256.252937,48657.529603,4726.000000,44.000000,0.000000
38,0.000000,76418.229895,46593.803672,4857.000000,44.000000,1.000000
39,0.000000,74624.862052,44625.862267,4955.000000,45.000000,0.000000
40,0.000000,72875.065687,42749.184564,5073.000000,44.000000,1.000000
41,0.000000,71167.783362,40959.464812,5181.000000,44.000000,1.000000
42,0.000000,69501.983287,39252.602065,5320.000000,47.000000,1.000000
43,0.000000,67876.658693,37624.690400,5433.000000,45.000000,0.000000
44,0.000000,66290.827224,36072.009604,5578.000000,45.000000,0.000000
45,0.000000,64743.530352,34591.016307,5694.000000,45.000000,0.000000
46,0.000000,63233.832789,33178.335541,5821.000000,44.000000,0.000000
47,0.000000,61760.821930,31830.752699,5937.000000,45.000000,1.000000
48,0.000000,60323.607297,30545.205882,6057.000000,45.000000,1.000000
49,0.000000,58921.320006,29318.778610,6187.000000,44.000000,1.000000
50,0.000000,57553.112242,28148.692883,6283.000000,43.000000,0.000000
51,0.000000,56218.156744,27032.302574,6419.000000,44.000000,0.000000
52,0.000000,54915.646311,25967.087136,6558.000000,44.000000,0.000000
53,0.000000,53644.793310,24950.645613,6705.000000,44.000000,0.000000
54,0.000000,52404.829206,23980.690937,6852.000000,44.000000,0.000000
55,0.000000,51195.004094,23055.044490,6975.000000,44.000000,0.000000
56,0.000000,50014.586248,22171.630943,7097.000000,44.000000,0.000000
57,0.000000,48862.861682,21328.473322,7215.000000,44.000000,0.000000
58,0.000000,47739.133715,20523.688323,7342.000000,43.000000,0.000000
59,0.000000,46642.722553,19755.481849,7482.000000,44.000000,0.000000
60,0.000000,45572.964880,19022.144756,7598.000000,53.000000,1.000000
61,0.000000,44529.213457,18322.048807,7709.000000,26.000000,0.000000
62,0.000000,43510.836729,17653.642812,7765.000000,22.000000,0.000000
63,0.000000,42517.218449,17015.448968,7812.000000,19.000000,0.000000
64,0.000000,41547.757301,16406.059352,7858.000000,18.000000,0.000000
65,0.000000,40601.866543,15824.132603,7903.000000,19.000000,0.000000
66,0.000000,39678.973648,15268.390746,7956.000000,19.000000,0.000000
67,0.000000,38778.519960,14737.616180,8009.000000,19.000000,0.000000
68,0.000000,37899.960361,14230.648800,8064.000000,18.000000,0.000000
69,0.000000,37042.762935,13746.383263,8117.000000,18.000000,0.000000
70,0.000000,36206.408656,13283.766383,8171.000000,19.000000,0.000000
71,0.000000,35390.391068,12841.794651,8217.000000,18.000000,0.000000
72,0.000000,34594.215981,12419.511868,8262.000000,18.000000,0.000000
73,0.000000,33817.401175,12016.006900,8305.000000,19.000000,0.000000
74,0.000000,33059.476111,11630.411535,8349.000000,17.000000,0.000000
75,0.000000,32319.981641,11261.898440,8402.000000,19.000000,0.000000
76,0.000000,31598.469736,10909.679221,8459.000000,19.000000,0.000000
77,0.000000,30894.503218,10573.002575,8517.000000,18.000000,0.000000
78,0.000000,30207.655488,10251.152522,8571.000000,19.000000,0.000000
79,0.000000,29537.510280,9943.446735,8617.000000,19.000000,0.000000
80,0.000000,28883.661402,9649.234937,8670.000000,20.000000,0.000000
