Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,281403701.489156,13845327059.336618,0.000034,0.000025,0.000004
1,0.000000,6167947.119319,280802738.172862,0.000090,0.000016,0.000003
2,0.000000,5272800.305633,221148181.763980,0.000143,0.000017,0.000004
3,0.000000,4331747.133354,161916092.392797,0.000190,0.000018,0.000003
4,0.000000,3397313.004931,109483558.792529,0.000236,0.000019,0.000003
5,0.000000,2515107.278812,67513689.611915,0.000286,0.000022,0.000003
6,0.000000,1720751.524238,37129726.475290,0.000343,0.000019,0.000004
7,0.000000,1039286.842787,17466609.961237,0.000389,0.000018,0.000003
8,0.000000,485611.573306,6425257.946300,0.000434,0.000018,0.000003
9,0.000000,79321.915136,1431486.005642,0.000478,0.000018,0.000003
10,0.000000,246155.339352,45876.453450,0.000531,0.000017,0.000004
11,0.000000,427508.762019,344199.580379,0.000584,0.000017,0.000004
12,0.000000,513275.113604,1061744.950840,0.000627,0.000018,0.000003
13,0.000000,521848.435686,1549864.142853,0.000683,0.000016,0.000003
14,0.000000,473985.330018,1620391.954066,0.000742,0.000017,0.000010
15,0.000000,390069.785890,1354360.971751,0.000797,0.000016,0.000003
16,0.000000,288695.562443,933256.514721,0.000847,0.000016,0.000003
17,0.000000,185990.884917,524437.801536,0.000896,0.000017,0.000003
18,0.000000,96907.402978,226859.254370,0.000938,0.000016,0.000002
19,0.000000,49664.091813,65194.488588,0.000988,0.000016,0.000004
20,0.000000,72072.517080,12198.170261,0.001039,0.000017,0.000003
21,0.000000,99698.632475,19505.248030,0.001084,0.000017,0.000003
22,0.000000,110781.972604,42892.632010,0.001128,0.000018,0.000002
23,0.000000,105583.031580,55666.431174,0.001184,0.000018,0.000004
24,0.000000,88295.836343,50376.047908,0.001239,0.000017,0.000003
25,0.000000,65023.886929,32932.135153,0.001282,0.000017,0.000003
26,0.000000,45154.488824,14218.356243,0.001337,0.000017,0.000004
27,0.000000,42880.269266,3194.660901,0.001389,0.000016,0.000004
28,0.000000,57312.224360,3442.306199,0.001432,0.000018,0.000003
29,0.000000,74054.873420,13140.673573,0.001485,0.000017,0.000004
30,0.000000,86511.905403,27230.392094,0.001536,0.000016,0.000003
31,0.000000,92921.262177,40171.466336,0.001577,0.000017,0.000002
32,0.000000,93411.677657,48051.716161,0.001626,0.000017,0.000003
33,0.000000,89060.851659,49472.740039,0.001675,0.000016,0.000003
34,0.000000,81448.864872,45285.185295,0.001717,0.000018,0.000003
35,0.000000,72340.809203,37641.292570,0.001765,0.000016,0.000003
36,0.000000,63405.352853,28923.403854,0.001815,0.000017,0.000003
37,0.000000,55931.050398,20963.876438,0.001855,0.000015,0.000003
38,0.000000,50569.074362,14726.019531,0.001895,0.000017,0.000002
39,0.000000,47265.675268,10391.506861,0.001935,0.000016,0.000003
40,0.000000,45537.376284,7671.949377,0.001974,0.000016,0.000002
41,0.000000,44912.519356,6145.480483,0.002015,0.000017,0.000003
42,0.000000,45176.146427,5482.209148,0.002058,0.000018,0.000003
43,0.000000,46305.559914,5514.877076,0.002100,0.000017,0.000003
44,0.000000,48258.866013,6188.281620,0.002148,0.000019,0.000003
45,0.000000,50826.703924,7458.672570,0.002207,0.000019,0.000005
46,0.000000,53640.215063,9210.977109,0.002252,0.000018,0.000004
47,0.000000,56281.701430,11232.015130,0.002296,0.000017,0.000003
48,0.000000,58399.219694,13241.912846,0.002338,0.000017,0.000003
49,0.000000,59773.327474,14959.858507,0.002380,0.000017,0.000003
50,0.000000,60333.763728,16171.464673,0.002422,0.000018,0.000003
51,0.000000,60141.693487,16771.700433,0.002463,0.000017,0.000002
52,0.000000,59352.974453,16772.478119,0.002514,0.000016,0.000003
53,0.000000,58174.180302,16279.254391,0.002564,0.000016,0.000003
54,0.000000,56820.384493,15450.563416,0.002605,0.000016,0.000002
55,0.000000,55481.714256,14456.293750,0.002644,0.000016,0.000002
56,0.000000,54303.159725,13446.294684,0.002684,0.000016,0.000003
57,0.000000,53378.406251,12533.947748,0.002723,0.000016,0.000003
58,0.000000,52754.350847,11793.056793,0.002764,0.000016,0.000003
59,0.000000,52440.462032,11262.888497,0.002805,0.000015,0.000002
60,0.000000,52417.726949,10955.823317,0.002845,0.000016,0.000002
61,0.000000,52644.973830,10863.913028,0.002885,0.000016,0.000003
62,0.000000,53063.533722,10963.189467,0.002938,0.000016,0.000004
63,0.000000,53602.484952,11216.536976,0.002979,0.000016,0.000003
64,0.000000,54185.845936,11576.688005,0.003021,0.000017,0.000004
65,0.000000,54741.285901,11990.496419,0.003064,0.000017,0.000003
66,0.000000,55208.629921,12404.623100,0.003107,0.000018,0.000003
67,0.000000,55546.252916,12771.780412,0.003161,0.000018,0.000003
68,0.000000,55734.143498,13056.184936,0.003223,0.000019,0.000003
69,0.000000,55773.402649,13236.995348,0.003282,0.000018,0.000004
70,0.000000,55682.776313,13309.104744,0.003331,0.000018,0.000003
71,0.000000,55493.308858,13281.402615,0.003374,0.000017,0.000003
72,0.000000,55242.332066,13173.220567,0.003415,0.000017,0.000003
73,0.000000,54967.845755,13009.953326,0.003456,0.000016,0.000002
74,0.000000,54704.009668,12818.788318,0.003498,0.000017,0.000003
75,0.000000,54478.073077,12625.191477,0.003540,0.000017,0.000003
76,0.000000,54308.730902,12450.440441,0.003579,0.000016,0.000003
77,0.000000,54205.687639,12310.201602,0.003618,0.000016,0.000002
78,0.000000,54170.146176,12213.981401,0.003658,0.000016,0.000002
79,0.000000,54195.972288,12165.241460,0.003697,0.000016,0.000003
80,0.000000,54271.345334,12162.002913,0.003736,0.000016,0.000002
81,0.000000,54380.735659,12197.818144,0.003776,0.000016,0.000002
82,0.000000,54507.035411,12263.016503,0.003815,0.000016,0.000003
83,0.000000,54633.635960,12346.123045,0.003855,0.000016,0.000002
84,0.000000,54746.229137,12435.320392,0.003894,0.000016,0.000002
85,0.000000,54834.136482,12519.799337,0.003933,0.000016,0.000003
86,0.000000,54891.041763,12590.845867,0.003973,0.000017,0.000002
87,0.000000,54915.098827,12642.548553,0.004013,0.000017,0.000002
88,0.000000,54908.482851,12672.073236,0.004066,0.000018,0.000003
89,0.000000,54876.525746,12679.523794,0.004112,0.000017,0.000002
90,0.000000,54826.613558,12667.469122,0.004154,0.000016,0.000002
91,0.000000,54767.024461,12640.253824,0.004195,0.000017,0.000003
92,0.000000,54705.858213,12603.219263,0.004236,0.000017,0.000002
93,0.000000,54650.164405,12561.947083,0.004278,0.000017,0.000003
94,0.000000,54605.329658,12521.608643,0.004319,0.000017,0.000003
95,0.000000,54574.742350,12486.471190,0.004361,0.000017,0.000003
96,0.000000,54559.721629,12459.582401,0.004402,0.000016,0.000003
97,0.000000,54559.675504,12442.632639,0.004440,0.000016,0.000002
98,0.000000,54572.438595,12435.978709,0.004478,0.000016,0.000002
99,0.000000,54594.731279,12438.802386,0.004527,0.000016,0.000003
100,0.000000,54622.677676,12449.369667,0.004567,0.000017,0.000002
101,0.000000,54652.320378,12465.351790,0.004606,0.000016,0.000003
102,0.000000,54680.075911,12484.166930,0.004650,0.000019,0.000003
103,0.000000,54703.086819,12503.303040,0.004700,0.000018,0.000003
104,0.000000,54719.442834,12520.588021,0.004745,0.000019,0.000002
105,0.000000,54728.262474,12534.383029,0.004787,0.000017,0.000002
106,0.000000,54729.644640,12543.686827,0.004831,0.000019,0.000002
107,0.000000,54724.514506,12548.151674,0.004877,0.000020,0.000002
108,0.000000,54714.397483,12548.022204,0.004920,0.000017,0.000002
109,0.000000,54701.158492,12544.016521,0.004967,0.000019,0.000002
110,0.000000,54686.741928,12537.172619,0.005021,0.000030,0.000002
111,0.000000,54672.941689,12528.683358,0.005093,0.000024,0.000003
112,0.000000,54661.222355,12519.740407,0.005150,0.000024,0.000003
113,0.000000,54652.603397,12511.402898,0.005199,0.000018,0.000002
114,0.000000,54647.609575,12504.501082,0.005242,0.000018,0.000002
115,0.000000,54646.283196,12499.579781,0.005285,0.000017,0.000002
116,0.000000,54648.248013,12496.881566,0.005329,0.000017,0.000002
117,0.000000,54652.810602,12496.365507,0.005372,0.000020,0.000002
118,0.000000,54659.082970,12497.754278,0.005415,0.000020,0.000001
119,0.000000,54667.205826,12500.885246,0.005482,0.000040,0.000002
120,0.000000,54674.359069,12504.855456,0.005538,0.000019,0.000003
121,0.000000,54680.404712,12509.087979,0.005583,0.000017,0.000003
122,0.000000,54684.812538,12513.065671,0.005641,0.000019,0.000003
123,0.000000,54687.314665,12516.380629,0.005691,0.000023,0.000002
124,0.000000,54687.898822,12518.763643,0.005740,0.000020,0.000002
125,0.000000,54686.773295,12520.093236,0.005785,0.000018,0.000002
126,0.000000,54684.311630,12520.386385,0.005828,0.000017,0.000002
127,0.000000,54680.986377,12519.774842,0.005871,0.000018,0.000002
128,0.000000,54677.301064,12518.472086,0.005914,0.000017,0.000001
129,0.000000,54673.084614,12516.562632,0.005956,0.000018,0.000001
130,0.000000,54669.181214,12514.329517,0.005999,0.000019,0.000001
131,0.000000,54666.063376,12512.075433,0.006042,0.000018,0.000002
132,0.000000,54664.563940,12510.264595,0.006088,0.000017,0.000002
133,0.000000,54664.325471,12509.037120,0.006134,0.000018,0.000002
134,0.000000,54665.198654,12508.443605,0.006178,0.000019,0.000002
135,0.000000,54666.927443,12508.452998,0.006238,0.000020,0.000017
136,0.000000,54669.193099,12508.968675,0.006289,0.000021,0.000003
137,0.000000,54671.659352,12509.849707,0.006340,0.000019,0.000002
138,0.000000,54674.444698,12511.042577,0.006391,0.000018,0.000001
139,0.000000,54676.983596,12512.369669,0.006455,0.000020,0.000002
140,0.000000,54678.966201,12513.648164,0.006509,0.000022,0.000002
141,0.000000,54680.169159,12514.714204,0.006705,0.000100,0.000002
142,0.000000,54680.479610,12515.443089,0.006758,0.000022,0.000003
143,0.000000,54679.867112,12515.734002,0.006808,0.000020,0.000003
144,0.000000,54678.617770,12515.618939,0.006854,0.000019,0.000002
145,0.000000,54676.963632,12515.174088,0.006917,0.000024,0.000002
146,0.000000,54674.862884,12514.437096,0.006966,0.000021,0.000002
147,0.000000,54672.714084,12513.526782,0.007016,0.000021,0.000002
148,0.000000,54670.794338,12512.577647,0.007060,0.000019,0.000002
149,0.000000,54669.338040,12511.720975,0.007106,0.000020,0.000001
150,0.000000,54668.509146,12511.067483,0.007169,0.000019,0.000002
151,0.000000,54668.383716,12510.693734,0.007218,0.000020,0.000002
152,0.000000,54668.944397,12510.633833,0.007263,0.000020,0.000001
153,0.000000,54670.086991,12510.877237,0.007309,0.000019,0.000002
154,0.000000,54671.637706,12511.372603,0.007354,0.000019,0.000001
155,0.000000,54673.378465,12512.036874,0.007396,0.000018,0.000001
156,0.000000,54675.076710,12512.768163,0.007441,0.000019,0.000001
157,0.000000,54676.515763,12513.460541,0.007499,0.000019,0.000002
158,0.000000,54677.521851,12514.018697,0.007546,0.000020,0.000002
159,0.000000,54677.984494,12514.370509,0.007597,0.000019,0.000002
160,0.000000,54677.867931,12514.475905,0.007662,0.000022,0.000002
