Iteration,gradnorm,objective,time,two_loop_time,grad_time
514,85.837318,680.152473,0.031084,0.000001,0.000032
515,107.891951,680.127914,0.031164,0.000000,0.000040
516,1925.719482,680.738531,0.031229,0.000000,0.000027
517,49.472931,680.119129,0.031295,0.000000,0.000029
518,47.004106,680.116577,0.031369,0.000001,0.000030
519,50.159364,680.051710,0.031437,0.000001,0.000029
520,139.585901,679.969919,0.031529,0.000002,0.000031
521,51.594572,679.937821,0.031618,0.000001,0.000028
522,128.598187,679.881567,0.031686,0.000001,0.000028
523,414.402173,679.903491,0.031760,0.000001,0.000038
524,61.073877,679.862588,0.031834,0.000000,0.000028
525,57.557402,679.859426,0.031907,0.000001,0.000032
526,71.912334,679.819623,0.031990,0.000000,0.000029
527,195.988636,679.739108,0.032056,0.000001,0.000028
528,220.662154,679.651626,0.032113,0.000000,0.000020
529,1259.424924,679.862147,0.032159,0.000000,0.000019
530,64.743249,679.568915,0.032202,0.000001,0.000019
531,59.011753,679.565968,0.032246,0.000001,0.000018
532,59.398531,679.547932,0.032305,0.000001,0.000021
533,120.145381,679.459172,0.032350,0.000000,0.000018
534,461.642437,679.519981,0.032394,0.000000,0.000019
535,190.172646,679.283379,0.032442,0.000000,0.000020
536,136.522617,679.182555,0.032495,0.000000,0.000018
537,72.967514,679.094067,0.032541,0.000001,0.000020
538,1844.590037,679.838816,0.032593,0.000000,0.000017
539,145.297716,679.044701,0.032636,0.000000,0.000018
540,100.622948,679.037897,0.032682,0.000000,0.000020
541,111.575469,679.020856,0.032735,0.000001,0.000017
542,160.461457,679.007203,0.032899,0.000002,0.000071
543,273.510983,678.952078,0.032976,0.000000,0.000018
544,242.110498,678.897681,0.033029,0.000001,0.000018
545,1195.223523,679.092175,0.033183,0.000001,0.000017
546,187.776502,678.837175,0.033227,0.000000,0.000018
547,88.571497,678.825939,0.033271,0.000000,0.000019
548,51.051985,678.817713,0.033318,0.000001,0.000021
549,59.292903,678.814568,0.033360,0.000001,0.000018
550,77.298548,678.797062,0.033405,0.000001,0.000020
551,55.343178,678.777093,0.033449,0.000001,0.000018
552,747.853424,678.835831,0.033491,0.000001,0.000018
553,103.967464,678.747562,0.033536,0.000001,0.000020
554,58.022798,678.742038,0.033581,0.000000,0.000022
555,41.672197,678.736366,0.033625,0.000000,0.000018
556,39.158035,678.728970,0.033669,0.000000,0.000020
557,80.946497,678.685683,0.033711,0.000000,0.000018
558,173.108974,678.616485,0.033763,0.000001,0.000026
559,1197.930297,678.814006,0.033806,0.000000,0.000019
560,86.556483,678.551504,0.033852,0.000000,0.000019
561,40.099223,678.540121,0.033897,0.000001,0.000019
562,56.555382,678.527363,0.033943,0.000001,0.000019
563,53.620753,678.477356,0.033988,0.000000,0.000021
564,951.831093,717.199556,0.034033,0.000001,0.000021
565,158.696619,678.467732,0.034078,0.000001,0.000019
566,8162.238533,690.557155,0.034122,0.000000,0.000019
567,207.835694,678.424268,0.034166,0.000001,0.000019
568,172.874878,678.408691,0.034210,0.000000,0.000019
569,22.440094,678.364770,0.034256,0.000000,0.000018
570,22.063609,678.363414,0.034300,0.000001,0.000019
571,35.158673,678.334064,0.034343,0.000000,0.000020
572,46.558492,678.304371,0.034388,0.000001,0.000020
573,2514.985416,679.311781,0.034432,0.000000,0.000020
574,134.077756,678.196531,0.034476,0.000000,0.000020
575,85.149896,678.170060,0.034520,0.000000,0.000020
576,71.345147,678.127624,0.034563,0.000000,0.000020
577,85.248348,678.090156,0.034606,0.000000,0.000020
578,243.138193,677.830590,0.034659,0.000001,0.000018
579,201.370850,677.603672,0.034701,0.000000,0.000018
580,39287.536351,956.318228,0.034743,0.000000,0.000018
581,57.113079,677.590870,0.034786,0.000000,0.000018
582,56.187977,677.588759,0.034829,0.000000,0.000019
583,77.801341,677.517259,0.034875,0.000000,0.000022
584,64.056931,677.455029,0.034921,0.000001,0.000021
585,74.787083,677.355361,0.034967,0.000000,0.000020
586,110.630329,676.943325,0.035013,0.000000,0.000020
587,918.436775,676.663510,0.035058,0.000000,0.000020
588,413.801169,676.403665,0.035104,0.000000,0.000021
589,72.253874,676.298624,0.035151,0.000000,0.000021
590,22.462965,676.283819,0.035193,0.000001,0.000018
591,24.492724,676.280510,0.035241,0.000001,0.000019
592,43.644205,676.270544,0.035285,0.000000,0.000020
593,143.586021,676.265924,0.035328,0.000000,0.000018
594,40.559129,676.256129,0.035372,0.000001,0.000017
595,62.880273,676.251081,0.035415,0.000000,0.000017
596,58.192182,676.239686,0.035463,0.000001,0.000020
597,205.768757,676.209227,0.035505,0.000000,0.000018
598,117.531832,676.160920,0.035549,0.000001,0.000020
599,36.690806,676.102012,0.035592,0.000000,0.000019
600,26.006417,676.093277,0.035687,0.000001,0.000027
601,401.495728,676.120982,0.035734,0.000001,0.000019
602,43.969339,676.087895,0.035778,0.000000,0.000018
603,21.377192,676.086661,0.035821,0.000001,0.000018
604,33.235956,676.084789,0.035867,0.000000,0.000021
605,33.499579,676.084182,0.035910,0.000000,0.000019
606,65.071051,676.151907,0.035955,0.000001,0.000021
607,15.931496,676.078504,0.036001,0.000001,0.000019
608,438.335652,676.113058,0.036048,0.000000,0.000021
609,40.014470,676.076766,0.036094,0.000000,0.000021
610,24.750089,676.076059,0.036139,0.000000,0.000019
611,21.458457,676.074685,0.036185,0.000000,0.000021
612,31.975644,676.074039,0.036230,0.000001,0.000019
613,76.260553,676.070262,0.036275,0.000000,0.000021
614,125.764110,676.063270,0.036321,0.000000,0.000020
615,153.246453,676.046707,0.036369,0.000000,0.000023
616,1586.470464,676.436140,0.036415,0.000001,0.000021
617,211.345217,676.019894,0.036463,0.000000,0.000021
618,145.530727,676.007302,0.036522,0.000001,0.000019
619,54.508072,675.984494,0.036571,0.000000,0.000022
620,59.159141,675.979651,0.036637,0.000001,0.000027
621,264.132373,675.800256,0.036692,0.000000,0.000019
622,349.824805,675.638475,0.036736,0.000000,0.000019
623,706.862512,675.614885,0.036792,0.000000,0.000024
624,102.560311,675.408815,0.036838,0.000000,0.000020
625,81.274167,675.375585,0.036885,0.000001,0.000022
626,373.560984,675.612452,0.036931,0.000001,0.000021
627,93.724208,675.302461,0.036973,0.000001,0.000018
628,43.545347,675.296196,0.037033,0.000000,0.000019
629,21.267990,675.291299,0.037081,0.000001,0.000021
630,46.887961,675.290328,0.037138,0.000001,0.000019
631,19.008823,675.289316,0.037182,0.000001,0.000018
632,24.602822,675.288846,0.037228,0.000000,0.000020
633,23.639281,675.287787,0.037274,0.000000,0.000020
634,26.992160,675.283784,0.037319,0.000000,0.000019
635,36.031765,675.269349,0.037363,0.000000,0.000020
636,254.514269,675.255787,0.037409,0.000000,0.000020
637,50.529227,675.227684,0.037462,0.000000,0.000018
638,70.031116,675.204026,0.037510,0.000000,0.000020
639,20.820999,675.188937,0.037564,0.000001,0.000018
640,19.644015,675.186644,0.037607,0.000001,0.000018
641,301.324193,675.240413,0.037652,0.000001,0.000018
642,18.722032,675.174559,0.037698,0.000000,0.000021
643,55.277429,675.172069,0.037754,0.000000,0.000019
644,39.992170,675.169965,0.037798,0.000000,0.000019
645,17.182843,675.169465,0.037842,0.000001,0.000018
646,20.723056,675.169104,0.037896,0.000000,0.000019
647,47.608909,675.168075,0.037940,0.000001,0.000019
648,89.409687,675.165830,0.037983,0.000000,0.000019
649,127.096179,675.161392,0.038030,0.000000,0.000021
650,121.585622,675.154917,0.038077,0.000000,0.000020
651,314.009642,675.155531,0.038121,0.000000,0.000020
652,86.558461,675.139034,0.038167,0.000000,0.000022
653,18.705618,675.135606,0.038213,0.000000,0.000022
654,39.509848,675.134583,0.038255,0.000000,0.000018
655,55.460615,675.133704,0.038299,0.000001,0.000020
656,59.919107,675.131099,0.038353,0.000000,0.000028
657,141.438658,675.127434,0.038407,0.000000,0.000020
658,42.403426,675.120110,0.038464,0.000001,0.000020
659,57.889240,675.117919,0.038513,0.000001,0.000021
660,54.331472,675.109933,0.038570,0.000001,0.000018
661,2138.387580,676.516206,0.038621,0.000001,0.000022
662,208.701534,675.042215,0.038684,0.000001,0.000021
663,110.516156,675.032007,0.038740,0.000000,0.000020
664,48.505898,675.024181,0.038789,0.000001,0.000018
665,51.240807,675.023020,0.038831,0.000001,0.000017
666,18.379569,675.016216,0.038876,0.000001,0.000021
667,20.217784,675.013695,0.038930,0.000000,0.000026
668,18.107680,675.010684,0.038978,0.000000,0.000022
669,539.254501,675.062209,0.039026,0.000000,0.000023
670,49.861883,675.007451,0.039071,0.000000,0.000021
671,35.032845,675.006305,0.039118,0.000001,0.000022
672,22.801623,675.003965,0.039164,0.000000,0.000021
673,25.242462,675.002563,0.039209,0.000001,0.000020
674,74.888441,674.977147,0.039252,0.000001,0.000018
675,100.722047,674.941661,0.039297,0.000000,0.000020
676,2422.013889,675.865618,0.039342,0.000001,0.000021
677,151.760113,674.896691,0.039392,0.000001,0.000025
678,97.619571,674.877377,0.039450,0.000000,0.000029
679,35.877893,674.837000,0.039503,0.000001,0.000024
680,42.508297,674.832499,0.039561,0.000000,0.000030
681,68.750885,674.812106,0.039636,0.000001,0.000024
682,119.712662,674.803992,0.039687,0.000001,0.000022
683,917.736082,674.971077,0.039739,0.000000,0.000024
684,10.981126,674.801184,0.039784,0.000001,0.000020
685,11.010504,674.801125,0.039829,0.000001,0.000019
686,99.553260,674.788982,0.039874,0.000000,0.000019
687,113.550730,674.769146,0.039919,0.000000,0.000020
688,429.033073,674.803041,0.039966,0.000000,0.000021
689,105.142294,674.740869,0.040014,0.000000,0.000022
690,30.917293,674.736280,0.040061,0.000000,0.000022
691,52.544214,674.734748,0.040125,0.000000,0.000037
692,59.602287,674.732703,0.040174,0.000000,0.000019
693,26.788755,674.728342,0.040219,0.000000,0.000019
694,66.226217,674.725184,0.040264,0.000000,0.000019
695,53.846650,674.723334,0.040309,0.000000,0.000019
696,65.979475,674.722044,0.040358,0.000000,0.000021
697,9.790505,674.720539,0.040404,0.000001,0.000019
698,9.151349,674.720423,0.040451,0.000001,0.000021
699,43.369436,674.718244,0.040500,0.000000,0.000021
700,68.093766,674.714345,0.040546,0.000000,0.000021
701,49.806691,674.709741,0.040600,0.000000,0.000025
702,50.345053,674.706816,0.040676,0.000001,0.000033
703,11.536007,674.706154,0.040749,0.000001,0.000033
704,12.221786,674.706025,0.040821,0.000000,0.000032
705,33.336026,674.705440,0.040893,0.000001,0.000033
706,40.326095,674.704916,0.040963,0.000001,0.000029
707,28.258456,674.704290,0.041030,0.000001,0.000029
708,12.234042,674.703352,0.041100,0.000000,0.000032
709,8.899118,674.702237,0.041171,0.000001,0.000032
710,20.969839,674.700907,0.041240,0.000001,0.000032
711,60.172848,674.699914,0.041311,0.000001,0.000032
712,17.174689,674.698856,0.041382,0.000001,0.000032
713,19.244201,674.698392,0.041454,0.000001,0.000033
714,20.531053,674.697989,0.041525,0.000000,0.000032
715,23.059508,674.696132,0.041598,0.000001,0.000033
716,196.218082,674.734928,0.041666,0.000000,0.000029
717,8.896582,674.693174,0.041739,0.000000,0.000033
718,21.314111,674.692989,0.041812,0.000001,0.000033
719,8.927823,674.692766,0.041896,0.000016,0.000030
720,9.977706,674.692663,0.041966,0.000001,0.000029
721,15.060667,674.692391,0.042033,0.000001,0.000028
722,23.878557,674.691623,0.042104,0.000000,0.000032
723,25.523099,674.690546,0.042170,0.000001,0.000028
724,95.870292,674.691343,0.042240,0.000000,0.000031
725,10.755551,674.689138,0.042307,0.000001,0.000029
726,6.931136,674.688926,0.042375,0.000001,0.000029
727,10.753696,674.688590,0.042443,0.000001,0.000029
728,19.986870,674.688326,0.042516,0.000000,0.000032
729,14.026724,674.687050,0.042587,0.000000,0.000032
730,57.759956,674.684159,0.042656,0.000000,0.000029
731,22.378228,674.683194,0.042726,0.000001,0.000032
732,8.567066,674.682531,0.042795,0.000001,0.000030
733,5.875787,674.682039,0.042866,0.000001,0.000032
734,7.344495,674.681384,0.042951,0.000000,0.000030
735,16.598117,674.678466,0.043023,0.000001,0.000032
736,57.643127,674.673342,0.043090,0.000001,0.000028
737,165.786886,674.672267,0.043160,0.000001,0.000032
738,28.443490,674.660940,0.043225,0.000000,0.000027
739,56.600020,674.652124,0.043294,0.000000,0.000031
740,60.568055,674.644764,0.043360,0.000001,0.000030
741,192.621024,674.653918,0.043427,0.000000,0.000031
742,27.952943,674.635398,0.043495,0.000000,0.000032
743,13.087246,674.634560,0.043564,0.000000,0.000031
744,21.731866,674.634025,0.043630,0.000000,0.000031
745,14.381507,674.633154,0.043699,0.000000,0.000032
746,271.161504,674.658365,0.043768,0.000000,0.000030
747,21.824936,674.631856,0.043836,0.000000,0.000031
748,14.648772,674.631454,0.043916,0.000001,0.000030
749,18.712288,674.630330,0.043980,0.000001,0.000027
750,18.977895,674.629910,0.044048,0.000000,0.000030
751,20.878805,674.629367,0.044113,0.000001,0.000027
752,12.148476,674.624845,0.044178,0.000000,0.000027
753,234.956681,674.626146,0.044243,0.000001,0.000029
754,48.903064,674.610744,0.044307,0.000001,0.000029
755,18.471448,674.603056,0.044371,0.000000,0.000030
756,96.774590,674.590771,0.044500,0.000000,0.000029
757,63.701502,674.583311,0.044568,0.000000,0.000027
758,87.307710,674.573031,0.044635,0.000001,0.000027
759,342.807927,674.578203,0.044696,0.000001,0.000026
760,59.361267,674.521796,0.044759,0.000001,0.000029
761,136.213840,674.484237,0.044822,0.000001,0.000028
762,376.707043,674.402987,0.044883,0.000000,0.000028
763,336.678176,674.320904,0.044945,0.000001,0.000028
764,6260.511755,691.072645,0.045781,0.000002,0.000028
765,215.524000,674.255361,0.045864,0.000001,0.000028
766,80.802441,674.243980,0.045993,0.000001,0.000087
767,31.881733,674.241304,0.046062,0.000001,0.000031
768,36.604247,674.240673,0.046135,0.000001,0.000030
769,84.665979,674.234225,0.046208,0.000000,0.000034
770,76.980211,674.229941,0.046281,0.000000,0.000029
771,60.995126,674.228272,0.046412,0.000001,0.000031
772,29.182829,674.225229,0.046531,0.000001,0.000029
773,19.635692,674.221943,0.046606,0.000001,0.000031
774,30.859873,674.215200,0.046676,0.000001,0.000031
775,573.516386,674.277706,0.046752,0.000000,0.000032
776,84.239439,674.206342,0.046885,0.000001,0.000032
777,53.414735,674.202968,0.046957,0.000001,0.000029
778,56.072122,674.195478,0.047116,0.000000,0.000115
779,56.588051,674.190827,0.047342,0.000001,0.000028
780,493.021237,674.487081,0.047425,0.000001,0.000028
781,76.198129,674.139217,0.047488,0.000001,0.000027
782,25.590511,674.130515,0.047552,0.000001,0.000026
783,47.791871,674.125128,0.047616,0.000001,0.000029
784,169.531353,674.130998,0.047689,0.000000,0.000034
785,11.665637,674.124132,0.047764,0.000000,0.000036
786,10.892436,674.124069,0.047841,0.000001,0.000037
787,54.714442,674.121272,0.047902,0.000000,0.000026
788,61.992057,674.119577,0.047984,0.000001,0.000030
789,36.160730,674.116066,0.048072,0.000001,0.000028
790,23.844675,674.113538,0.048137,0.000000,0.000026
791,53.371968,674.110672,0.048202,0.000001,0.000028
792,12.020238,674.105619,0.048284,0.000000,0.000028
793,30.913502,674.103893,0.048350,0.000000,0.000030
794,7.464976,674.103604,0.048413,0.000000,0.000028
795,5.515769,674.103580,0.048473,0.000000,0.000026
796,4.754851,674.103517,0.048536,0.000001,0.000028
797,11.266270,674.103318,0.048622,0.000001,0.000029
798,21.371305,674.102970,0.048705,0.000001,0.000028
799,35.489746,674.102169,0.048780,0.000000,0.000033
800,9.904918,674.100978,0.048878,0.000000,0.000044
801,89.223988,674.100296,0.048975,0.000000,0.000034
802,31.775758,674.098550,0.049062,0.000000,0.000035
803,21.480264,674.097527,0.049168,0.000001,0.000035
804,30.586003,674.097065,0.049254,0.000000,0.000037
805,56.518689,674.095383,0.049326,0.000001,0.000033
806,71.617815,674.092060,0.049391,0.000000,0.000028
807,9.125042,674.089557,0.049477,0.000000,0.000029
808,38.179506,674.088256,0.049559,0.000000,0.000027
809,6.088171,674.087157,0.049625,0.000000,0.000029
810,5.109028,674.087020,0.049708,0.000001,0.000027
811,19.060525,674.086549,0.049773,0.000000,0.000027
812,39.206806,674.084951,0.049852,0.000001,0.000026
813,64.915882,674.080495,0.049915,0.000001,0.000027
814,37.692935,674.073975,0.049978,0.000001,0.000027
815,125.353083,674.065673,0.050039,0.000000,0.000027
816,58.320148,674.056089,0.050102,0.000001,0.000028
817,112.701521,674.045850,0.050172,0.000001,0.000034
818,129.295503,674.033822,0.050243,0.000001,0.000031
819,123.834734,673.998250,0.050317,0.000000,0.000030
820,451.019056,673.974511,0.050390,0.000001,0.000030
821,212.617163,673.947546,0.050463,0.000000,0.000030
822,43.998005,673.927355,0.050536,0.000001,0.000034
823,84.920147,673.912739,0.050618,0.000001,0.000028
824,75.482215,673.910426,0.050686,0.000001,0.000028
825,97.902695,673.918668,0.050751,0.000001,0.000028
826,26.805072,673.903542,0.050817,0.000001,0.000028
827,37.748862,673.901766,0.050900,0.000001,0.000029
828,61.057392,673.899652,0.051005,0.000001,0.000032
829,95.539886,673.891990,0.051074,0.000001,0.000029
830,194.115405,673.882743,0.051138,0.000000,0.000027
831,93.866412,673.871896,0.051202,0.000000,0.000028
832,48.627133,673.865509,0.051275,0.000000,0.000035
833,29.201876,673.861408,0.051374,0.000002,0.000036
834,20.390765,673.859370,0.051534,0.000002,0.000056
835,18.510267,673.852456,0.051607,0.000000,0.000030
836,24.830001,673.847914,0.051674,0.000000,0.000030
837,274.686987,673.855871,0.051740,0.000001,0.000029
838,36.150600,673.843316,0.051806,0.000000,0.000029
839,25.193465,673.842404,0.051873,0.000000,0.000028
840,16.736883,673.840123,0.051941,0.000001,0.000031
841,13.867776,673.837212,0.052013,0.000001,0.000035
842,35.786644,673.848081,0.052077,0.000000,0.000028
843,97.250026,673.833366,0.052177,0.000000,0.000063
844,465.211319,673.872477,0.052249,0.000001,0.000030
845,6.376439,673.830915,0.052332,0.000001,0.000037
846,6.216203,673.830870,0.052416,0.000000,0.000036
847,7.305659,673.830027,0.052494,0.000000,0.000031
848,12.477029,673.828001,0.052666,0.000001,0.000132
849,21.275110,673.823981,0.054201,0.000011,0.000057
850,67.844625,673.801374,0.054423,0.000002,0.000049
851,407.808773,673.816948,0.054605,0.000002,0.000045
852,40.778951,673.778073,0.054784,0.000001,0.000048
853,50.613884,673.768473,0.054960,0.000001,0.000048
854,65.094451,673.746503,0.055148,0.000001,0.000049
855,249.558037,673.774606,0.055350,0.000001,0.000074
856,34.934697,673.728057,0.055521,0.000002,0.000046
857,25.222861,673.726433,0.055754,0.000002,0.000049
858,20.014844,673.722865,0.055954,0.000002,0.000048
859,62.920638,673.720709,0.056132,0.000002,0.000048
860,100.223020,673.717347,0.056327,0.000001,0.000048
861,57.761598,673.714644,0.056512,0.000001,0.000052
862,14.648005,673.710739,0.056721,0.000002,0.000075
863,31.090374,673.708908,0.056903,0.000001,0.000047
864,35.086670,673.707405,0.057083,0.000001,0.000051
865,80.855468,673.728036,0.057269,0.000002,0.000048
866,207.034107,673.710894,0.057476,0.000001,0.000046
867,41.970035,673.702867,0.057650,0.000001,0.000044
868,11.452609,673.701849,0.057776,0.000001,0.000022
869,13.310406,673.701593,0.057824,0.000001,0.000021
870,17.067145,673.699643,0.057870,0.000001,0.000020
871,64.483493,673.704735,0.058054,0.000000,0.000153
872,155.259976,673.694216,0.058238,0.000001,0.000043
873,81.534020,673.686356,0.058360,0.000001,0.000042
874,30.795718,673.670725,0.058507,0.000001,0.000070
875,152.839420,673.640941,0.058583,0.000001,0.000020
876,241.597835,673.597103,0.058630,0.000001,0.000020
877,200.991501,673.558269,0.058676,0.000000,0.000021
878,79.339389,673.546023,0.058726,0.000000,0.000023
879,29.514727,673.537892,0.058790,0.000000,0.000021
880,25.373651,673.533448,0.058840,0.000001,0.000021
881,296.729816,673.612222,0.058890,0.000000,0.000023
882,23.740797,673.526854,0.058938,0.000000,0.000021
883,17.642483,673.525178,0.058980,0.000000,0.000017
884,35.750469,673.512276,0.059035,0.000001,0.000019
885,639.522907,673.572200,0.059089,0.000000,0.000024
886,84.774230,673.505667,0.059141,0.000000,0.000020
887,61.441548,673.503445,0.059191,0.000001,0.000021
888,45.694767,673.498231,0.059243,0.000000,0.000021
889,52.090626,673.493829,0.059289,0.000000,0.000019
890,117.999979,673.460103,0.059335,0.000001,0.000020
891,134.969508,673.440022,0.059390,0.000000,0.000019
892,1828.400150,674.210483,0.059447,0.000000,0.000020
893,27.859692,673.426115,0.059495,0.000000,0.000018
894,24.779059,673.424531,0.059538,0.000000,0.000019
895,13.344551,673.419444,0.059581,0.000001,0.000018
896,22.748972,673.415535,0.059641,0.000001,0.000020
897,36.275545,673.407893,0.059687,0.000001,0.000020
898,38.977443,673.393784,0.059733,0.000001,0.000018
899,827.717920,673.486799,0.059787,0.000001,0.000021
900,67.821150,673.359382,0.059841,0.000001,0.000021
901,60.288848,673.351343,0.059896,0.000000,0.000024
902,89.278472,673.341394,0.059957,0.000000,0.000027
903,94.414991,673.327723,0.060013,0.000001,0.000026
904,162.990454,673.329683,0.060068,0.000000,0.000022
905,83.049211,673.200642,0.060120,0.000000,0.000022
906,1183.097460,673.399458,0.060176,0.000000,0.000026
907,92.547871,673.173046,0.060291,0.000036,0.000038
908,64.320508,673.169734,0.060388,0.000001,0.000043
909,34.578387,673.155142,0.060491,0.000001,0.000044
910,24.789885,673.150202,0.060595,0.000001,0.000041
911,29.636391,673.144766,0.060684,0.000001,0.000035
912,67.677121,673.118253,0.060776,0.000001,0.000038
913,248.807396,673.107217,0.060863,0.000000,0.000037
914,50.842163,673.081887,0.060949,0.000000,0.000035
915,81.197328,673.073913,0.061044,0.000000,0.000028
916,81.262648,673.066061,0.061114,0.000001,0.000031
917,82.011594,673.046959,0.061224,0.000001,0.000046
918,117.625213,672.993122,0.061318,0.000001,0.000040
919,95.698404,672.934798,0.061408,0.000001,0.000038
920,665.558743,672.867793,0.061504,0.000001,0.000046
921,179.561396,672.775956,0.061598,0.000000,0.000043
922,35.169700,672.742709,0.061685,0.000001,0.000038
923,56.767501,672.727132,0.061781,0.000001,0.000042
924,38.964352,672.720411,0.061875,0.000000,0.000041
925,39.074002,672.715604,0.061968,0.000001,0.000041
926,58.874293,672.710734,0.062053,0.000001,0.000034
927,687.892234,672.819099,0.062111,0.000001,0.000021
928,38.471715,672.699009,0.062164,0.000000,0.000026
929,39.652523,672.697727,0.062226,0.000001,0.000020
930,50.454092,672.688462,0.062287,0.000000,0.000020
931,156.693626,672.650689,0.062351,0.000009,0.000021
932,128.848421,672.589937,0.062408,0.000000,0.000026
933,634.985895,672.656706,0.062459,0.000000,0.000019
934,85.288461,672.523500,0.062509,0.000000,0.000022
935,67.046570,672.506447,0.062566,0.000001,0.000020
936,300.406561,672.505096,0.062613,0.000000,0.000021
937,92.462754,672.475834,0.062693,0.000000,0.000033
938,77.974175,672.458964,0.062743,0.000000,0.000021
939,251.647818,672.410643,0.062793,0.000000,0.000019
940,432.396563,672.342546,0.062851,0.000000,0.000025
941,358.457956,672.264579,0.062905,0.000000,0.000020
942,461.985589,672.247510,0.062968,0.000000,0.000033
943,1217.712461,672.450045,0.063019,0.000001,0.000024
944,128.907450,672.182075,0.063071,0.000000,0.000022
945,120.184357,672.174977,0.063125,0.000000,0.000020
946,611.718934,671.893860,0.063174,0.000001,0.000020
947,305.519802,671.751815,0.063222,0.000000,0.000021
948,86.669405,671.708975,0.063269,0.000000,0.000023
949,60.798770,671.700950,0.063312,0.000000,0.000019
950,110.753267,671.683932,0.063379,0.000000,0.000042
951,127.248190,671.663197,0.063423,0.000001,0.000019
952,1700.870782,672.538298,0.063480,0.000001,0.000019
953,138.176828,671.626012,0.063525,0.000000,0.000020
954,70.243453,671.616175,0.063569,0.000001,0.000018
955,100.935631,671.600446,0.063615,0.000000,0.000020
956,100.089606,671.592933,0.063660,0.000001,0.000019
957,166.594448,671.541691,0.063702,0.000000,0.000019
958,242.102063,671.350871,0.063745,0.000000,0.000020
959,2969.722584,673.534013,0.063795,0.000001,0.000020
960,108.849211,671.196595,0.063850,0.000001,0.000024
961,104.041928,671.155370,0.063896,0.000000,0.000020
962,34.233457,671.113110,0.063943,0.000000,0.000024
963,105.454711,671.115855,0.063988,0.000000,0.000021
964,25.874467,671.107801,0.064033,0.000000,0.000020
965,32.485156,671.105207,0.064076,0.000001,0.000019
966,61.627455,671.095902,0.064118,0.000001,0.000019
967,180.278513,671.091002,0.064161,0.000001,0.000019
968,49.681314,671.084219,0.064205,0.000001,0.000018
969,27.691560,671.081825,0.064246,0.000000,0.000018
970,35.347053,671.079736,0.064295,0.000000,0.000016
971,48.483202,671.076707,0.064336,0.000001,0.000017
972,64.764192,671.065639,0.064374,0.000001,0.000016
973,232.126381,671.058354,0.064414,0.000000,0.000016
974,60.991268,671.049057,0.064456,0.000000,0.000019
975,37.825650,671.043339,0.064498,0.000000,0.000018
976,34.508280,671.032551,0.064539,0.000001,0.000017
977,141.179518,671.051464,0.064579,0.000001,0.000017
978,128.019618,670.942768,0.064617,0.000000,0.000017
979,105.624401,670.918728,0.064660,0.000000,0.000019
980,43.611600,670.912494,0.064702,0.000000,0.000018
981,38.686773,670.905798,0.064749,0.000000,0.000016
982,169.385113,670.732275,0.064793,0.000000,0.000020
983,273.506954,670.612110,0.064839,0.000001,0.000019
984,191.481229,670.424803,0.064885,0.000000,0.000020
985,79.878577,670.347804,0.064926,0.000000,0.000018
986,142.469063,670.329287,0.064967,0.000001,0.000018
987,115.589114,670.315092,0.065020,0.000001,0.000031
988,91.587604,670.308769,0.065067,0.000000,0.000021
989,42.292409,670.289610,0.065115,0.000001,0.000022
990,48.920490,670.274580,0.065160,0.000001,0.000018
991,65.491472,670.258874,0.065205,0.000001,0.000020
992,144.431221,670.249822,0.065252,0.000000,0.000021
993,247.654478,670.250691,0.065296,0.000000,0.000018
994,44.706322,670.237263,0.065338,0.000001,0.000018
995,35.840414,670.236268,0.065381,0.000001,0.000018
996,69.269104,670.232357,0.065436,0.000000,0.000018
997,100.946027,670.228260,0.065478,0.000001,0.000017
998,164.659513,670.213497,0.065519,0.000001,0.000017
999,163.161287,670.190796,0.065561,0.000000,0.000018
1000,9771.620014,692.184057,0.065632,0.000000,0.000037
1001,188.591806,670.162132,0.065711,0.000000,0.000053
1002,131.649190,670.150901,0.065775,0.000001,0.000021
1003,65.183718,670.135105,0.065831,0.000000,0.000022
1004,77.409079,670.129367,0.065880,0.000001,0.000021
1005,164.306892,670.085225,0.065929,0.000001,0.000021
1006,161.387315,670.047140,0.065972,0.000000,0.000019
1007,1378.780955,670.345805,0.066020,0.000001,0.000017
1008,170.982695,670.005561,0.066062,0.000000,0.000019
1009,93.452054,669.996697,0.066105,0.000000,0.000019
1010,39.662526,669.987732,0.066150,0.000001,0.000020
1011,50.276965,669.984967,0.066192,0.000000,0.000018
1012,83.461523,669.974196,0.066241,0.000000,0.000024
1013,93.301463,669.960711,0.066318,0.000000,0.000034
1014,264.589120,669.958610,0.066407,0.000001,0.000033
1015,26.830581,669.947369,0.066494,0.000000,0.000038
1016,20.528534,669.945895,0.066572,0.000001,0.000033
1017,37.844436,669.941974,0.066654,0.000000,0.000037
1018,42.723255,669.916778,0.066728,0.000001,0.000031
1019,17.138012,669.894933,0.066794,0.000001,0.000029
1020,13.472385,669.884235,0.066866,0.000000,0.000031
1021,1271.341215,670.156997,0.066933,0.000000,0.000027
1022,17.883890,669.883904,0.066996,0.000000,0.000028
1023,17.298954,669.883714,0.067060,0.000000,0.000028
1024,26.420655,669.875129,0.067123,0.000000,0.000027
1025,38.358722,669.867022,0.067200,0.000000,0.000025
1026,102.602296,669.811084,0.067263,0.000000,0.000027
1027,123.748504,669.758383,0.067326,0.000001,0.000025
1028,5279.614454,674.794106,0.067369,0.000000,0.000016
