Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000405,23443.838039,222540.637096,18.000000,9.000000,0.000000
1,0.000405,41.567929,108.863311,51.000000,10.000000,0.000000
2,0.000405,41.107184,107.468234,77.000000,10.000000,1.000000
3,0.000405,40.591076,105.711773,102.000000,11.000000,0.000000
4,0.000405,39.990531,103.623663,128.000000,10.000000,0.000000
5,0.000405,39.316003,101.236785,153.000000,10.000000,1.000000
6,0.000405,38.567575,98.578609,178.000000,11.000000,0.000000
7,0.000405,37.753199,95.678603,203.000000,11.000000,0.000000
8,0.000405,36.877326,92.567463,228.000000,11.000000,0.000000
9,0.000405,35.945255,89.276459,253.000000,10.000000,0.000000
10,0.000405,34.962233,85.837946,278.000000,10.000000,0.000000
11,0.000405,33.935160,82.284132,303.000000,10.000000,0.000000
12,0.000405,32.867722,78.647754,328.000000,11.000000,0.000000
13,0.000405,31.769352,74.959449,353.000000,11.000000,0.000000
14,0.000405,30.643801,71.251655,379.000000,10.000000,1.000000
15,0.000405,29.501304,67.552410,404.000000,10.000000,0.000000
16,0.000405,28.342220,63.883646,429.000000,10.000000,0.000000
17,0.000405,27.173301,60.268587,454.000000,10.000000,0.000000
18,0.000405,26.003271,56.726821,479.000000,10.000000,0.000000
19,0.000405,24.832563,53.278110,504.000000,10.000000,0.000000
20,0.000405,23.671024,49.937637,529.000000,10.000000,0.000000
21,0.000405,22.521963,46.717611,554.000000,11.000000,0.000000
22,0.000405,21.387998,43.629905,579.000000,11.000000,0.000000
23,0.000405,20.275967,40.684000,604.000000,11.000000,0.000000
24,0.000405,19.191719,37.886244,629.000000,10.000000,0.000000
25,0.000405,18.136348,35.240288,654.000000,10.000000,1.000000
26,0.000405,17.116254,32.750000,679.000000,10.000000,0.000000
27,0.000405,16.131594,30.415447,704.000000,10.000000,0.000000
28,0.000405,15.189014,28.235826,729.000000,10.000000,0.000000
29,0.000405,14.290205,26.209390,754.000000,11.000000,0.000000
30,0.000405,13.436040,24.330684,779.000000,10.000000,0.000000
31,0.000405,12.628844,22.593970,804.000000,10.000000,0.000000
32,0.000405,11.869735,20.993206,829.000000,10.000000,0.000000
33,0.000405,11.159400,19.521660,854.000000,10.000000,1.000000
34,0.000405,10.497060,18.172310,879.000000,10.000000,1.000000
35,0.000405,9.883751,16.938178,904.000000,10.000000,1.000000
36,0.000405,9.318269,15.811553,929.000000,10.000000,0.000000
37,0.000405,8.800057,14.784028,954.000000,10.000000,1.000000
38,0.000405,8.324569,13.848129,979.000000,10.000000,1.000000
