Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,7870925307.656821,391594370227.275940,24.000000,13.000000,7.000000
1,0.000000,35954130.410786,445232390.075984,70.000000,7.000000,3.000000
2,0.000000,32641549.059665,429496777.264035,93.000000,6.000000,3.000000
3,0.000000,28994949.813364,412301705.880266,115.000000,6.000000,2.000000
4,0.000000,25184639.061467,395110806.951190,136.000000,7.000000,2.000000
5,0.000000,21376198.150594,379071831.172511,158.000000,6.000000,2.000000
6,0.000000,17729705.172588,364966576.719487,180.000000,5.000000,2.000000
7,0.000000,14401051.635339,353202781.336178,202.000000,6.000000,3.000000
8,0.000000,11545373.834135,343850454.614885,223.000000,6.000000,2.000000
9,0.000000,9315939.935933,336712111.277581,243.000000,6.000000,3.000000
10,0.000000,7834249.818649,331411464.683863,264.000000,7.000000,3.000000
11,0.000000,7104477.974637,327484675.485262,284.000000,7.000000,2.000000
12,0.000000,6945054.331903,324460791.848648,305.000000,6.000000,2.000000
13,0.000000,7075292.438449,321922366.456947,325.000000,7.000000,2.000000
14,0.000000,7265970.452407,319542230.055140,346.000000,7.000000,2.000000
15,0.000000,7392021.811262,317097028.393340,367.000000,7.000000,3.000000
16,0.000000,7410281.395641,314461653.984807,387.000000,7.000000,2.000000
17,0.000000,7326409.685734,311590742.072162,409.000000,6.000000,3.000000
18,0.000000,7170695.763806,308493917.351161,430.000000,6.000000,2.000000
19,0.000000,6981885.392649,305210724.691958,460.000000,6.000000,2.000000
20,0.000000,6795976.492346,301789582.218035,483.000000,6.000000,2.000000
21,0.000000,6638699.171889,298273147.334805,505.000000,7.000000,2.000000
22,0.000000,6521881.341916,294690628.293289,529.000000,7.000000,2.000000
23,0.000000,6444048.761611,291056127.621697,549.000000,7.000000,2.000000
24,0.000000,6394491.381443,287371235.604653,571.000000,6.000000,2.000000
25,0.000000,6358799.359124,283629816.023303,591.000000,7.000000,2.000000
26,0.000000,6323725.748611,279823137.373383,613.000000,7.000000,2.000000
27,0.000000,6280150.592165,275944025.695530,634.000000,6.000000,2.000000
28,0.000000,6224012.452152,271989357.335775,655.000000,6.000000,2.000000
29,0.000000,6155709.946575,267960804.823333,677.000000,7.000000,2.000000
30,0.000000,6078639.682730,263864184.024325,698.000000,7.000000,2.000000
31,0.000000,5997463.092095,259707977.167089,716.000000,7.000000,2.000000
32,0.000000,5916555.336579,255501633.565204,737.000000,7.000000,2.000000
33,0.000000,5838937.737885,251254128.268901,760.000000,7.000000,2.000000
34,0.000000,5765829.644772,246973058.268463,782.000000,7.000000,2.000000
35,0.000000,5696784.158654,242664345.000659,805.000000,7.000000,2.000000
36,0.000000,5630230.982498,238332443.302600,826.000000,6.000000,2.000000
37,0.000000,5564180.539038,233980859.214704,847.000000,7.000000,2.000000
38,0.000000,5496860.170835,229612756.460335,869.000000,7.000000,2.000000
39,0.000000,5427131.965847,225231469.328828,889.000000,7.000000,2.000000
40,0.000000,5354640.419525,220840812.725555,912.000000,7.000000,2.000000
41,0.000000,5279721.465963,216445161.101603,933.000000,7.000000,2.000000
42,0.000000,5203155.512977,212049334.727545,953.000000,6.000000,2.000000
43,0.000000,5125864.525153,207658371.382579,975.000000,7.000000,2.000000
44,0.000000,5048643.127553,203277271.046437,995.000000,7.000000,2.000000
45,0.000000,4971984.998361,198910785.881581,1016.000000,7.000000,2.000000
46,0.000000,4896028.381956,194563297.825571,1036.000000,7.000000,2.000000
47,0.000000,4820608.636030,190238792.779045,1056.000000,7.000000,2.000000
48,0.000000,4745380.164769,185940913.025719,1079.000000,7.000000,2.000000
49,0.000000,4669959.863973,181673053.693095,1102.000000,6.000000,2.000000
50,0.000000,4594049.068234,177438466.007333,1124.000000,7.000000,2.000000
51,0.000000,4517506.298009,173240337.496043,1144.000000,7.000000,2.000000
52,0.000000,4440362.258188,169081832.706895,1167.000000,6.000000,2.000000
53,0.000000,4362785.552233,164966092.509913,1187.000000,7.000000,2.000000
54,0.000000,4285018.598027,160896201.599431,1209.000000,7.000000,2.000000
55,0.000000,4207306.885363,156875140.088230,1231.000000,7.000000,2.000000
56,0.000000,4129841.693879,152905735.685435,1252.000000,7.000000,2.000000
57,0.000000,4052728.798571,148990629.039851,1273.000000,7.000000,2.000000
58,0.000000,3975986.324872,145132258.486808,1294.000000,7.000000,3.000000
59,0.000000,3899566.530028,141332863.894388,1314.000000,7.000000,2.000000
60,0.000000,3823390.915720,137594504.338874,1334.000000,7.000000,2.000000
61,0.000000,3747386.588656,133919081.905697,1356.000000,7.000000,2.000000
62,0.000000,3671513.829197,130308364.082722,1379.000000,7.000000,2.000000
63,0.000000,3595779.152723,126763999.355146,1399.000000,7.000000,2.000000
64,0.000000,3520233.141450,123287523.712928,1420.000000,7.000000,2.000000
