Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000400,746593.907694,223190165.220452,26.000000,12.000000,11.000000
1,0.000400,200.975590,1983.756902,62.000000,10.000000,6.000000
2,0.000400,185.745796,1641.933358,91.000000,9.000000,6.000000
3,0.000400,170.435331,1288.656386,123.000000,9.000000,5.000000
4,0.000400,156.272204,959.686471,151.000000,8.000000,5.000000
5,0.000400,144.269381,679.093902,178.000000,9.000000,5.000000
6,0.000400,135.054180,458.940102,206.000000,9.000000,5.000000
7,0.000400,128.765407,300.659967,233.000000,9.000000,5.000000
8,0.000400,125.068171,197.721770,261.000000,9.000000,5.000000
9,0.000400,123.315735,138.857443,289.000000,9.000000,5.000000
10,0.000400,122.780953,111.171243,317.000000,8.000000,5.000000
11,0.000400,122.843707,102.611434,355.000000,12.000000,7.000000
12,0.000400,123.078785,103.537515,395.000000,13.000000,7.000000
13,0.000400,123.257754,107.360129,440.000000,12.000000,8.000000
14,0.000400,123.304040,110.418534,483.000000,13.000000,7.000000
15,0.000400,123.234193,111.364277,521.000000,12.000000,7.000000
16,0.000400,123.104777,110.338392,551.000000,9.000000,5.000000
17,0.000400,122.974011,108.181541,579.000000,8.000000,4.000000
18,0.000400,122.880608,105.831153,607.000000,9.000000,6.000000
19,0.000400,122.837879,103.966617,643.000000,9.000000,6.000000
20,0.000400,122.838389,102.886430,674.000000,8.000000,4.000000
21,0.000400,122.863570,102.553065,701.000000,9.000000,5.000000
22,0.000400,122.893417,102.724468,728.000000,9.000000,5.000000
23,0.000400,122.913223,103.099768,756.000000,9.000000,4.000000
24,0.000400,122.916352,103.430566,786.000000,11.000000,6.000000
25,0.000400,122.903593,103.577076,821.000000,11.000000,5.000000
26,0.000400,122.880491,103.511896,849.000000,9.000000,5.000000
27,0.000400,122.854133,103.288586,877.000000,9.000000,5.000000
28,0.000400,122.830559,102.996618,905.000000,8.000000,4.000000
29,0.000400,122.813351,102.720960,932.000000,9.000000,5.000000
30,0.000400,122.803433,102.516949,959.000000,9.000000,5.000000
31,0.000400,122.799735,102.402917,986.000000,9.000000,5.000000
32,0.000400,122.800211,102.366842,1013.000000,9.000000,5.000000
33,0.000400,122.802781,102.380220,1041.000000,9.000000,5.000000
34,0.000400,122.805926,102.412422,1068.000000,9.000000,5.000000
35,0.000400,122.808874,102.440825,1096.000000,9.000000,4.000000
36,0.000400,122.811461,102.454916,1123.000000,9.000000,5.000000
37,0.000400,122.813837,102.455026,1150.000000,9.000000,5.000000
38,0.000400,122.816175,102.447901,1181.000000,11.000000,7.000000
39,0.000400,122.818494,102.441586,1218.000000,11.000000,6.000000
40,0.000400,122.820615,102.441577,1257.000000,13.000000,6.000000
41,0.000400,122.822241,102.449154,1298.000000,14.000000,7.000000
42,0.000400,122.823082,102.461797,1338.000000,12.000000,7.000000
43,0.000400,122.822970,102.474927,1378.000000,12.000000,7.000000
44,0.000400,122.821924,102.483995,1406.000000,9.000000,4.000000
45,0.000400,122.820142,102.486088,1437.000000,12.000000,4.000000
