Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,227555043.841990,8771851326.649998,0.000013,0.000003,0.000006
1,0.000000,4769442.001786,145828530.891370,0.000045,0.000001,0.000005
2,0.000000,4064972.373804,114269858.387036,0.000056,0.000001,0.000004
3,0.000000,3326827.835773,83110722.308823,0.000065,0.000001,0.000003
4,0.000000,2596502.034636,55722135.675904,0.000096,0.000002,0.000024
5,0.000000,1910024.452249,33989353.977369,0.000118,0.000001,0.000004
6,0.000000,1295212.060289,18426471.030473,0.000129,0.000002,0.000003
7,0.000000,771320.222261,8494836.624282,0.000139,0.000001,0.000003
8,0.000000,349647.983489,3023915.091024,0.000147,0.000001,0.000003
9,0.000000,54614.924207,624336.766914,0.000156,0.000001,0.000003
10,0.000000,200758.198687,10646.170504,0.000165,0.000001,0.000003
11,0.000000,330876.818229,193738.241691,0.000174,0.000001,0.000003
12,0.000000,387885.343329,544083.572298,0.000182,0.000001,0.000002
13,0.000000,386619.637773,756095.273898,0.000191,0.000001,0.000003
14,0.000000,343664.929620,757138.035721,0.000199,0.000001,0.000003
15,0.000000,275159.292284,603015.100121,0.000210,0.000001,0.000003
16,0.000000,195782.602122,390192.460796,0.000218,0.000001,0.000003
17,0.000000,118732.620081,199657.720572,0.000226,0.000001,0.000003
18,0.000000,59908.251764,73455.212053,0.000234,0.000001,0.000003
19,0.000000,52117.553198,15812.383103,0.000242,0.000001,0.000002
20,0.000000,77884.290424,7249.440018,0.000251,0.000002,0.000002
21,0.000000,96635.260567,21152.957226,0.000259,0.000001,0.000003
22,0.000000,101958.540920,36017.540660,0.000267,0.000001,0.000003
23,0.000000,95443.498501,40854.224557,0.000275,0.000001,0.000003
24,0.000000,80873.687570,34621.320082,0.000283,0.000001,0.000002
25,0.000000,63291.174697,22266.753286,0.000292,0.000001,0.000002
26,0.000000,49187.035587,10145.978418,0.000400,0.000002,0.000102
27,0.000000,45229.983108,2732.727876,0.000538,0.000001,0.000004
28,0.000000,51007.876197,1343.399762,0.000550,0.000001,0.000003
29,0.000000,59503.021848,4592.385435,0.000559,0.000001,0.000003
30,0.000000,65900.046749,9764.831772,0.000567,0.000001,0.000003
