Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,7870925307.656821,391594370773.275940,19.000000,10.000000,5.000000
1,0.000000,32639587.714918,367613700.895477,50.000000,7.000000,3.000000
2,0.000000,26036927.938356,292801935.070613,71.000000,6.000000,4.000000
3,0.000000,19530365.417063,218878793.981316,93.000000,6.000000,3.000000
4,0.000000,13568557.781375,153340164.701788,112.000000,6.000000,3.000000
5,0.000000,8479622.224617,100206254.780246,132.000000,6.000000,3.000000
6,0.000000,4492790.256593,60535476.861242,153.000000,6.000000,3.000000
7,0.000000,1940609.998934,33276277.292825,175.000000,6.000000,3.000000
8,0.000000,1752050.585062,16191314.319690,195.000000,6.000000,3.000000
9,0.000000,2483326.692213,6643246.295895,215.000000,7.000000,3.000000
10,0.000000,2796761.531540,2139659.509863,236.000000,6.000000,3.000000
11,0.000000,2670003.327497,630916.386427,257.000000,6.000000,2.000000
12,0.000000,2258465.449367,612393.587194,278.000000,6.000000,3.000000
13,0.000000,1728318.069615,1100654.681486,297.000000,6.000000,3.000000
14,0.000000,1227114.493125,1544584.562125,319.000000,6.000000,3.000000
15,0.000000,874995.422470,1713492.650341,339.000000,6.000000,3.000000
16,0.000000,724394.003617,1586419.907161,361.000000,7.000000,3.000000
17,0.000000,695160.878381,1255277.554133,381.000000,6.000000,3.000000
18,0.000000,673264.356893,848486.261151,402.000000,6.000000,3.000000
19,0.000000,622454.156778,478612.585008,424.000000,6.000000,2.000000
20,0.000000,567288.620653,214636.147723,445.000000,5.000000,2.000000
21,0.000000,551132.920215,76107.651678,465.000000,6.000000,3.000000
22,0.000000,590490.317777,43236.988140,485.000000,6.000000,3.000000
23,0.000000,659740.539089,75062.777362,505.000000,6.000000,3.000000
24,0.000000,724334.656135,128040.001390,526.000000,6.000000,3.000000
25,0.000000,764068.535879,169491.533977,546.000000,6.000000,3.000000
26,0.000000,773731.329829,183502.105091,567.000000,6.000000,3.000000
27,0.000000,757997.325272,169832.418740,588.000000,6.000000,3.000000
28,0.000000,726579.297759,138398.645391,609.000000,6.000000,3.000000
29,0.000000,690214.881025,102452.535479,630.000000,6.000000,2.000000
30,0.000000,657570.662604,73015.303469,651.000000,7.000000,3.000000
31,0.000000,633496.748890,55904.187209,672.000000,6.000000,3.000000
32,0.000000,619046.194923,51434.854424,691.000000,6.000000,3.000000
33,0.000000,612896.164644,56006.902310,712.000000,6.000000,2.000000
34,0.000000,613001.354328,64444.008508,732.000000,6.000000,3.000000
35,0.000000,617511.327206,72094.697252,753.000000,5.000000,2.000000
36,0.000000,624877.377002,76104.115051,773.000000,6.000000,3.000000
37,0.000000,633641.657914,75722.411768,794.000000,6.000000,3.000000
38,0.000000,642345.017397,71861.102548,815.000000,6.000000,3.000000
39,0.000000,649662.758591,66274.586858,837.000000,6.000000,2.000000
40,0.000000,654639.921332,60739.272282,858.000000,7.000000,3.000000
41,0.000000,656859.090617,56485.587349,878.000000,6.000000,3.000000
42,0.000000,656457.019860,53980.624358,899.000000,5.000000,2.000000
43,0.000000,654002.033069,53021.200534,919.000000,6.000000,3.000000
44,0.000000,650297.223214,53013.552867,940.000000,6.000000,3.000000
45,0.000000,646181.255820,53294.834012,961.000000,6.000000,2.000000
46,0.000000,642376.308567,53380.768667,982.000000,7.000000,3.000000
47,0.000000,639401.088680,53080.135853,1003.000000,6.000000,3.000000
48,0.000000,637541.724427,52475.714651,1024.000000,6.000000,3.000000
49,0.000000,636862.584107,51814.387465,1045.000000,7.000000,3.000000
50,0.000000,637241.123935,51367.258862,1066.000000,6.000000,3.000000
51,0.000000,638417.696030,51314.730570,1087.000000,6.000000,3.000000
52,0.000000,640055.271993,51689.442106,1108.000000,6.000000,3.000000
53,0.000000,641803.095513,52382.843886,1129.000000,7.000000,3.000000
54,0.000000,643355.297993,53198.842432,1151.000000,6.000000,3.000000
55,0.000000,644494.549691,53926.438906,1171.000000,6.000000,3.000000
56,0.000000,645113.645095,54403.655949,1192.000000,7.000000,3.000000
57,0.000000,645213.437636,54554.301384,1213.000000,7.000000,3.000000
58,0.000000,644881.277349,54392.095277,1234.000000,6.000000,2.000000
59,0.000000,644257.941311,53998.283020,1256.000000,6.000000,3.000000
60,0.000000,643502.064478,53485.669137,1277.000000,6.000000,3.000000
61,0.000000,642759.572130,52963.028465,1298.000000,6.000000,3.000000
62,0.000000,642142.635431,52510.206359,1319.000000,6.000000,3.000000
63,0.000000,641719.456476,52168.258654,1340.000000,6.000000,3.000000
64,0.000000,641513.687137,51943.206103,1361.000000,6.000000,3.000000
