Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,8943379.381127,13891165.599897,30.000000,28.000000,0.000000
1,0.000000,185991.117746,252390.309494,77.000000,17.000000,1.000000
2,0.000000,180263.955788,240737.002855,117.000000,17.000000,1.000000
3,0.000000,173529.980496,226557.285466,161.000000,22.000000,0.000000
4,0.000000,165890.608928,210394.891775,205.000000,22.000000,0.000000
5,0.000000,157462.526985,192789.845543,249.000000,22.000000,0.000000
6,0.000000,148366.689898,174273.880040,297.000000,25.000000,0.000000
7,0.000000,138726.270197,155358.242839,346.000000,25.000000,0.000000
8,0.000000,128665.680301,136519.730909,389.000000,22.000000,0.000000
9,0.000000,118309.328479,118187.630013,433.000000,22.000000,0.000000
10,0.000000,107780.281272,100732.861241,477.000000,22.000000,0.000000
11,0.000000,97198.943347,84460.029433,521.000000,22.000000,0.000000
12,0.000000,86681.845033,69602.703304,561.000000,17.000000,0.000000
13,0.000000,76340.632961,56321.990549,605.000000,21.000000,0.000000
14,0.000000,66281.393808,44708.259050,645.000000,17.000000,0.000000
15,0.000000,56604.528427,34785.684974,688.000000,22.000000,0.000000
16,0.000000,47405.597681,26519.177596,736.000000,25.000000,0.000000
17,0.000000,38778.053365,19823.139340,780.000000,22.000000,0.000000
18,0.000000,30820.029552,14571.467956,823.000000,17.000000,1.000000
19,0.000000,23650.823963,10608.196983,867.000000,22.000000,1.000000
20,0.000000,17452.294858,7758.180436,906.000000,17.000000,0.000000
21,0.000000,12570.952681,5837.303138,950.000000,21.000000,0.000000
22,0.000000,9669.013011,4661.767824,990.000000,17.000000,0.000000
23,0.000000,9328.080016,4056.086540,1034.000000,22.000000,0.000000
24,0.000000,10844.970730,3859.523426,1082.000000,25.000000,0.000000
25,0.000000,12950.903775,3930.889549,1129.000000,22.000000,0.000000
26,0.000000,14947.040515,4151.611924,1182.000000,25.000000,0.000000
27,0.000000,16563.646185,4427.171321,1231.000000,25.000000,0.000000
28,0.000000,17709.644099,4687.047393,1278.000000,25.000000,0.000000
