Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,256529688.409075,415916969.575054,29.000000,23.000000,0.000000
1,0.000000,693248.145831,427812.567928,116.000000,18.000000,0.000000
2,0.000000,647199.772202,421946.354869,175.000000,19.000000,0.000000
3,0.000000,605011.159134,416830.368917,235.000000,20.000000,0.000000
4,0.000000,566403.822297,412356.541087,296.000000,22.000000,0.000000
5,0.000000,531125.731746,408432.453387,352.000000,20.000000,0.000000
6,0.000000,498942.157486,404979.025306,394.000000,14.000000,0.000000
7,0.000000,469633.927588,401928.588858,441.000000,18.000000,0.000000
8,0.000000,442995.809970,399223.241454,487.000000,13.000000,0.000000
9,0.000000,418835.030762,396813.436499,535.000000,13.000000,0.000000
10,0.000000,396969.945211,394656.777396,576.000000,14.000000,1.000000
11,0.000000,377228.878077,392716.985620,613.000000,13.000000,0.000000
12,0.000000,359449.148732,390963.017717,652.000000,13.000000,1.000000
13,0.000000,343476.291343,389368.309746,693.000000,14.000000,0.000000
14,0.000000,329163.472669,387910.130768,730.000000,14.000000,1.000000
15,0.000000,316371.099808,386569.029651,769.000000,14.000000,0.000000
16,0.000000,304966.599049,385328.361699,807.000000,14.000000,0.000000
17,0.000000,294824.336390,384173.883623,846.000000,14.000000,1.000000
18,0.000000,285825.642063,383093.406949,887.000000,14.000000,0.000000
19,0.000000,277858.896851,382076.501461,928.000000,13.000000,0.000000
20,0.000000,270819.637863,381114.241438,968.000000,14.000000,0.000000
21,0.000000,264610.645563,380198.988522,1010.000000,14.000000,1.000000
22,0.000000,259141.981417,379324.205918,1060.000000,16.000000,1.000000
23,0.000000,254330.955114,378484.299413,1110.000000,17.000000,1.000000
24,0.000000,250102.010548,377674.481341,1165.000000,19.000000,0.000000
25,0.000000,246386.529074,376890.654178,1207.000000,14.000000,0.000000
26,0.000000,243122.556267,376129.310943,1249.000000,14.000000,0.000000
27,0.000000,240254.463795,375387.449965,1291.000000,13.000000,1.000000
28,0.000000,237732.561180,374662.501962,1333.000000,14.000000,1.000000
29,0.000000,235512.673298,373952.267636,1374.000000,14.000000,1.000000
30,0.000000,233555.698987,373254.864281,1415.000000,14.000000,1.000000
31,0.000000,231827.164526,372568.680088,1456.000000,14.000000,1.000000
32,0.000000,230296.783562,371892.335058,1493.000000,13.000000,1.000000
33,0.000000,228938.032558,371224.647543,1532.000000,14.000000,1.000000
34,0.000000,227727.748472,370564.605624,1573.000000,13.000000,0.000000
35,0.000000,226645.753135,369911.342621,1620.000000,18.000000,0.000000
36,0.000000,225674.506958,369264.116130,1673.000000,19.000000,1.000000
37,0.000000,224798.793072,368622.290092,1727.000000,18.000000,1.000000
38,0.000000,224005.431799,367985.319447,1783.000000,19.000000,0.000000
39,0.000000,223283.024565,367352.737008,1840.000000,18.000000,0.000000
40,0.000000,222621.725683,366724.142216,1889.000000,14.000000,1.000000
41,0.000000,222013.040154,366099.191538,1935.000000,17.000000,0.000000
42,0.000000,221449.645344,365477.590232,1981.000000,13.000000,0.000000
43,0.000000,220925.234386,364859.085311,2022.000000,14.000000,0.000000
44,0.000000,220434.379134,364243.459521,2062.000000,13.000000,0.000000
45,0.000000,219972.410585,363630.526185,2103.000000,13.000000,0.000000
46,0.000000,219535.314828,363020.124795,2145.000000,15.000000,1.000000
47,0.000000,219119.642678,362412.117236,2187.000000,14.000000,1.000000
48,0.000000,218722.431371,361806.384561,2227.000000,13.000000,0.000000
