Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,256529688.243131,415916970.225054,16.000000,12.000000,0.000000
1,0.000000,693248.084256,427813.138305,45.000000,7.000000,0.000000
2,0.000000,634307.308001,421946.925421,62.000000,7.000000,0.000000
3,0.000000,570020.957659,415452.060466,78.000000,7.000000,0.000000
4,0.000000,503759.624384,408836.117532,99.000000,6.000000,0.000000
5,0.000000,438869.044680,402497.072558,117.000000,7.000000,0.000000
6,0.000000,378614.782616,396706.673131,140.000000,7.000000,0.000000
7,0.000000,326068.937002,391607.910992,161.000000,7.000000,0.000000
8,0.000000,283836.712731,387227.637753,183.000000,6.000000,1.000000
9,0.000000,253505.057890,383500.774762,203.000000,6.000000,0.000000
10,0.000000,234938.694536,380300.838578,223.000000,6.000000,0.000000
11,0.000000,226038.997304,377471.328084,241.000000,7.000000,0.000000
12,0.000000,223490.596412,374853.386358,259.000000,7.000000,0.000000
13,0.000000,224009.946044,372306.642202,282.000000,7.000000,1.000000
14,0.000000,225181.101872,369721.851549,298.000000,7.000000,0.000000
15,0.000000,225632.544115,367025.548652,318.000000,7.000000,0.000000
16,0.000000,224843.590877,364178.128022,339.000000,6.000000,1.000000
17,0.000000,222858.138654,361167.478323,356.000000,7.000000,0.000000
18,0.000000,220025.114486,358000.467052,378.000000,7.000000,0.000000
19,0.000000,216795.057959,354694.315763,395.000000,7.000000,1.000000
20,0.000000,213575.625272,351269.357313,415.000000,7.000000,0.000000
21,0.000000,210645.511168,347743.997026,433.000000,7.000000,0.000000
22,0.000000,208124.447500,344132.060983,450.000000,7.000000,0.000000
23,0.000000,205990.464595,340442.217487,467.000000,7.000000,0.000000
24,0.000000,204127.525790,336678.859303,488.000000,6.000000,0.000000
25,0.000000,202382.776529,332843.739421,506.000000,7.000000,0.000000
26,0.000000,200615.669142,328937.725602,528.000000,7.000000,0.000000
27,0.000000,198728.919445,324962.218689,547.000000,7.000000,0.000000
28,0.000000,196679.365955,320920.000438,568.000000,7.000000,0.000000
29,0.000000,194472.449711,316815.481056,588.000000,7.000000,0.000000
30,0.000000,192146.626120,312654.466178,608.000000,7.000000,0.000000
31,0.000000,189754.286996,308443.640826,629.000000,7.000000,0.000000
32,0.000000,187344.629068,304189.977259,650.000000,6.000000,0.000000
33,0.000000,184952.019858,299900.231809,670.000000,6.000000,0.000000
34,0.000000,182591.257380,295580.626873,689.000000,7.000000,0.000000
35,0.000000,180259.132080,291236.741679,711.000000,7.000000,0.000000
36,0.000000,177940.282337,286873.577563,734.000000,7.000000,0.000000
37,0.000000,175614.740369,282495.729826,754.000000,6.000000,0.000000
38,0.000000,173264.785070,278107.590511,772.000000,6.000000,1.000000
39,0.000000,170879.503812,273713.519469,790.000000,7.000000,0.000000
40,0.000000,168456.460267,269317.946151,812.000000,6.000000,0.000000
41,0.000000,166000.753263,264925.392439,832.000000,7.000000,0.000000
42,0.000000,163522.339313,260540.429711,852.000000,7.000000,0.000000
43,0.000000,161032.717417,256167.596998,869.000000,6.000000,1.000000
44,0.000000,158541.977606,251811.310330,892.000000,9.000000,0.000000
45,0.000000,156056.893210,247475.788118,917.000000,9.000000,0.000000
46,0.000000,153580.316974,243165.007104,941.000000,9.000000,0.000000
47,0.000000,151111.746273,238882.691975,965.000000,9.000000,1.000000
48,0.000000,148648.647609,234632.332299,991.000000,8.000000,0.000000
49,0.000000,146188.021551,230417.215035,1020.000000,9.000000,0.000000
50,0.000000,143727.739925,226240.459784,1042.000000,6.000000,1.000000
51,0.000000,141267.349408,222105.046520,1062.000000,7.000000,0.000000
52,0.000000,138808.242423,218013.830116,1081.000000,7.000000,0.000000
53,0.000000,136353.283934,213969.541010,1100.000000,6.000000,1.000000
54,0.000000,133906.107002,209974.775260,1120.000000,7.000000,0.000000
55,0.000000,131470.332864,206031.979465,1143.000000,7.000000,0.000000
56,0.000000,129048.938681,202143.436171,1164.000000,7.000000,0.000000
57,0.000000,126643.911892,198311.254084,1183.000000,7.000000,1.000000
58,0.000000,124256.226194,194537.365192,1203.000000,7.000000,1.000000
59,0.000000,121886.081553,190823.528689,1224.000000,7.000000,0.000000
60,0.000000,119533.291553,187171.339844,1243.000000,6.000000,1.000000
61,0.000000,117197.684946,183582.241160,1264.000000,7.000000,0.000000
62,0.000000,114879.410538,180057.533200,1284.000000,7.000000,0.000000
63,0.000000,112579.082101,176598.383204,1306.000000,6.000000,0.000000
64,0.000000,110297.755207,173205.830695,1325.000000,7.000000,0.000000
65,0.000000,108036.774621,169880.790287,1346.000000,7.000000,0.000000
66,0.000000,105797.558494,166624.052682,1366.000000,7.000000,0.000000
67,0.000000,103581.390245,163436.285117,1387.000000,7.000000,0.000000
68,0.000000,101389.273937,160318.032436,1404.000000,7.000000,0.000000
69,0.000000,99221.881594,157269.719545,1427.000000,7.000000,0.000000
70,0.000000,97079.590960,154291.655476,1449.000000,7.000000,0.000000
71,0.000000,94962.587997,151384.038819,1470.000000,7.000000,1.000000
72,0.000000,92870.995416,148546.964160,1488.000000,6.000000,0.000000
73,0.000000,90804.989113,145780.427762,1508.000000,7.000000,0.000000
74,0.000000,88764.873144,143084.334076,1528.000000,7.000000,0.000000
75,0.000000,86751.101715,140458.500649,1547.000000,6.000000,1.000000
76,0.000000,84764.252408,137902.662334,1566.000000,6.000000,0.000000
77,0.000000,82804.967656,135416.474800,1587.000000,6.000000,0.000000
78,0.000000,80873.887194,132999.517617,1604.000000,7.000000,0.000000
79,0.000000,78971.592826,130651.297232,1626.000000,6.000000,0.000000
80,0.000000,77098.579879,128371.250083,1642.000000,7.000000,0.000000
81,0.000000,75255.259996,126158.745984,1662.000000,7.000000,0.000000
82,0.000000,73441.990602,124013.091756,1683.000000,7.000000,0.000000
83,0.000000,71659.119798,121933.535012,1707.000000,6.000000,0.000000
84,0.000000,69907.033066,119919.267910,1729.000000,7.000000,0.000000
85,0.000000,68186.189858,117969.430726,1750.000000,6.000000,0.000000
86,0.000000,66497.142829,116083.115128,1770.000000,7.000000,0.000000
87,0.000000,64840.538310,114259.367107,1787.000000,6.000000,0.000000
88,0.000000,63217.101965,112497.189576,1807.000000,6.000000,1.000000
89,0.000000,61627.616873,110795.544735,1825.000000,6.000000,0.000000
90,0.000000,60072.902095,109153.356267,1843.000000,7.000000,0.000000
91,0.000000,58553.798253,107569.511473,1861.000000,7.000000,0.000000
92,0.000000,57071.163449,106042.863396,1881.000000,7.000000,0.000000
93,0.000000,55625.879300,104572.232960,1898.000000,6.000000,0.000000
94,0.000000,54218.863807,103156.411102,1916.000000,7.000000,0.000000
95,0.000000,52851.086008,101794.161537,1937.000000,6.000000,0.000000
96,0.000000,51523.577551,100484.221553,1953.000000,7.000000,0.000000
97,0.000000,50237.436999,99225.303741,1975.000000,7.000000,0.000000
98,0.000000,48993.825390,98016.099363,1992.000000,6.000000,0.000000
99,0.000000,47793.953393,96855.279349,2010.000000,7.000000,0.000000
100,0.000000,46639.062277,95741.495934,2027.000000,7.000000,0.000000
101,0.000000,45530.401643,94673.384260,2045.000000,7.000000,0.000000
102,0.000000,44469.206773,93649.563956,2063.000000,7.000000,0.000000
103,0.000000,43456.677444,92668.640730,2082.000000,7.000000,0.000000
104,0.000000,42493.958773,91729.207985,2101.000000,7.000000,0.000000
105,0.000000,41582.123392,90829.848472,2121.000000,7.000000,0.000000
106,0.000000,40722.153448,89969.135966,2140.000000,6.000000,0.000000
107,0.000000,39914.920788,89145.636968,2160.000000,7.000000,0.000000
108,0.000000,39161.164160,88357.912412,2180.000000,7.000000,0.000000
109,0.000000,38461.463229,87604.519385,2197.000000,7.000000,0.000000
110,0.000000,37816.210274,86884.012851,2218.000000,6.000000,1.000000
111,0.000000,37225.581385,86194.947388,2236.000000,7.000000,0.000000
112,0.000000,36689.509482,85535.878947,2253.000000,6.000000,0.000000
113,0.000000,36207.661562,84905.366633,2275.000000,7.000000,0.000000
114,0.000000,35779.422097,84301.974524,2294.000000,7.000000,1.000000
115,0.000000,35403.883838,83724.273528,2312.000000,7.000000,0.000000
116,0.000000,35079.846429,83170.843269,2331.000000,7.000000,0.000000
117,0.000000,34805.822522,82640.274009,2349.000000,7.000000,0.000000
118,0.000000,34580.050595,82131.168593,2372.000000,7.000000,0.000000
119,0.000000,34400.513436,81642.144401,2391.000000,6.000000,0.000000
120,0.000000,34264.961231,81171.835318,2411.000000,7.000000,0.000000
121,0.000000,34170.938317,80718.893695,2427.000000,7.000000,0.000000
122,0.000000,34115.812772,80281.992305,2447.000000,7.000000,0.000000
123,0.000000,34096.808088,79859.826290,2468.000000,7.000000,0.000000
124,0.000000,34111.036161,79451.115090,2487.000000,6.000000,0.000000
125,0.000000,34155.530757,79054.604348,2504.000000,7.000000,0.000000
126,0.000000,34227.280559,78669.067796,2523.000000,7.000000,0.000000
127,0.000000,34323.260828,78293.309089,2546.000000,7.000000,0.000000
128,0.000000,34440.462797,77926.163618,2569.000000,7.000000,1.000000
129,0.000000,34575.920071,77566.500248,2591.000000,7.000000,0.000000
130,0.000000,34726.731526,77213.223012,2610.000000,7.000000,0.000000
131,0.000000,34890.080478,76865.272721,2631.000000,7.000000,0.000000
132,0.000000,35063.250169,76521.628500,2648.000000,6.000000,0.000000
133,0.000000,35243.635825,76181.309235,2668.000000,7.000000,0.000000
134,0.000000,35428.753649,75843.374927,2688.000000,7.000000,0.000000
135,0.000000,35616.247239,75506.927939,2706.000000,7.000000,0.000000
136,0.000000,35803.891821,75171.114140,2724.000000,7.000000,0.000000
137,0.000000,35989.596707,74835.123933,2742.000000,7.000000,0.000000
138,0.000000,36171.406271,74498.193172,2760.000000,7.000000,0.000000
139,0.000000,36347.499681,74159.603942,2778.000000,6.000000,1.000000
140,0.000000,36516.189569,73818.685221,2798.000000,6.000000,1.000000
141,0.000000,36675.919803,73474.813406,2821.000000,7.000000,0.000000
142,0.000000,36825.262518,73127.412700,2839.000000,7.000000,1.000000
143,0.000000,36962.914542,72775.955365,2859.000000,6.000000,1.000000
144,0.000000,37087.693402,72419.961826,2875.000000,7.000000,0.000000
145,0.000000,37198.533037,72059.000641,2893.000000,7.000000,0.000000
146,0.000000,37294.479374,71692.688320,2916.000000,7.000000,1.000000
147,0.000000,37374.685886,71320.689009,2938.000000,7.000000,0.000000
148,0.000000,37438.409189,70942.714030,2959.000000,7.000000,0.000000
149,0.000000,37485.004752,70558.521283,2978.000000,7.000000,0.000000
150,0.000000,37513.922726,70167.914513,3000.000000,7.000000,0.000000
151,0.000000,37524.703903,69770.742441,3020.000000,7.000000,0.000000
152,0.000000,37516.975779,69366.897774,3040.000000,7.000000,0.000000
153,0.000000,37490.448733,68956.316079,3062.000000,6.000000,0.000000
154,0.000000,37444.912296,68538.974552,3082.000000,6.000000,0.000000
155,0.000000,37380.231526,68114.890662,3100.000000,7.000000,0.000000
156,0.000000,37296.343481,67684.120696,3120.000000,6.000000,0.000000
157,0.000000,37193.253814,67246.758198,3139.000000,7.000000,0.000000
158,0.000000,37071.033493,66802.932326,3160.000000,7.000000,0.000000
159,0.000000,36929.815639,66352.806111,3178.000000,6.000000,0.000000
160,0.000000,36769.792501,65896.574651,3197.000000,7.000000,0.000000
161,0.000000,36591.212547,65434.463235,3219.000000,7.000000,0.000000
162,0.000000,36394.377655,64966.725403,3239.000000,6.000000,0.000000
163,0.000000,36179.640406,64493.640964,3259.000000,7.000000,0.000000
164,0.000000,35947.401446,64015.513966,3278.000000,7.000000,0.000000
165,0.000000,35698.106924,63532.670637,3296.000000,7.000000,0.000000
166,0.000000,35432.245988,63045.457308,3316.000000,7.000000,0.000000
167,0.000000,35150.348335,62554.238311,3336.000000,7.000000,0.000000
168,0.000000,34852.981831,62059.393884,3357.000000,7.000000,0.000000
169,0.000000,34540.750170,61561.318075,3374.000000,7.000000,0.000000
170,0.000000,34214.290610,61060.416656,3394.000000,7.000000,0.000000
171,0.000000,33874.271755,60557.105066,3413.000000,7.000000,0.000000
172,0.000000,33521.391391,60051.806379,3435.000000,6.000000,1.000000
173,0.000000,33156.374375,59544.949305,3455.000000,7.000000,1.000000
174,0.000000,32779.970568,59036.966250,3471.000000,7.000000,0.000000
175,0.000000,32392.952796,58528.291410,3488.000000,6.000000,0.000000
176,0.000000,31996.114855,58019.358939,3507.000000,7.000000,0.000000
177,0.000000,31590.269527,57510.601174,3529.000000,7.000000,0.000000
178,0.000000,31176.246628,57002.446931,3551.000000,6.000000,0.000000
179,0.000000,30754.891071,56495.319878,3574.000000,7.000000,1.000000
180,0.000000,30327.060935,55989.636992,3597.000000,6.000000,0.000000
181,0.000000,29893.625557,55485.807092,3616.000000,6.000000,1.000000
182,0.000000,29455.463622,54984.229467,3638.000000,7.000000,0.000000
183,0.000000,29013.461245,54485.292597,3660.000000,6.000000,0.000000
184,0.000000,28568.510055,53989.372958,3683.000000,7.000000,0.000000
185,0.000000,28121.505248,53496.833932,3701.000000,7.000000,0.000000
186,0.000000,27673.343616,53008.024813,3721.000000,7.000000,0.000000
187,0.000000,27224.921529,52523.279901,3739.000000,7.000000,0.000000
188,0.000000,26777.132867,52042.917712,3761.000000,6.000000,0.000000
189,0.000000,26330.866877,51567.240266,3783.000000,7.000000,0.000000
190,0.000000,25887.005960,51096.532488,3806.000000,7.000000,0.000000
191,0.000000,25446.423367,50631.061697,3824.000000,6.000000,1.000000
192,0.000000,25009.980782,50171.077193,3844.000000,7.000000,0.000000
193,0.000000,24578.525807,49716.809933,3866.000000,7.000000,0.000000
194,0.000000,24152.889316,49268.472300,3884.000000,7.000000,0.000000
195,0.000000,23733.882680,48826.257960,3904.000000,7.000000,0.000000
196,0.000000,23322.294859,48390.341802,3924.000000,7.000000,0.000000
197,0.000000,22918.889354,47960.879958,3942.000000,7.000000,0.000000
198,0.000000,22524.401028,47538.009901,3963.000000,7.000000,1.000000
199,0.000000,22139.532799,47121.850618,3982.000000,6.000000,0.000000
200,0.000000,21764.952223,46712.502852,3998.000000,7.000000,0.000000
201,0.000000,21401.287998,46310.049403,4020.000000,7.000000,0.000000
202,0.000000,21049.126406,45914.555500,4038.000000,6.000000,0.000000
203,0.000000,20709.007753,45526.069222,4056.000000,6.000000,0.000000
204,0.000000,20381.422841,45144.621969,4074.000000,7.000000,0.000000
205,0.000000,20066.809546,44770.228990,4095.000000,6.000000,1.000000
206,0.000000,19765.549560,44402.889940,4113.000000,6.000000,0.000000
