Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,32416351142.912155,58387300453.100296,88.000000,85.000000,0.000000
1,0.000000,1664656.474641,2759571.206622,310.000000,78.000000,0.000000
2,0.000000,1664430.423856,2759263.295134,502.000000,71.000000,0.000000
3,0.000000,1664155.999723,2758868.718009,681.000000,77.000000,0.000000
4,0.000000,1663834.006546,2758389.744958,869.000000,85.000000,0.000000
5,0.000000,1663465.007391,2757827.804512,1067.000000,77.000000,1.000000
6,0.000000,1663049.426452,2757183.907769,1312.000000,77.000000,0.000000
7,0.000000,1662587.600676,2756458.827290,1566.000000,77.000000,0.000000
8,0.000000,1662079.808889,2755653.187215,1744.000000,77.000000,0.000000
9,0.000000,1661526.289554,2754767.514056,1953.000000,76.000000,0.000000
10,0.000000,1660927.252261,2753802.267670,2184.000000,77.000000,0.000000
11,0.000000,1660282.885514,2752757.861283,2382.000000,77.000000,0.000000
12,0.000000,1659593.362186,2751634.675031,2596.000000,76.000000,0.000000
13,0.000000,1658858.843480,2750433.065465,2829.000000,77.000000,0.000000
14,0.000000,1658079.481862,2749153.372418,3044.000000,76.000000,1.000000
15,0.000000,1657255.423282,2747795.924088,3271.000000,90.000000,0.000000
16,0.000000,1656386.808899,2746361.040887,3530.000000,77.000000,0.000000
17,0.000000,1655473.776418,2744849.038395,3786.000000,79.000000,0.000000
18,0.000000,1654516.461172,2743260.229677,3987.000000,77.000000,0.000000
19,0.000000,1653514.996976,2741594.927107,4166.000000,77.000000,0.000000
20,0.000000,1652469.516836,2739853.443837,4360.000000,77.000000,0.000000
21,0.000000,1651380.153519,2738036.094972,4539.000000,77.000000,0.000000
22,0.000000,1650247.040036,2736143.198536,4784.000000,77.000000,1.000000
23,0.000000,1649070.310041,2734175.076262,5040.000000,78.000000,0.000000
24,0.000000,1647850.098161,2732132.054234,5237.000000,76.000000,0.000000
25,0.000000,1646586.540288,2730014.463431,5466.000000,78.000000,0.000000
26,0.000000,1645279.773814,2727822.640166,5721.000000,80.000000,0.000000
27,0.000000,1643929.937838,2725556.926461,5933.000000,79.000000,0.000000
28,0.000000,1642537.173349,2723217.670349,6137.000000,70.000000,0.000000
29,0.000000,1641101.623368,2720805.226131,6371.000000,78.000000,0.000000
30,0.000000,1639623.433090,2718319.954584,6597.000000,78.000000,0.000000
31,0.000000,1638102.749989,2715762.223135,6827.000000,78.000000,0.000000
32,0.000000,1636539.723925,2713132.406002,7007.000000,77.000000,1.000000
33,0.000000,1634934.507223,2710430.884304,7205.000000,77.000000,0.000000
34,0.000000,1633287.254753,2707658.046150,7451.000000,78.000000,0.000000
35,0.000000,1631598.123990,2704814.286711,7630.000000,78.000000,0.000000
36,0.000000,1629867.275078,2701900.008265,7809.000000,77.000000,0.000000
37,0.000000,1628094.870871,2698915.620231,8025.000000,78.000000,0.000000
38,0.000000,1626281.076980,2695861.539190,8276.000000,77.000000,0.000000
