Iteration,t_k,gradnorm,objective,time,grad_time,prox_time
0,0.000000,7105614.638668,8540162.540000,0.000014,0.000005,0.000000
1,0.000000,158358.132664,159576.693168,0.000028,0.000002,0.000000
2,0.000000,153004.953043,151363.822044,0.000035,0.000001,0.000000
3,0.000000,146720.040383,141422.050698,0.000131,0.000004,0.000001
4,0.000000,139610.195652,130162.425082,0.000146,0.000003,0.000000
5,0.000000,131792.167069,117990.908500,0.000159,0.000003,0.000000
6,0.000000,123385.952020,105303.264676,0.000172,0.000004,0.000000
7,0.000000,114513.148987,92474.669703,0.000184,0.000003,0.000000
8,0.000000,105295.786144,79848.573048,0.000196,0.000003,0.000000
9,0.000000,95854.907234,67726.776750,0.000208,0.000003,0.000000
10,0.000000,86309.077624,56361.683022,0.000247,0.000002,0.000000
11,0.000000,76772.911140,45951.183241,0.000264,0.000002,0.000000
12,0.000000,67355.692872,36636.360336,0.000271,0.000001,0.000000
13,0.000000,58160.168540,28501.952069,0.000276,0.000001,0.000000
14,0.000000,49281.588866,21579.346003,0.000282,0.000001,0.000000
15,0.000000,40807.158897,15851.740387,0.000288,0.000001,0.000000
16,0.000000,32816.220110,11261.007926,0.000294,0.000001,0.000000
17,0.000000,25382.040809,7715.741136,0.000301,0.000002,0.000000
18,0.000000,18578.040955,5099.937682,0.000306,0.000001,0.000000
19,0.000000,12499.908868,3281.799130,0.000311,0.000002,0.000000
20,0.000000,7366.659491,2122.162337,0.000317,0.000001,0.000000
21,0.000000,4130.367897,1482.153500,0.000322,0.000002,0.000000
22,0.000000,4950.496460,1229.743792,0.000327,0.000001,0.000000
23,0.000000,7691.268723,1244.985040,0.000387,0.000001,0.000000
24,0.000000,10324.948284,1423.806749,0.000392,0.000001,0.000000
25,0.000000,12476.699650,1680.354880,0.000398,0.000002,0.000000
26,0.000000,14082.773787,1947.942275,0.000404,0.000002,0.000000
27,0.000000,15149.044287,2178.755545,0.000565,0.000155,0.000000
28,0.000000,15705.975819,2342.520376,0.000593,0.000003,0.000000
29,0.000000,15795.983963,2424.364646,0.000607,0.000003,0.000000
30,0.000000,15468.409661,2422.136302,0.000642,0.000026,0.000001
31,0.000000,14776.815190,2343.431559,0.000654,0.000001,0.000001
32,0.000000,13777.146109,2202.571126,0.000660,0.000002,0.000000
33,0.000000,12526.287462,2017.730758,0.000704,0.000004,0.000000
34,0.000000,11080.848802,1808.391480,0.000734,0.000001,0.000000
35,0.000000,9496.127355,1593.228080,0.000740,0.000002,0.000000
36,0.000000,7825.262190,1388.506101,0.000746,0.000002,0.000000
37,0.000000,6118.683264,1207.010983,0.000752,0.000001,0.000000
38,0.000000,4424.275254,1057.491395,0.000801,0.000001,0.000001
39,0.000000,2790.475792,944.564460,0.000808,0.000002,0.000000
40,0.000000,1293.877096,869.004982,0.000815,0.000001,0.000001
41,0.000000,645.752935,828.324699,0.000821,0.000001,0.000000
42,0.000000,1709.473362,817.540870,0.000827,0.000001,0.000000
43,0.000000,2822.591718,830.035395,0.000884,0.000001,0.000001
44,0.000000,3785.468346,858.414874,0.000892,0.000001,0.000000
45,0.000000,4571.697557,895.296720,0.000898,0.000001,0.000000
46,0.000000,5173.190092,933.964890,0.000904,0.000001,0.000000
47,0.000000,5589.391792,968.858907,0.000910,0.000001,0.000000
48,0.000000,5825.007550,995.879839,0.000915,0.000001,0.000000
49,0.000000,5889.023915,1012.515231,0.000963,0.000044,0.000000
50,0.000000,5794.022012,1017.800365,0.000971,0.000002,0.000000
51,0.000000,5555.570311,1012.144796,0.000978,0.000001,0.000000
52,0.000000,5191.652093,997.060586,0.000984,0.000002,0.000000
53,0.000000,4722.133383,974.831813,0.000991,0.000002,0.000000
