Iteration,t_k,gradnorm,objective,time,two_loop_time,grad_time
82,0.000000,271534.520709,21596.585453,1507.000000,0.000000,7.000000
83,0.000000,37787.220705,21056.896648,1525.000000,0.000000,6.000000
84,0.000000,26506.906325,20986.327829,1544.000000,0.000000,6.000000
85,0.000000,10023.637747,20919.359482,1562.000000,0.000000,7.000000
86,0.000000,20462.637997,20893.716597,1580.000000,1.000000,6.000000
87,0.000000,77273.605091,20783.366416,1599.000000,0.000000,6.000000
88,0.000000,94166.759341,20679.272630,1617.000000,1.000000,6.000000
89,0.000000,138375.167541,20913.834938,1636.000000,0.000000,6.000000
90,0.000000,26872.801779,20550.245184,1653.000000,0.000000,6.000000
91,0.000000,21361.767709,20542.660570,1670.000000,1.000000,6.000000
92,0.000000,9052.627769,20526.044870,1688.000000,1.000000,6.000000
93,0.000000,17031.716649,20517.517886,1706.000000,0.000000,7.000000
94,0.000000,30242.500993,20500.539797,1725.000000,0.000000,7.000000
95,0.000000,33934.119793,20466.064057,1742.000000,0.000000,6.000000
96,0.000000,481686.634599,22503.897623,1760.000000,0.000000,6.000000
97,0.000000,39561.690937,20397.691876,1777.000000,0.000000,7.000000
98,0.000000,22755.245413,20372.370466,1795.000000,1.000000,6.000000
99,0.000000,30892.790596,20316.992624,1813.000000,0.000000,6.000000
100,0.000000,44827.518937,20286.661603,1830.000000,1.000000,6.000000
101,0.000000,70954.247633,20172.878472,1849.000000,0.000000,6.000000
102,0.000000,69821.377948,20058.926953,1867.000000,1.000000,6.000000
103,0.000000,672534.217363,26911.857741,1886.000000,1.000000,6.000000
104,0.000000,17330.814031,19933.139680,1904.000000,0.000000,6.000000
105,0.000000,12844.614724,19913.014989,1923.000000,0.000000,6.000000
106,0.000000,58362.564969,19918.642930,1939.000000,0.000000,6.000000
107,0.000000,8932.145079,19883.636343,1955.000000,0.000000,6.000000
108,0.000000,7529.747396,19880.558827,1972.000000,1.000000,6.000000
109,0.000000,11905.437981,19861.492297,1991.000000,0.000000,7.000000
110,0.000000,16090.389807,19810.302947,2010.000000,0.000000,6.000000
111,0.000000,219023.776529,20513.002832,2028.000000,1.000000,6.000000
112,0.000000,30266.883610,19753.213513,2046.000000,0.000000,6.000000
113,0.000000,23531.202949,19728.706385,2066.000000,1.000000,6.000000
114,0.000000,14861.575932,19660.671801,2083.000000,0.000000,6.000000
115,0.000000,557017.250301,22735.229931,2100.000000,0.000000,6.000000
116,0.000000,18970.605790,19642.062896,2118.000000,0.000000,6.000000
117,0.000000,17732.782685,19631.572037,2137.000000,1.000000,6.000000
118,0.000000,13009.695008,19290.324046,2156.000000,0.000000,7.000000
119,0.000000,224743.020139,19912.381074,2173.000000,1.000000,6.000000
120,0.000000,16870.820361,19276.976626,2191.000000,0.000000,6.000000
121,0.000000,14802.223041,19270.774860,2211.000000,1.000000,6.000000
122,0.000000,6805.976968,19173.505349,2228.000000,1.000000,6.000000
123,0.000000,96556.330063,19275.228653,2247.000000,0.000000,6.000000
124,0.000000,9399.667832,19168.952226,2266.000000,1.000000,6.000000
125,0.000000,7649.075125,19167.113510,2284.000000,1.000000,6.000000
126,0.000000,23192.538531,19140.713415,2303.000000,0.000000,6.000000
127,0.000000,14840.710302,19132.450053,2321.000000,0.000000,6.000000
128,0.000000,9569.869779,19125.767411,2339.000000,1.000000,6.000000
129,0.000000,9645.364528,19111.070628,2357.000000,0.000000,6.000000
130,0.000000,16346.041542,19092.323357,2375.000000,0.000000,6.000000
131,0.000000,34639.081579,19097.323949,2391.000000,0.000000,6.000000
132,0.000000,3514.047362,19082.677657,2409.000000,1.000000,6.000000
133,0.000000,2830.519644,19082.045840,2428.000000,1.000000,6.000000
134,0.000000,2821.204155,19080.244035,2447.000000,0.000000,7.000000
135,0.000000,34252.833012,19084.057489,2465.000000,0.000000,6.000000
136,0.000000,12174.661292,19065.664820,2484.000000,0.000000,6.000000
137,0.000000,4754.898504,19052.427688,2503.000000,0.000000,6.000000
138,0.000000,33091.248568,18994.600234,2521.000000,0.000000,6.000000
139,0.000000,37405.429368,18939.029589,2540.000000,0.000000,5.000000
140,0.000000,445076.621977,20854.964399,2558.000000,1.000000,6.000000
141,0.000000,40208.216414,18874.860923,2577.000000,0.000000,6.000000
142,0.000000,22365.659501,18857.037081,2595.000000,1.000000,6.000000
143,0.000000,16590.038113,18837.927478,2614.000000,0.000000,6.000000
144,0.000000,21794.278043,18829.545882,2633.000000,0.000000,6.000000
145,0.000000,32794.582715,18796.642636,2652.000000,0.000000,6.000000
146,0.000000,26925.257755,18777.456082,2671.000000,0.000000,6.000000
147,0.000000,65132.205561,18815.406914,2687.000000,1.000000,6.000000
148,0.000000,8221.792399,18761.911437,2704.000000,1.000000,6.000000
149,0.000000,6135.704397,18759.152922,2721.000000,1.000000,6.000000
150,0.000000,5274.736697,18752.301587,2740.000000,0.000000,6.000000
151,0.000000,9123.960369,18748.242227,2758.000000,1.000000,6.000000
152,0.000000,15625.539388,18738.044530,2776.000000,1.000000,6.000000
153,0.000000,20370.763404,18719.507047,2794.000000,0.000000,6.000000
154,0.000000,67277.605668,18721.051784,2813.000000,0.000000,6.000000
155,0.000000,11353.594400,18659.223012,2832.000000,0.000000,6.000000
156,0.000000,6854.698056,18646.102600,2851.000000,0.000000,7.000000
157,0.000000,37808.516715,18681.420011,2870.000000,0.000000,7.000000
158,0.000000,10506.673493,18616.586334,2889.000000,0.000000,6.000000
159,0.000000,6049.533935,18610.153398,2909.000000,1.000000,7.000000
160,0.000000,6573.860906,18594.827530,2931.000000,0.000000,8.000000
161,0.000000,48778.325762,18596.728405,2955.000000,0.000000,8.000000
162,0.000000,8531.957382,18580.850631,2977.000000,0.000000,8.000000
163,0.000000,6189.252523,18578.270536,2998.000000,1.000000,6.000000
164,0.000000,6346.233627,18574.251632,3017.000000,1.000000,6.000000
165,0.000000,3802.136726,18570.594582,3035.000000,0.000000,6.000000
166,0.000000,16291.707639,18559.838788,3054.000000,0.000000,6.000000
167,0.000000,21734.538139,18551.270123,3070.000000,0.000000,6.000000
168,0.000000,42333.994733,18557.059272,3089.000000,0.000000,6.000000
169,0.000000,3203.438638,18538.678883,3106.000000,1.000000,6.000000
170,0.000000,3937.491837,18537.281566,3125.000000,0.000000,7.000000
171,0.000000,7117.653632,18527.791532,3143.000000,1.000000,6.000000
172,0.000000,7751.012561,18512.524339,3162.000000,1.000000,6.000000
173,0.000000,554709.207510,24487.967667,3181.000000,0.000000,6.000000
174,0.000000,7464.079871,18493.911324,3199.000000,1.000000,6.000000
175,0.000000,3651.422853,18488.322374,3218.000000,0.000000,6.000000
176,0.000000,15652.534941,18468.353835,3237.000000,0.000000,7.000000
177,0.000000,56528.889478,18469.273434,3256.000000,0.000000,7.000000
178,0.000000,21400.709792,18448.298256,3274.000000,0.000000,6.000000
179,0.000000,9243.792927,18439.057973,3293.000000,0.000000,5.000000
180,0.000000,12104.025208,18425.845193,3311.000000,0.000000,6.000000
181,0.000000,10001.373870,18422.834069,3330.000000,0.000000,6.000000
182,0.000000,8033.653336,18427.260914,3348.000000,1.000000,6.000000
183,0.000000,3748.198862,18417.296298,3367.000000,0.000000,6.000000
184,0.000000,24410.279385,18412.250920,3385.000000,1.000000,6.000000
185,0.000000,25187.796028,18402.150996,3404.000000,0.000000,6.000000
186,0.000000,22904.234246,18302.734154,3422.000000,1.000000,6.000000
187,0.000000,30890.886767,18178.233381,3441.000000,0.000000,7.000000
188,0.000000,194820.228742,19792.907707,3459.000000,1.000000,6.000000
189,0.000000,13988.725624,18054.166673,3478.000000,0.000000,6.000000
190,0.000000,22904.766042,18033.578422,3496.000000,1.000000,6.000000
191,0.000000,27242.817816,18022.648147,3515.000000,0.000000,7.000000
192,0.000000,5336.648253,18015.270945,3532.000000,0.000000,6.000000
193,0.000000,5413.184413,18014.661283,3549.000000,1.000000,6.000000
194,0.000000,13563.132344,18007.400557,3567.000000,0.000000,6.000000
195,0.000000,21680.444623,17997.240262,3586.000000,0.000000,7.000000
196,0.000000,25700.771061,17981.345774,3604.000000,1.000000,6.000000
197,0.000000,28350.814513,17972.646371,3623.000000,0.000000,7.000000
198,0.000000,12734.548124,17947.865044,3642.000000,0.000000,6.000000
199,0.000000,9939.099862,17918.422136,3660.000000,0.000000,6.000000
200,0.000000,32959.266599,17890.975671,3678.000000,1.000000,6.000000
201,0.000000,18530.796187,17879.396323,3697.000000,0.000000,6.000000
202,0.000000,11653.103721,17868.820907,3715.000000,1.000000,6.000000
203,0.000000,9726.312560,17855.707697,3733.000000,0.000000,6.000000
204,0.000000,14839.814549,17812.722678,3752.000000,0.000000,7.000000
205,0.000000,53147.770019,17790.490887,3770.000000,0.000000,6.000000
206,0.000000,7537.403503,17754.090306,3789.000000,0.000000,7.000000
207,0.000000,14620.902366,17740.759791,3808.000000,1.000000,6.000000
208,0.000000,10832.968812,17732.564897,3825.000000,1.000000,6.000000
209,0.000000,5066.716933,17730.575313,3842.000000,0.000000,6.000000
210,0.000000,20203.959959,17727.890001,3860.000000,1.000000,6.000000
211,0.000000,8081.453866,17723.803416,3877.000000,0.000000,6.000000
212,0.000000,4737.633675,17720.908085,3895.000000,0.000000,6.000000
213,0.000000,9464.076881,17717.191806,3912.000000,0.000000,6.000000
214,0.000000,6297.062338,17714.115057,3929.000000,0.000000,6.000000
215,0.000000,3192.694675,17710.980718,3947.000000,1.000000,6.000000
216,0.000000,14005.819021,17708.841388,3966.000000,1.000000,6.000000
217,0.000000,11697.690845,17706.356053,3984.000000,0.000000,6.000000
218,0.000000,7438.521555,17697.828111,4003.000000,0.000000,7.000000
219,0.000000,75531.276262,17772.044438,4021.000000,1.000000,6.000000
220,0.000000,8603.311341,17691.352909,4040.000000,1.000000,7.000000
221,0.000000,6479.615102,17688.785073,4058.000000,0.000000,6.000000
222,0.000000,3894.736378,17677.267534,4075.000000,1.000000,6.000000
223,0.000000,9601.254662,17675.935151,4092.000000,0.000000,7.000000
224,0.000000,5935.768838,17673.132350,4110.000000,1.000000,6.000000
225,0.000000,4454.759685,17669.391273,4128.000000,0.000000,6.000000
226,0.000000,4314.239565,17667.238634,4147.000000,0.000000,7.000000
227,0.000000,30700.478727,17664.758304,4165.000000,0.000000,6.000000
228,0.000000,15905.737079,17658.017026,4184.000000,0.000000,6.000000
229,0.000000,7341.527484,17644.991333,4203.000000,0.000000,7.000000
230,0.000000,15224.886416,17633.181341,4222.000000,0.000000,6.000000
231,0.000000,5536.551964,17625.628974,4240.000000,0.000000,6.000000
232,0.000000,4226.106870,17623.447370,4258.000000,0.000000,7.000000
233,0.000000,5587.796108,17621.917067,4277.000000,0.000000,7.000000
234,0.000000,7435.682998,17619.070227,4295.000000,1.000000,6.000000
235,0.000000,3414.858250,17618.222847,4314.000000,0.000000,7.000000
236,0.000000,2738.146288,17617.624688,4332.000000,1.000000,6.000000
237,0.000000,5860.341849,17614.340660,4349.000000,1.000000,6.000000
238,0.000000,4983.426305,17611.745408,4368.000000,0.000000,7.000000
239,0.000000,73340.631615,17733.298888,4386.000000,1.000000,6.000000
240,0.000000,2842.702375,17609.451902,4406.000000,0.000000,6.000000
241,0.000000,3896.791387,17608.826565,4424.000000,0.000000,6.000000
242,0.000000,17597.571476,17610.039807,4442.000000,0.000000,6.000000
243,0.000000,3272.446656,17607.661164,4461.000000,1.000000,6.000000
244,0.000000,2709.946483,17607.414680,4480.000000,1.000000,6.000000
245,0.000000,9693.508500,17603.532844,4498.000000,1.000000,6.000000
246,0.000000,18877.240698,17598.127642,4520.000000,1.000000,8.000000
247,0.000000,26119.736737,17588.350383,4538.000000,1.000000,6.000000
248,0.000000,16926.029668,17576.793361,4555.000000,0.000000,6.000000
249,0.000000,41182.713766,17575.348162,4573.000000,1.000000,6.000000
250,0.000000,4047.212725,17561.736586,4591.000000,1.000000,6.000000
251,0.000000,3276.924627,17560.566569,4609.000000,1.000000,6.000000
252,0.000000,3627.054217,17559.820092,4627.000000,1.000000,6.000000
253,0.000000,8447.050845,17557.569928,4646.000000,0.000000,6.000000
254,0.000000,4765.236770,17551.638523,4664.000000,0.000000,6.000000
255,0.000000,6070.008223,17540.646161,4682.000000,1.000000,6.000000
256,0.000000,54761.277637,17383.160561,4701.000000,1.000000,6.000000
257,0.000000,72886.940817,17139.261196,4719.000000,0.000000,6.000000
258,0.000000,473034.743839,18056.216932,4738.000000,0.000000,6.000000
259,0.000000,108255.773075,16739.549664,4757.000000,0.000000,6.000000
260,0.000000,53535.108678,16603.971028,4775.000000,1.000000,6.000000
261,0.000000,22544.118111,16465.229623,4794.000000,0.000000,7.000000
262,0.000000,21929.316290,16454.610906,4811.000000,0.000000,7.000000
263,0.000000,88770.362192,16523.930809,4828.000000,0.000000,6.000000
264,0.000000,14233.287743,16419.405811,4845.000000,1.000000,6.000000
265,0.000000,4784.932743,16416.465522,4863.000000,0.000000,6.000000
266,0.000000,8872.413246,16414.847934,4882.000000,0.000000,6.000000
267,0.000000,14224.903883,16412.358629,4900.000000,1.000000,6.000000
268,0.000000,20466.736628,16405.530637,4919.000000,0.000000,7.000000
269,0.000000,18967.800733,16394.409076,4937.000000,1.000000,6.000000
270,0.000000,49102.810551,16400.549203,4956.000000,1.000000,6.000000
271,0.000000,7964.380423,16366.497119,4974.000000,1.000000,6.000000
272,0.000000,7218.009618,16361.899282,4991.000000,1.000000,6.000000
273,0.000000,15779.458862,16355.956919,5009.000000,1.000000,6.000000
274,0.000000,18546.086515,16347.513085,5026.000000,1.000000,6.000000
275,0.000000,88946.234875,16365.612287,5044.000000,0.000000,7.000000
276,0.000000,35114.039718,16300.048323,5063.000000,0.000000,6.000000
277,0.000000,14228.882637,16271.664819,5082.000000,0.000000,7.000000
278,0.000000,39543.973653,16232.909327,5101.000000,0.000000,7.000000
279,0.000000,47327.602374,16207.682421,5118.000000,1.000000,6.000000
280,0.000000,31541.465516,16180.757936,5136.000000,0.000000,6.000000
281,0.000000,29428.772069,16166.841191,5153.000000,1.000000,6.000000
282,0.000000,15157.835883,16125.383316,5170.000000,0.000000,6.000000
283,0.000000,20222.426136,16091.542370,5187.000000,0.000000,6.000000
284,0.000000,48466.995790,16062.720393,5204.000000,0.000000,6.000000
285,0.000000,20402.247592,16035.334053,5223.000000,0.000000,7.000000
286,0.000000,11183.464071,16011.627939,5242.000000,0.000000,5.000000
287,0.000000,17325.620446,15967.645282,5260.000000,1.000000,6.000000
288,0.000000,20555.260020,15942.462676,5278.000000,1.000000,6.000000
289,0.000000,196536.677192,17611.146363,5295.000000,1.000000,6.000000
290,0.000000,16854.265824,15895.212258,5313.000000,0.000000,6.000000
291,0.000000,14273.593167,15875.008431,5331.000000,0.000000,6.000000
292,0.000000,11740.449103,15795.211001,5350.000000,0.000000,6.000000
293,0.000000,70499.081526,15796.268205,5368.000000,1.000000,6.000000
294,0.000000,23376.341481,15774.647780,5387.000000,0.000000,6.000000
295,0.000000,13238.899475,15766.078756,5405.000000,0.000000,6.000000
296,0.000000,38077.691175,15709.429837,5423.000000,1.000000,6.000000
297,0.000000,70359.743821,15635.118851,5441.000000,0.000000,6.000000
298,0.000000,75511.570970,15535.314203,5460.000000,0.000000,6.000000
299,0.000000,115795.052879,15536.147575,5479.000000,0.000000,7.000000
300,0.000000,18308.102942,15242.899845,5499.000000,0.000000,6.000000
301,0.000000,29430.231223,15210.943616,5517.000000,1.000000,6.000000
302,0.000000,23211.617800,15154.941436,5536.000000,0.000000,6.000000
303,0.000000,158082.993187,15241.519995,5554.000000,0.000000,6.000000
304,0.000000,34617.236272,15081.947081,5572.000000,1.000000,6.000000
305,0.000000,20078.278117,15058.844384,5591.000000,0.000000,6.000000
306,0.000000,28698.344576,15025.435105,5609.000000,1.000000,6.000000
307,0.000000,32795.924566,15001.882506,5628.000000,0.000000,7.000000
308,0.000000,28893.269499,14837.630406,5647.000000,0.000000,7.000000
309,0.000000,32724.405948,14835.982332,5666.000000,0.000000,6.000000
310,0.000000,7469539.132074,376764.978545,5685.000000,1.000000,6.000000
311,0.000000,82739.991906,14371.997065,5704.000000,0.000000,6.000000
312,0.000000,71198.194343,14174.622863,5721.000000,0.000000,6.000000
313,0.000000,3486.775909,13440.539797,5739.000000,0.000000,6.000000
314,0.000000,3425.109003,13437.287892,5758.000000,0.000000,6.000000
315,0.000000,10546.094881,13407.290880,5777.000000,0.000000,7.000000
316,0.000000,19997.995375,13349.500616,5795.000000,1.000000,6.000000
317,0.000000,44647.334795,13254.758022,5812.000000,0.000000,6.000000
318,0.000000,135311.215022,13305.051042,5830.000000,1.000000,6.000000
319,0.000000,17268.413671,13140.372130,5849.000000,0.000000,7.000000
320,0.000000,9041.130418,13122.611562,5868.000000,0.000000,6.000000
321,0.000000,5729.344177,13116.052919,5887.000000,0.000000,6.000000
322,0.000000,4981.220590,13111.860593,5905.000000,0.000000,6.000000
323,0.000000,19277.865449,13051.758246,5922.000000,1.000000,6.000000
324,0.000000,39771.713232,12992.790793,5941.000000,0.000000,7.000000
325,0.000000,85358.121391,12990.687817,5960.000000,0.000000,5.000000
326,0.000000,22140.592799,12912.739539,5978.000000,1.000000,6.000000
327,0.000000,17056.233437,12892.608578,5997.000000,0.000000,6.000000
328,0.000000,8718.184264,12868.415486,6015.000000,0.000000,6.000000
329,0.000000,19930.059225,12850.455628,6034.000000,0.000000,6.000000
330,0.000000,39576.583541,12822.887419,6053.000000,1.000000,6.000000
331,0.000000,43652.680419,12778.379640,6072.000000,0.000000,6.000000
332,0.000000,231086.439762,13225.061678,6090.000000,1.000000,6.000000
333,0.000000,15498.144857,12733.348187,6107.000000,1.000000,6.000000
334,0.000000,15396.054094,12727.765725,6126.000000,0.000000,6.000000
335,0.000000,6995.983588,12718.762263,6144.000000,1.000000,6.000000
336,0.000000,2551.052344,12714.024963,6162.000000,1.000000,6.000000
337,0.000000,3181.314542,12712.654213,6181.000000,0.000000,6.000000
338,0.000000,5112.744777,12705.654842,6199.000000,0.000000,6.000000
339,0.000000,6748.289669,12691.916917,6218.000000,0.000000,6.000000
340,0.000000,269972.846094,13125.448129,6236.000000,0.000000,6.000000
341,0.000000,16841.999083,12653.886541,6255.000000,0.000000,6.000000
342,0.000000,11475.028014,12645.704534,6273.000000,0.000000,6.000000
343,0.000000,4356.472755,12636.385604,6291.000000,1.000000,6.000000
344,0.000000,1433.965902,12634.267197,6310.000000,0.000000,7.000000
345,0.000000,3061.625832,12633.145739,6328.000000,0.000000,6.000000
346,0.000000,3757.248258,12631.679347,6346.000000,1.000000,6.000000
347,0.000000,279100.242635,13206.124775,6364.000000,0.000000,6.000000
348,0.000000,1453.593097,12629.664744,6383.000000,0.000000,7.000000
349,0.000000,1603.974553,12629.266447,6401.000000,1.000000,6.000000
350,0.000000,2225.601240,12627.435939,6419.000000,0.000000,6.000000
351,0.000000,16504.972356,12633.914292,6438.000000,0.000000,6.000000
352,0.000000,2408.880955,12623.179036,6456.000000,0.000000,6.000000
353,0.000000,1836.142615,12622.161684,6475.000000,0.000000,6.000000
354,0.000000,7710.077993,12619.612296,6493.000000,0.000000,6.000000
355,0.000000,11748.530699,12619.010267,6511.000000,0.000000,6.000000
356,0.000000,5818.595117,12616.658721,6528.000000,0.000000,6.000000
357,0.000000,6051.056744,12614.153356,6546.000000,1.000000,6.000000
358,0.000000,7408.339322,12610.445217,6565.000000,0.000000,7.000000
359,0.000000,6886.327991,12608.260367,6585.000000,0.000000,6.000000
360,0.000000,260539.741878,13517.463999,6601.000000,0.000000,6.000000
361,0.000000,1821.393388,12607.677234,6618.000000,1.000000,6.000000
362,0.000000,1758.887817,12607.582937,6637.000000,0.000000,6.000000
363,0.000000,1790.866099,12606.238598,6654.000000,0.000000,7.000000
364,0.000000,38941.015749,12613.954668,6672.000000,1.000000,6.000000
365,0.000000,10125.121389,12603.146595,6690.000000,1.000000,6.000000
366,0.000000,6715.864941,12601.101101,6708.000000,0.000000,6.000000
367,0.000000,11510.414787,12588.336307,6727.000000,0.000000,6.000000
368,0.000000,10420.153959,12584.685983,6744.000000,0.000000,6.000000
369,0.000000,79981.796820,12733.825760,6762.000000,1.000000,6.000000
370,0.000000,2180.145316,12583.133648,6781.000000,1.000000,6.000000
371,0.000000,1951.859329,12582.871446,6799.000000,0.000000,6.000000
372,0.000000,13652.628909,12573.431414,6818.000000,0.000000,7.000000
373,0.000000,12568.993579,12561.141332,6836.000000,1.000000,6.000000
374,0.000000,46762.262013,12567.871858,6855.000000,1.000000,6.000000
375,0.000000,1559.124210,12551.830944,6874.000000,1.000000,6.000000
376,0.000000,1975.122112,12551.593312,6890.000000,1.000000,6.000000
377,0.000000,2506.080774,12551.066520,6909.000000,0.000000,6.000000
378,0.000000,3496.706171,12550.577922,6927.000000,1.000000,6.000000
379,0.000000,3528.654770,12551.595627,6946.000000,1.000000,6.000000
380,0.000000,4491.022608,12547.004229,6965.000000,0.000000,6.000000
381,0.000000,120527.194436,12638.167775,6982.000000,0.000000,7.000000
382,0.000000,1369.366537,12545.030236,6999.000000,0.000000,6.000000
383,0.000000,1232.159651,12544.678072,7018.000000,0.000000,7.000000
384,0.000000,1398.295572,12543.955757,7036.000000,0.000000,6.000000
385,0.000000,1785.708349,12540.780963,7054.000000,1.000000,6.000000
386,0.000000,4058.345779,12535.823859,7073.000000,1.000000,6.000000
387,0.000000,3588.460504,12532.365561,7090.000000,0.000000,7.000000
388,0.000000,23857.309130,12532.894848,7108.000000,1.000000,6.000000
389,0.000000,9501.701737,12528.841323,7127.000000,0.000000,6.000000
390,0.000000,4743.953138,12523.341459,7145.000000,0.000000,7.000000
391,0.000000,16624.266166,12513.844510,7163.000000,1.000000,6.000000
392,0.000000,14900.785757,12504.986041,7182.000000,0.000000,7.000000
393,0.000000,3754.823448,12499.769971,7201.000000,0.000000,7.000000
394,0.000000,3198.851527,12494.438263,7219.000000,1.000000,6.000000
395,0.000000,15183.024113,12489.752498,7237.000000,1.000000,6.000000
396,0.000000,11250.900994,12483.199739,7255.000000,0.000000,6.000000
397,0.000000,34192.288926,12482.166411,7272.000000,1.000000,6.000000
398,0.000000,5562.571137,12474.789374,7291.000000,0.000000,7.000000
399,0.000000,1983.714966,12474.041996,7309.000000,1.000000,6.000000
